ScanNumber	RetentionTime	MSLevel	PrecursorMZ	NCE	ScanTIC	TotalOxoSignal	ScanInjTime	DissociationType	PrecursorScan	NumOxonium	TotalOxoSignal	84.0444, HexNAc - C2H8O4	126.055, HexNAc - C2H6O3	138.055, HexNAc - CH6O3	144.0655, HexNAc - C2H4O2	168.0655, HexNAc - 2H2O	186.0761, HexNAc - H2O	204.0867, HexNAc	85.0284, Hex - C2H6O3	97.0284, Hex - CH6O3	127.0390, Hex - 2H2O	145.0495, Hex - H2O	163.0601, Hex	274.0921, NeuAc-H2O	292.1027, NeuAc	316.103, NeuAc[Ac] - H2O	334.113, NeuAc[Ac]	290.0870, NeuGc - H2O	308.0976, NeuGc	332.098, NeuGc[Ac] - H2O	350.1081, NeuGc[Ac]	243.0264, Man-P	405.0798, Man2-P	325.1129, Hex2	366.1395, HexNAc-Hex	407.1660, HexNAc2	454.1555, Hex-NeuAc	470.1503, Hex-NeuGc	495.1821, HexNAc-NeuAc	511.1769, HexNAc-NeuGc	528.1923, HexNAc-Hex2	537.1927, HexNAc-NeuAc[Ac]	553.1875, HexNAc-NeuGc[Ac]	569.2188, HexNAc2-Hex	657.2349, HexNAc-Hex-NeuAc	673.2297, HexNAc-Hex-NeuGc	690.2451, HexNAc-Hex3	731.2717, HexNAc2-Hex2 (diLacNAc)	819.2877, HexNAc-Hex2-NeuAc	835.2825, HexNAc-Hex2-NeuGc	860.3143, HexNAc2-Hex-NeuAc	876.3091, HexNAc2-Hex-NeuGc	893.3245, HexNAc2-Hex3	948.3303, HexNAc-Hex-NeuAc2	964.3251, HexNAc-Hex-NeuGc2	1022.3671, HexNAc2-Hex2-NeuAc1	1038.3619, HexNAc2-Hex2-NeuGc1	1313.4625, HexNAc2-Hex2-NeuAc2	1329.4573, HexNAc2-Hex2-NeuGc2	350.1446, HexNAc-dHex	512.1974, HexNAc-Hex-dHex (LeX/A)	674.2502, HexNAc-Hex2-dHex	803.2928, HexNAc-Hex-dHex-NeuAc (sLeX/A)	819.2908, HexNAc-Hex-dHex-NeuGc	877.3296, HexNAc2-Hex2-dHex (diLacNAc-Fuc)	OxoInPeakDepthThresh	OxoRequired	OxoTICfraction	LikelyGlycoSpectrum
52473	73.73365433093333	2	768.6989135742188	0	1919193.625	2396.261962890625	54	HCD	52425	1	2396.261962890625	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	113	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0012485774919613049	False
52541	73.8143803208	2	513.2758178710938	0	2115865	61258.548828125	39.822	HCD	52508	2	61258.548828125	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	22	NotFound	NotFound	NotFound	6	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	2	8	0.028952011980029443	False
52575	73.8542026744	2	622.3677368164062	0	3239922.25	3917.13818359375	42.079	HCD	52534	1	3917.13818359375	NotFound	154	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0012090222793444349	False
52710	74.01368039946666	2	513.8062744140625	0	308650.53125	8316.274658203125	54	HCD	52680	2	8316.274658203125	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	29	NotFound	NotFound	NotFound	9	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	1	8	0.02694398297169017	False
52734	74.04007161146666	2	978.99169921875	0	7067090.5	3943.32373046875	47.896	HCD	52705	1	3943.32373046875	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	271	0	8	0.000557984043146009	False
52821	74.14245438053334	2	697.8772583007812	0	432461.03125	4939.2646484375	54	HCD	52788	2	4939.2646484375	NotFound	59	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	42	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.01142129415489965	False
52919	74.25760153546666	2	574.2662353515625	0	3330732.5	8595.1630859375	54	HCD	52882	1	8595.1630859375	NotFound	98	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0025805624096013413	False
53005	74.36266887226667	2	657.371337890625	0	332829.59375	3177.280517578125	54	HCD	52975	1	3177.280517578125	NotFound	NotFound	47	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	18	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	1	8	0.009546268052007095	False
53043	74.40709969626667	2	528.3153686523438	0	56122.734375	2674.095458984375	54	HCD	52997	1	2674.095458984375	NotFound	14	2	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	2	8	0.04764727679012655	False
53089	74.46183322586667	2	876.4638061523438	0	369980.46875	1979.2467041015625	54	HCD	53051	1	1979.2467041015625	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	44	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.005349597806577628	False
53110	74.48679659119999	2	1188.0360107421875	0	1856542.25	6621.64404296875	54	HCD	53082	1	6621.64404296875	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	62	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.00356665410817812	False
53125	74.503907272	2	792.3587036132812	0	1966826.875	4740.744140625	54	HCD	53082	1	4740.744140625	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	88	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0024103515163860063	False
53159	74.54484744106666	2	861.3970336914062	0	986431.25	2437.4853515625	54	HCD	53140	1	2437.4853515625	NotFound	62	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0024710139217127398	False
53161	74.54711846506666	2	792.950927734375	0	3457502.25	4185.89892578125	54	HCD	53140	1	4185.89892578125	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	145	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.001210671352645179	False
53274	74.6803792392	2	575.3475341796875	0	903354.9375	2831.8154296875	50.015	HCD	53241	1	2831.8154296875	NotFound	81	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.003134776057708214	False
53301	74.71025724453334	2	983.4864501953125	0	18590808	25134.572265625	9.076	HCD	53264	1	25134.572265625	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	111	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0013519892339066166	False
53322	74.73746183333333	2	663.6775512695312	0	1965977.5	2526.2138671875	54	HCD	53300	1	2526.2138671875	NotFound	NotFound	NotFound	261	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	152	NotFound	NotFound	NotFound	NotFound	0	8	0.0012849658081984662	False
53342	74.76016338	2	513.30419921875	0	220779.15625	4746.00732421875	54	HCD	53300	1	4746.00732421875	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	8	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	1	8	0.021496627692718387	False
53524	74.97554634746666	2	798.057861328125	0	5473933.5	24311.149169921875	54	HCD	53497	3	24311.149169921875	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	66	NotFound	NotFound	NotFound	NotFound	194	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	66	NotFound	0	8	0.004441257675110937	False
53523	74.97441278293333	2	798.7275390625	0	13007458	52070.853515625	40.089	HCD	53497	3	52070.853515625	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	294	NotFound	72	NotFound	NotFound	NotFound	NotFound	178	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	72	NotFound	0	8	0.004003153691953109	False
53585	75.04796263413333	2	657.3380126953125	0	2450780	2146.79345703125	54	HCD	53549	1	2146.79345703125	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	105	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0008759633492321832	False
53608	75.07523190186666	2	574.6294555664062	0	2232097.75	4558.26416015625	54	HCD	53567	1	4558.26416015625	NotFound	131	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0020421436113880987	False
53690	75.17277486053334	2	798.15771484375	0	7446569	25695.59765625	13.371	HCD	53649	2	25695.59765625	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	63	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	63	NotFound	0	8	0.0034506626684383105	False
53701	75.18526198986666	2	574.294677734375	0	1761878.625	3589.763671875	54	HCD	53649	1	3589.763671875	NotFound	133	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.002037463660060579	False
53775	75.2731885504	2	798.4945068359375	0	2797726	10933.990234375	37.45	HCD	53732	2	10933.990234375	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	127	NotFound	68	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	68	NotFound	0	8	0.003908170505036948	False
53808	75.31101605733333	2	574.2660522460938	0	1381643.25	3077.77001953125	54	HCD	53784	1	3077.77001953125	NotFound	114	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0022276155726387763	False
53828	75.33481327999999	2	505.9148254394531	0	221124.3125	1840.201171875	54	HCD	53784	1	1840.201171875	NotFound	32	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.008322020998369413	False
53947	75.47709303893333	2	712.0318603515625	0	205795.46875	2193.946533203125	54	HCD	53908	1	2193.946533203125	NotFound	NotFound	NotFound	32	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.010660810689997881	False
54150	75.71701919573334	2	746.4688110351562	0	444101.0625	2141.700927734375	54	HCD	54118	1	2141.700927734375	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	44	0	8	0.004822553037090235	False
54357	75.95952882293334	2	471.8682556152344	0	110056.65625	3506.403076171875	54	HCD	54298	1	3506.403076171875	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	5	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	1	8	0.03185998190065742	False
54397	76.00743630560001	2	657.3820190429688	0	344012.65625	1781.35986328125	54	HCD	54364	1	1781.35986328125	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	38	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.005178181182923412	False
54420	76.0326681592	2	825.4183959960938	0	2544705	6082.916015625	54	HCD	54393	1	6082.916015625	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	57	NotFound	NotFound	NotFound	NotFound	0	8	0.002390420899721186	False
54651	76.305046252	2	703.0230102539062	0	23180054	9269.9775390625	17.601	HCD	54620	1	9269.9775390625	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	391	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0003999118181114893	False
54677	76.33579169786667	2	533.9571533203125	0	2191991	3163.260986328125	52.808	HCD	54650	1	3163.260986328125	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	94	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.0014430994407952063	False
54707	76.3710619064	2	574.60009765625	0	417087.96875	3224.03466796875	54	HCD	54676	1	3224.03466796875	NotFound	39	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	0	8	0.007729867341009822	False
54828	76.51559046000001	2	427.9146423339844	0	128116.921875	2462.43115234375	54	HCD	54785	1	2462.43115234375	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	12	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	NotFound	1	8	0.01922018665689044	False
