Local Date/Time	Relative Time	solvent-a:composition [%]
06/15/2022 14:02:17	00:39:15.527	56.951
06/15/2022 14:02:17	00:39:15.627	56.951
06/15/2022 14:02:17	00:39:15.729	56.951
06/15/2022 14:02:17	00:39:15.831	56.951
06/15/2022 14:02:18	00:39:15.933	56.951
06/15/2022 14:02:18	00:39:16.035	56.951
06/15/2022 14:02:18	00:39:16.137	56.951
06/15/2022 14:02:18	00:39:16.240	56.951
06/15/2022 14:02:18	00:39:16.342	56.951
06/15/2022 14:02:18	00:39:16.443	56.951
06/15/2022 14:02:18	00:39:16.444	56.951
06/15/2022 14:02:18	00:39:16.545	56.951
06/15/2022 14:02:18	00:39:16.546	56.951
06/15/2022 14:02:18	00:39:16.647	56.951
06/15/2022 14:02:18	00:39:16.747	56.951
06/15/2022 14:02:18	00:39:16.847	56.951
06/15/2022 14:02:19	00:39:16.947	56.860
06/15/2022 14:02:19	00:39:17.049	56.860
06/15/2022 14:02:19	00:39:17.151	56.860
06/15/2022 14:02:19	00:39:17.253	56.860
06/15/2022 14:02:19	00:39:17.355	56.860
06/15/2022 14:02:19	00:39:17.457	56.860
06/15/2022 14:02:19	00:39:17.559	56.860
06/15/2022 14:02:19	00:39:17.662	56.860
06/15/2022 14:02:19	00:39:17.764	56.860
06/15/2022 14:02:19	00:39:17.865	56.860
06/15/2022 14:02:19	00:39:17.866	56.860
06/15/2022 14:02:20	00:39:17.967	56.860
06/15/2022 14:02:20	00:39:18.069	56.860
06/15/2022 14:02:20	00:39:18.169	56.860
06/15/2022 14:02:20	00:39:18.269	56.860
06/15/2022 14:02:20	00:39:18.369	56.860
06/15/2022 14:02:20	00:39:18.471	56.860
06/15/2022 14:02:20	00:39:18.573	56.860
06/15/2022 14:02:20	00:39:18.675	56.860
06/15/2022 14:02:20	00:39:18.777	56.860
06/15/2022 14:02:20	00:39:18.879	56.860
06/15/2022 14:02:21	00:39:18.981	56.860
06/15/2022 14:02:21	00:39:19.084	56.860
06/15/2022 14:02:21	00:39:19.186	56.860
06/15/2022 14:02:21	00:39:19.288	56.860
06/15/2022 14:02:21	00:39:19.389	56.860
06/15/2022 14:02:21	00:39:19.489	56.860
06/15/2022 14:02:21	00:39:19.589	56.860
06/15/2022 14:02:21	00:39:19.689	56.860
06/15/2022 14:02:21	00:39:19.791	56.860
06/15/2022 14:02:21	00:39:19.893	56.860
06/15/2022 14:02:22	00:39:19.995	56.860
06/15/2022 14:02:22	00:39:20.097	56.860
06/15/2022 14:02:22	00:39:20.199	56.860
06/15/2022 14:02:22	00:39:20.301	56.860
06/15/2022 14:02:22	00:39:20.404	56.860
06/15/2022 14:02:22	00:39:20.506	56.860
06/15/2022 14:02:22	00:39:20.607	56.860
06/15/2022 14:02:22	00:39:20.608	56.860
06/15/2022 14:02:22	00:39:20.709	56.860
06/15/2022 14:02:22	00:39:20.809	56.860
06/15/2022 14:02:22	00:39:20.909	56.860
06/15/2022 14:02:23	00:39:21.009	56.860
06/15/2022 14:02:23	00:39:21.109	56.860
06/15/2022 14:02:23	00:39:21.211	56.860
06/15/2022 14:02:23	00:39:21.317	56.860
06/15/2022 14:02:23	00:39:21.419	56.860
06/15/2022 14:02:23	00:39:21.521	56.760
06/15/2022 14:02:23	00:39:21.623	56.760
06/15/2022 14:02:23	00:39:21.725	56.760
06/15/2022 14:02:23	00:39:21.828	56.760
06/15/2022 14:02:23	00:39:21.930	56.760
06/15/2022 14:02:24	00:39:22.031	56.760
06/15/2022 14:02:24	00:39:22.032	56.760
06/15/2022 14:02:24	00:39:22.133	56.760
06/15/2022 14:02:24	00:39:22.134	56.760
06/15/2022 14:02:24	00:39:22.235	56.760
06/15/2022 14:02:24	00:39:22.236	56.760
06/15/2022 14:02:24	00:39:22.339	56.760
06/15/2022 14:02:24	00:39:22.439	56.760
06/15/2022 14:02:24	00:39:22.539	56.760
06/15/2022 14:02:24	00:39:22.641	56.760
06/15/2022 14:02:24	00:39:22.743	56.760
06/15/2022 14:02:24	00:39:22.845	56.760
06/15/2022 14:02:24	00:39:22.947	56.760
06/15/2022 14:02:25	00:39:23.049	56.760
06/15/2022 14:02:25	00:39:23.151	56.760
06/15/2022 14:02:25	00:39:23.254	56.760
06/15/2022 14:02:25	00:39:23.355	56.760
06/15/2022 14:02:25	00:39:23.356	56.760
06/15/2022 14:02:25	00:39:23.457	56.760
06/15/2022 14:02:25	00:39:23.458	56.760
06/15/2022 14:02:25	00:39:23.559	56.760
06/15/2022 14:02:25	00:39:23.666	56.760
06/15/2022 14:02:25	00:39:23.767	56.760
06/15/2022 14:02:25	00:39:23.867	56.760
06/15/2022 14:02:26	00:39:23.969	56.760
06/15/2022 14:02:26	00:39:24.071	56.760
06/15/2022 14:02:26	00:39:24.173	56.760
06/15/2022 14:02:26	00:39:24.275	56.760
06/15/2022 14:02:26	00:39:24.377	56.760
06/15/2022 14:02:26	00:39:24.479	56.760
06/15/2022 14:02:26	00:39:24.581	56.760
06/15/2022 14:02:26	00:39:24.684	56.760
06/15/2022 14:02:26	00:39:24.786	56.760
06/15/2022 14:02:26	00:39:24.887	56.760
06/15/2022 14:02:27	00:39:24.987	56.760
06/15/2022 14:02:27	00:39:25.087	56.760
06/15/2022 14:02:27	00:39:25.187	56.760
06/15/2022 14:02:27	00:39:25.287	56.760
06/15/2022 14:02:27	00:39:25.389	56.760
06/15/2022 14:02:27	00:39:25.491	56.760
06/15/2022 14:02:27	00:39:25.593	56.760
06/15/2022 14:02:27	00:39:25.695	56.760
06/15/2022 14:02:27	00:39:25.797	56.760
06/15/2022 14:02:27	00:39:25.899	56.760
06/15/2022 14:02:28	00:39:26.001	56.760
06/15/2022 14:02:28	00:39:26.104	56.760
06/15/2022 14:02:28	00:39:26.205	56.717
06/15/2022 14:02:28	00:39:26.206	56.660
06/15/2022 14:02:28	00:39:26.307	56.660
06/15/2022 14:02:28	00:39:26.407	56.660
06/15/2022 14:02:28	00:39:26.507	56.660
06/15/2022 14:02:28	00:39:26.607	56.660
06/15/2022 14:02:28	00:39:26.707	56.660
06/15/2022 14:02:28	00:39:26.809	56.660
06/15/2022 14:02:28	00:39:26.911	56.660
06/15/2022 14:02:29	00:39:27.013	56.660
06/15/2022 14:02:29	00:39:27.115	56.660
06/15/2022 14:02:29	00:39:27.217	56.660
06/15/2022 14:02:29	00:39:27.319	56.660
06/15/2022 14:02:29	00:39:27.421	56.660
06/15/2022 14:02:29	00:39:27.524	56.660
06/15/2022 14:02:29	00:39:27.625	56.660
06/15/2022 14:02:29	00:39:27.725	56.660
06/15/2022 14:02:29	00:39:27.827	56.660
06/15/2022 14:02:29	00:39:27.927	56.660
06/15/2022 14:02:30	00:39:28.027	56.660
06/15/2022 14:02:30	00:39:28.129	56.660
06/15/2022 14:02:30	00:39:28.231	56.660
06/15/2022 14:02:30	00:39:28.333	56.660
06/15/2022 14:02:30	00:39:28.435	56.660
06/15/2022 14:02:30	00:39:28.537	56.660
06/15/2022 14:02:30	00:39:28.639	56.660
06/15/2022 14:02:30	00:39:28.741	56.660
06/15/2022 14:02:30	00:39:28.843	56.660
06/15/2022 14:02:30	00:39:28.945	56.660
06/15/2022 14:02:30	00:39:28.946	56.660
06/15/2022 14:02:31	00:39:29.047	56.660
06/15/2022 14:02:31	00:39:29.048	56.660
06/15/2022 14:02:31	00:39:29.149	56.660
06/15/2022 14:02:31	00:39:29.249	56.660
06/15/2022 14:02:31	00:39:29.349	56.660
06/15/2022 14:02:31	00:39:29.449	56.660
06/15/2022 14:02:31	00:39:29.554	56.660
06/15/2022 14:02:31	00:39:29.655	56.660
06/15/2022 14:02:31	00:39:29.757	56.660
06/15/2022 14:02:31	00:39:29.758	56.660
06/15/2022 14:02:31	00:39:29.859	56.660
06/15/2022 14:02:31	00:39:29.961	56.660
06/15/2022 14:02:32	00:39:30.063	56.660
06/15/2022 14:02:32	00:39:30.165	56.660
06/15/2022 14:02:32	00:39:30.268	56.660
06/15/2022 14:02:32	00:39:30.370	56.660
06/15/2022 14:02:32	00:39:30.471	56.660
06/15/2022 14:02:32	00:39:30.472	56.660
06/15/2022 14:02:32	00:39:30.573	56.660
06/15/2022 14:02:32	00:39:30.673	56.660
06/15/2022 14:02:32	00:39:30.773	56.560
06/15/2022 14:02:32	00:39:30.873	56.560
06/15/2022 14:02:32	00:39:30.975	56.560
06/15/2022 14:02:33	00:39:31.077	56.560
06/15/2022 14:02:33	00:39:31.179	56.560
06/15/2022 14:02:33	00:39:31.281	56.560
06/15/2022 14:02:33	00:39:31.383	56.560
06/15/2022 14:02:33	00:39:31.485	56.560
06/15/2022 14:02:33	00:39:31.587	56.560
06/15/2022 14:02:33	00:39:31.689	56.560
06/15/2022 14:02:33	00:39:31.690	56.560
06/15/2022 14:02:33	00:39:31.791	56.560
06/15/2022 14:02:33	00:39:31.891	56.560
06/15/2022 14:02:33	00:39:31.892	56.560
06/15/2022 14:02:33	00:39:31.993	56.560
06/15/2022 14:02:34	00:39:32.093	56.560
06/15/2022 14:02:34	00:39:32.193	56.560
06/15/2022 14:02:34	00:39:32.295	56.560
06/15/2022 14:02:34	00:39:32.397	56.560
06/15/2022 14:02:34	00:39:32.499	56.560
06/15/2022 14:02:34	00:39:32.601	56.560
06/15/2022 14:02:34	00:39:32.703	56.560
06/15/2022 14:02:34	00:39:32.805	56.560
06/15/2022 14:02:34	00:39:32.907	56.560
06/15/2022 14:02:35	00:39:33.008	56.560
06/15/2022 14:02:35	00:39:33.009	56.560
06/15/2022 14:02:35	00:39:33.111	56.560
06/15/2022 14:02:35	00:39:33.112	56.560
06/15/2022 14:02:35	00:39:33.213	56.560
06/15/2022 14:02:35	00:39:33.315	56.560
06/15/2022 14:02:35	00:39:33.415	56.560
06/15/2022 14:02:35	00:39:33.515	56.560
06/15/2022 14:02:35	00:39:33.615	56.560
06/15/2022 14:02:35	00:39:33.717	56.560
06/15/2022 14:02:35	00:39:33.819	56.560
06/15/2022 14:02:35	00:39:33.925	56.560
06/15/2022 14:02:35	00:39:33.926	56.560
06/15/2022 14:02:36	00:39:34.027	56.560
06/15/2022 14:02:36	00:39:34.129	56.560
06/15/2022 14:02:36	00:39:34.231	56.560
06/15/2022 14:02:36	00:39:34.333	56.560
06/15/2022 14:02:36	00:39:34.435	56.560
06/15/2022 14:02:36	00:39:34.435	56.560
06/15/2022 14:02:36	00:39:34.537	56.560
06/15/2022 14:02:36	00:39:34.637	56.560
06/15/2022 14:02:36	00:39:34.737	56.560
06/15/2022 14:02:36	00:39:34.839	56.560
06/15/2022 14:02:36	00:39:34.941	56.560
06/15/2022 14:02:37	00:39:35.043	56.560
06/15/2022 14:02:37	00:39:35.145	56.560
06/15/2022 14:02:37	00:39:35.247	56.560
06/15/2022 14:02:37	00:39:35.349	56.560
06/15/2022 14:02:37	00:39:35.451	56.471
06/15/2022 14:02:37	00:39:35.553	56.471
06/15/2022 14:02:37	00:39:35.654	56.471
06/15/2022 14:02:37	00:39:35.655	56.471
06/15/2022 14:02:37	00:39:35.757	56.471
06/15/2022 14:02:37	00:39:35.859	56.471
06/15/2022 14:02:37	00:39:35.959	56.471
06/15/2022 14:02:38	00:39:36.059	56.471
06/15/2022 14:02:38	00:39:36.159	56.471
06/15/2022 14:02:38	00:39:36.261	56.471
06/15/2022 14:02:38	00:39:36.363	56.471
06/15/2022 14:02:38	00:39:36.465	56.471
06/15/2022 14:02:38	00:39:36.567	56.471
06/15/2022 14:02:38	00:39:36.669	56.471
06/15/2022 14:02:38	00:39:36.771	56.471
06/15/2022 14:02:38	00:39:36.873	56.471
06/15/2022 14:02:38	00:39:36.974	56.471
06/15/2022 14:02:38	00:39:36.975	56.471
06/15/2022 14:02:39	00:39:37.077	56.471
06/15/2022 14:02:39	00:39:37.179	56.471
06/15/2022 14:02:39	00:39:37.279	56.471
06/15/2022 14:02:39	00:39:37.379	56.471
06/15/2022 14:02:39	00:39:37.479	56.471
06/15/2022 14:02:39	00:39:37.579	56.471
06/15/2022 14:02:39	00:39:37.681	56.471
06/15/2022 14:02:39	00:39:37.784	56.471
06/15/2022 14:02:39	00:39:37.885	56.471
06/15/2022 14:02:39	00:39:37.987	56.471
06/15/2022 14:02:40	00:39:38.089	56.471
06/15/2022 14:02:40	00:39:38.191	56.471
06/15/2022 14:02:40	00:39:38.293	56.471
06/15/2022 14:02:40	00:39:38.394	56.471
06/15/2022 14:02:40	00:39:38.395	56.471
06/15/2022 14:02:40	00:39:38.496	56.471
06/15/2022 14:02:40	00:39:38.497	56.471
06/15/2022 14:02:40	00:39:38.599	56.471
06/15/2022 14:02:40	00:39:38.701	56.471
06/15/2022 14:02:40	00:39:38.801	56.471
06/15/2022 14:02:40	00:39:38.901	56.471
06/15/2022 14:02:40	00:39:39.001	56.471
06/15/2022 14:02:41	00:39:39.103	56.471
06/15/2022 14:02:41	00:39:39.205	56.471
06/15/2022 14:02:41	00:39:39.307	56.471
06/15/2022 14:02:41	00:39:39.409	56.471
06/15/2022 14:02:41	00:39:39.511	56.471
06/15/2022 14:02:41	00:39:39.613	56.471
06/15/2022 14:02:41	00:39:39.715	56.471
06/15/2022 14:02:41	00:39:39.816	56.471
06/15/2022 14:02:41	00:39:39.817	56.471
06/15/2022 14:02:41	00:39:39.919	56.471
06/15/2022 14:02:41	00:39:39.919	56.471
06/15/2022 14:02:41	00:39:40.021	56.436
06/15/2022 14:02:41	00:39:40.022	56.380
06/15/2022 14:02:42	00:39:40.123	56.380
06/15/2022 14:02:42	00:39:40.223	56.380
06/15/2022 14:02:42	00:39:40.323	56.380
06/15/2022 14:02:42	00:39:40.425	56.380
06/15/2022 14:02:42	00:39:40.527	56.380
06/15/2022 14:02:42	00:39:40.629	56.380
06/15/2022 14:02:42	00:39:40.731	56.380
06/15/2022 14:02:42	00:39:40.833	56.380
06/15/2022 14:02:42	00:39:40.935	56.380
06/15/2022 14:02:42	00:39:41.037	56.380
06/15/2022 14:02:43	00:39:41.139	56.380
06/15/2022 14:02:43	00:39:41.241	56.380
06/15/2022 14:02:43	00:39:41.343	56.380
06/15/2022 14:02:43	00:39:41.445	56.380
06/15/2022 14:02:43	00:39:41.545	56.380
06/15/2022 14:02:43	00:39:41.645	56.380
06/15/2022 14:02:43	00:39:41.745	56.380
06/15/2022 14:02:43	00:39:41.847	56.380
06/15/2022 14:02:43	00:39:41.949	56.380
06/15/2022 14:02:43	00:39:42.051	56.380
06/15/2022 14:02:44	00:39:42.153	56.380
06/15/2022 14:02:44	00:39:42.255	56.380
06/15/2022 14:02:44	00:39:42.357	56.380
06/15/2022 14:02:44	00:39:42.459	56.380
06/15/2022 14:02:44	00:39:42.560	56.380
06/15/2022 14:02:44	00:39:42.561	56.380
06/15/2022 14:02:44	00:39:42.662	56.380
06/15/2022 14:02:44	00:39:42.765	56.380
06/15/2022 14:02:44	00:39:42.866	56.380
06/15/2022 14:02:44	00:39:42.967	56.380
06/15/2022 14:02:45	00:39:43.067	56.380
06/15/2022 14:02:45	00:39:43.169	56.380
06/15/2022 14:02:45	00:39:43.271	56.380
06/15/2022 14:02:45	00:39:43.373	56.380
06/15/2022 14:02:45	00:39:43.475	56.380
06/15/2022 14:02:45	00:39:43.577	56.380
06/15/2022 14:02:45	00:39:43.679	56.380
06/15/2022 14:02:45	00:39:43.781	56.380
06/15/2022 14:02:45	00:39:43.883	56.380
06/15/2022 14:02:45	00:39:43.985	56.380
06/15/2022 14:02:46	00:39:44.087	56.380
06/15/2022 14:02:46	00:39:44.189	56.380
06/15/2022 14:02:46	00:39:44.289	56.380
06/15/2022 14:02:46	00:39:44.389	56.380
06/15/2022 14:02:46	00:39:44.489	56.380
06/15/2022 14:02:46	00:39:44.591	56.380
06/15/2022 14:02:46	00:39:44.693	56.280
06/15/2022 14:02:46	00:39:44.795	56.280
06/15/2022 14:02:46	00:39:44.897	56.280
06/15/2022 14:02:46	00:39:44.999	56.280
06/15/2022 14:02:47	00:39:45.101	56.280
06/15/2022 14:02:47	00:39:45.203	56.280
06/15/2022 14:02:47	00:39:45.305	56.280
06/15/2022 14:02:47	00:39:45.406	56.280
06/15/2022 14:02:47	00:39:45.508	56.280
06/15/2022 14:02:47	00:39:45.609	56.280
06/15/2022 14:02:47	00:39:45.709	56.280
06/15/2022 14:02:47	00:39:45.809	56.280
06/15/2022 14:02:47	00:39:45.909	56.280
06/15/2022 14:02:47	00:39:46.011	56.280
06/15/2022 14:02:48	00:39:46.113	56.280
06/15/2022 14:02:48	00:39:46.215	56.280
06/15/2022 14:02:48	00:39:46.317	56.280
06/15/2022 14:02:48	00:39:46.419	56.280
06/15/2022 14:02:48	00:39:46.521	56.280
06/15/2022 14:02:48	00:39:46.623	56.280
06/15/2022 14:02:48	00:39:46.724	56.280
06/15/2022 14:02:48	00:39:46.725	56.280
06/15/2022 14:02:48	00:39:46.826	56.280
06/15/2022 14:02:48	00:39:46.830	56.280
06/15/2022 14:02:48	00:39:46.930	56.280
06/15/2022 14:02:48	00:39:47.031	56.280
06/15/2022 14:02:49	00:39:47.131	56.280
06/15/2022 14:02:49	00:39:47.231	56.280
06/15/2022 14:02:49	00:39:47.333	56.280
06/15/2022 14:02:49	00:39:47.435	56.280
06/15/2022 14:02:49	00:39:47.537	56.280
06/15/2022 14:02:49	00:39:47.639	56.280
06/15/2022 14:02:49	00:39:47.741	56.280
06/15/2022 14:02:49	00:39:47.843	56.280
06/15/2022 14:02:49	00:39:47.945	56.280
06/15/2022 14:02:49	00:39:48.047	56.280
06/15/2022 14:02:50	00:39:48.149	56.280
06/15/2022 14:02:50	00:39:48.250	56.280
06/15/2022 14:02:50	00:39:48.251	56.280
06/15/2022 14:02:50	00:39:48.352	56.280
06/15/2022 14:02:50	00:39:48.354	56.280
06/15/2022 14:02:50	00:39:48.455	56.280
06/15/2022 14:02:50	00:39:48.555	56.280
06/15/2022 14:02:50	00:39:48.655	56.280
06/15/2022 14:02:50	00:39:48.757	56.280
06/15/2022 14:02:50	00:39:48.859	56.280
06/15/2022 14:02:50	00:39:48.961	56.280
06/15/2022 14:02:50	00:39:49.063	56.280
06/15/2022 14:02:51	00:39:49.165	56.280
06/15/2022 14:02:51	00:39:49.267	56.280
06/15/2022 14:02:51	00:39:49.369	56.180
06/15/2022 14:02:51	00:39:49.471	56.180
06/15/2022 14:02:51	00:39:49.576	56.180
06/15/2022 14:02:51	00:39:49.577	56.180
06/15/2022 14:02:51	00:39:49.681	56.180
06/15/2022 14:02:51	00:39:49.682	56.180
06/15/2022 14:02:51	00:39:49.782	56.180
06/15/2022 14:02:51	00:39:49.883	56.180
06/15/2022 14:02:51	00:39:49.983	56.180
06/15/2022 14:02:51	00:39:50.085	56.180
06/15/2022 14:02:52	00:39:50.187	56.180
06/15/2022 14:02:52	00:39:50.289	56.180
06/15/2022 14:02:52	00:39:50.391	56.180
06/15/2022 14:02:52	00:39:50.493	56.180
06/15/2022 14:02:52	00:39:50.595	56.180
06/15/2022 14:02:52	00:39:50.697	56.180
06/15/2022 14:02:52	00:39:50.799	56.180
06/15/2022 14:02:52	00:39:50.900	56.180
06/15/2022 14:02:52	00:39:50.901	56.180
06/15/2022 14:02:52	00:39:51.002	56.180
06/15/2022 14:02:52	00:39:51.003	56.180
06/15/2022 14:02:53	00:39:51.109	56.180
06/15/2022 14:02:53	00:39:51.211	56.180
06/15/2022 14:02:53	00:39:51.311	56.180
06/15/2022 14:02:53	00:39:51.411	56.180
06/15/2022 14:02:53	00:39:51.513	56.180
06/15/2022 14:02:53	00:39:51.615	56.180
06/15/2022 14:02:53	00:39:51.717	56.180
06/15/2022 14:02:53	00:39:51.819	56.180
06/15/2022 14:02:53	00:39:51.922	56.180
06/15/2022 14:02:53	00:39:52.023	56.180
06/15/2022 14:02:54	00:39:52.125	56.180
06/15/2022 14:02:54	00:39:52.226	56.180
06/15/2022 14:02:54	00:39:52.227	56.180
06/15/2022 14:02:54	00:39:52.328	56.180
06/15/2022 14:02:54	00:39:52.430	56.180
06/15/2022 14:02:54	00:39:52.431	56.180
06/15/2022 14:02:54	00:39:52.532	56.180
06/15/2022 14:02:54	00:39:52.633	56.180
06/15/2022 14:02:54	00:39:52.735	56.180
06/15/2022 14:02:54	00:39:52.835	56.180
06/15/2022 14:02:54	00:39:52.937	56.180
06/15/2022 14:02:54	00:39:53.039	56.180
06/15/2022 14:02:55	00:39:53.141	56.180
06/15/2022 14:02:55	00:39:53.243	56.180
06/15/2022 14:02:55	00:39:53.345	56.180
06/15/2022 14:02:55	00:39:53.447	56.180
06/15/2022 14:02:55	00:39:53.549	56.180
06/15/2022 14:02:55	00:39:53.650	56.180
06/15/2022 14:02:55	00:39:53.651	56.180
06/15/2022 14:02:55	00:39:53.752	56.180
06/15/2022 14:02:55	00:39:53.854	56.180
06/15/2022 14:02:55	00:39:53.954	56.080
06/15/2022 14:02:55	00:39:54.055	56.080
06/15/2022 14:02:56	00:39:54.155	56.080
06/15/2022 14:02:56	00:39:54.255	56.080
06/15/2022 14:02:56	00:39:54.357	56.080
06/15/2022 14:02:56	00:39:54.459	56.080
06/15/2022 14:02:56	00:39:54.561	56.080
06/15/2022 14:02:56	00:39:54.663	56.080
06/15/2022 14:02:56	00:39:54.765	56.080
06/15/2022 14:02:56	00:39:54.867	56.080
06/15/2022 14:02:56	00:39:54.969	56.080
06/15/2022 14:02:56	00:39:55.070	56.080
06/15/2022 14:02:56	00:39:55.071	56.080
06/15/2022 14:02:57	00:39:55.172	56.080
06/15/2022 14:02:57	00:39:55.272	56.080
06/15/2022 14:02:57	00:39:55.376	56.080
06/15/2022 14:02:57	00:39:55.477	56.080
06/15/2022 14:02:57	00:39:55.577	56.080
06/15/2022 14:02:57	00:39:55.679	56.080
06/15/2022 14:02:57	00:39:55.781	56.080
06/15/2022 14:02:57	00:39:55.883	56.080
06/15/2022 14:02:57	00:39:55.985	56.080
06/15/2022 14:02:57	00:39:56.087	56.080
06/15/2022 14:02:58	00:39:56.189	56.080
06/15/2022 14:02:58	00:39:56.291	56.080
06/15/2022 14:02:58	00:39:56.393	56.080
06/15/2022 14:02:58	00:39:56.494	56.080
06/15/2022 14:02:58	00:39:56.495	56.080
06/15/2022 14:02:58	00:39:56.596	56.080
06/15/2022 14:02:58	00:39:56.696	56.080
06/15/2022 14:02:58	00:39:56.796	56.080
06/15/2022 14:02:58	00:39:56.897	56.080
06/15/2022 14:02:58	00:39:56.997	56.080
06/15/2022 14:02:58	00:39:57.099	56.080
06/15/2022 14:02:59	00:39:57.201	56.080
06/15/2022 14:02:59	00:39:57.303	56.080
06/15/2022 14:02:59	00:39:57.405	56.080
06/15/2022 14:02:59	00:39:57.507	56.080
06/15/2022 14:02:59	00:39:57.609	56.080
06/15/2022 14:02:59	00:39:57.711	56.080
06/15/2022 14:02:59	00:39:57.814	56.080
06/15/2022 14:02:59	00:39:57.914	56.080
06/15/2022 14:02:59	00:39:57.915	56.080
06/15/2022 14:02:59	00:39:58.016	56.080
06/15/2022 14:02:59	00:39:58.017	56.080
06/15/2022 14:02:59	00:39:58.118	56.080
06/15/2022 14:02:59	00:39:58.119	56.080
06/15/2022 14:03:00	00:39:58.220	56.080
06/15/2022 14:03:00	00:39:58.321	56.080
06/15/2022 14:03:00	00:39:58.421	56.080
06/15/2022 14:03:00	00:39:58.523	56.000
06/15/2022 14:03:00	00:39:58.625	56.000
06/15/2022 14:03:00	00:39:58.727	56.000
06/15/2022 14:03:00	00:39:58.829	56.000
06/15/2022 14:03:00	00:39:58.931	56.000
06/15/2022 14:03:00	00:39:59.033	56.000
06/15/2022 14:03:01	00:39:59.135	56.000
06/15/2022 14:03:01	00:39:59.236	56.000
06/15/2022 14:03:01	00:39:59.237	56.000
06/15/2022 14:03:01	00:39:59.339	56.000
06/15/2022 14:03:01	00:39:59.440	56.000
06/15/2022 14:03:01	00:39:59.540	56.000
06/15/2022 14:03:01	00:39:59.640	56.000
06/15/2022 14:03:01	00:39:59.741	56.000
06/15/2022 14:03:01	00:39:59.843	56.000
06/15/2022 14:03:01	00:39:59.945	56.000
06/15/2022 14:03:01	00:40:00.047	56.000
06/15/2022 14:03:02	00:40:00.149	56.000
06/15/2022 14:03:02	00:40:00.251	56.000
06/15/2022 14:03:02	00:40:00.353	56.000
06/15/2022 14:03:02	00:40:00.455	56.000
06/15/2022 14:03:02	00:40:00.557	56.000
06/15/2022 14:03:02	00:40:00.659	56.000
06/15/2022 14:03:02	00:40:00.760	56.000
06/15/2022 14:03:02	00:40:00.860	56.000
06/15/2022 14:03:02	00:40:00.960	56.000
06/15/2022 14:03:02	00:40:01.060	56.000
06/15/2022 14:03:03	00:40:01.161	56.000
06/15/2022 14:03:03	00:40:01.263	56.000
06/15/2022 14:03:03	00:40:01.365	56.000
06/15/2022 14:03:03	00:40:01.467	56.000
06/15/2022 14:03:03	00:40:01.569	56.000
06/15/2022 14:03:03	00:40:01.671	56.000
06/15/2022 14:03:03	00:40:01.773	56.000
06/15/2022 14:03:03	00:40:01.875	56.000
06/15/2022 14:03:03	00:40:01.976	56.000
06/15/2022 14:03:03	00:40:01.977	56.000
06/15/2022 14:03:03	00:40:02.079	56.000
06/15/2022 14:03:04	00:40:02.180	56.000
06/15/2022 14:03:04	00:40:02.181	56.000
06/15/2022 14:03:04	00:40:02.282	56.000
06/15/2022 14:03:04	00:40:02.382	56.000
06/15/2022 14:03:04	00:40:02.483	56.000
06/15/2022 14:03:04	00:40:02.583	56.000
06/15/2022 14:03:04	00:40:02.685	56.000
06/15/2022 14:03:04	00:40:02.787	56.000
06/15/2022 14:03:04	00:40:02.889	56.000
06/15/2022 14:03:04	00:40:02.991	56.000
06/15/2022 14:03:04	00:40:03.093	56.000
06/15/2022 14:03:05	00:40:03.195	55.900
06/15/2022 14:03:05	00:40:03.296	55.900
06/15/2022 14:03:05	00:40:03.297	55.900
06/15/2022 14:03:05	00:40:03.399	55.900
06/15/2022 14:03:05	00:40:03.500	55.900
06/15/2022 14:03:05	00:40:03.501	55.900
06/15/2022 14:03:05	00:40:03.602	55.900
06/15/2022 14:03:05	00:40:03.706	55.900
06/15/2022 14:03:05	00:40:03.806	55.900
06/15/2022 14:03:05	00:40:03.907	55.900
06/15/2022 14:03:05	00:40:04.009	55.900
06/15/2022 14:03:05	00:40:04.111	55.900
06/15/2022 14:03:06	00:40:04.213	55.900
06/15/2022 14:03:06	00:40:04.315	55.900
06/15/2022 14:03:06	00:40:04.417	55.900
06/15/2022 14:03:06	00:40:04.519	55.900
06/15/2022 14:03:06	00:40:04.621	55.900
06/15/2022 14:03:06	00:40:04.722	55.900
06/15/2022 14:03:06	00:40:04.723	55.900
06/15/2022 14:03:06	00:40:04.824	55.900
06/15/2022 14:03:06	00:40:04.825	55.900
06/15/2022 14:03:06	00:40:04.926	55.900
06/15/2022 14:03:06	00:40:05.026	55.900
06/15/2022 14:03:06	00:40:05.126	55.900
06/15/2022 14:03:07	00:40:05.226	55.900
06/15/2022 14:03:07	00:40:05.329	55.900
06/15/2022 14:03:07	00:40:05.431	55.900
06/15/2022 14:03:07	00:40:05.533	55.900
06/15/2022 14:03:07	00:40:05.635	55.900
06/15/2022 14:03:07	00:40:05.737	55.900
06/15/2022 14:03:07	00:40:05.839	55.900
06/15/2022 14:03:07	00:40:05.941	55.900
06/15/2022 14:03:07	00:40:06.043	55.900
06/15/2022 14:03:07	00:40:06.144	55.900
06/15/2022 14:03:07	00:40:06.145	55.900
06/15/2022 14:03:08	00:40:06.246	55.900
06/15/2022 14:03:08	00:40:06.247	55.900
06/15/2022 14:03:08	00:40:06.348	55.900
06/15/2022 14:03:08	00:40:06.349	55.900
06/15/2022 14:03:08	00:40:06.450	55.900
06/15/2022 14:03:08	00:40:06.451	55.900
06/15/2022 14:03:08	00:40:06.552	55.900
