Local Date/Time	Relative Time	system:activity
06/15/2022 13:51:01	00:28:00.107	[wash,elution]
06/15/2022 13:51:02	00:28:01.108	[wash,elution]
06/15/2022 13:51:03	00:28:02.120	[wash,elution]
06/15/2022 13:51:04	00:28:03.129	[wash,elution]
06/15/2022 13:51:05	00:28:04.138	[wash,elution]
06/15/2022 13:51:06	00:28:05.139	[wash,elution]
06/15/2022 13:51:07	00:28:06.146	[wash,elution]
06/15/2022 13:51:08	00:28:07.158	[wash,elution]
06/15/2022 13:51:09	00:28:08.157	[wash,elution]
06/15/2022 13:51:10	00:28:09.172	[wash,elution]
06/15/2022 13:51:11	00:28:10.166	[wash,elution]
06/15/2022 13:51:12	00:28:11.170	[wash,elution]
06/15/2022 13:51:13	00:28:12.167	[wash,elution]
06/15/2022 13:51:14	00:28:13.182	[wash,elution]
06/15/2022 13:51:15	00:28:14.186	[wash,elution]
06/15/2022 13:51:16	00:28:15.188	[wash,elution]
06/15/2022 13:51:17	00:28:16.202	[wash,elution]
06/15/2022 13:51:18	00:28:17.213	[wash,elution]
06/15/2022 13:51:19	00:28:18.220	[wash,elution]
06/15/2022 13:51:20	00:28:19.228	[wash,elution]
06/15/2022 13:51:21	00:28:20.229	[wash,elution]
06/15/2022 13:51:22	00:28:21.237	[wash,elution]
06/15/2022 13:51:23	00:28:22.247	[wash,elution]
06/15/2022 13:51:24	00:28:23.254	[wash,elution]
06/15/2022 13:51:25	00:28:24.257	[wash,elution]
06/15/2022 13:51:26	00:28:25.265	[wash,elution]
06/15/2022 13:51:27	00:28:26.281	[wash,elution]
06/15/2022 13:51:28	00:28:27.285	[wash,elution]
06/15/2022 13:51:29	00:28:28.290	[wash,elution]
06/15/2022 13:51:30	00:28:29.296	[wash,elution]
06/15/2022 13:51:31	00:28:30.309	[wash,elution]
06/15/2022 13:51:32	00:28:31.310	[wash,elution]
06/15/2022 13:51:33	00:28:32.310	[wash,elution]
06/15/2022 13:51:34	00:28:33.312	[wash,elution]
06/15/2022 13:51:35	00:28:34.317	[wash,elution]
06/15/2022 13:51:36	00:28:35.327	[wash,elution]
06/15/2022 13:51:37	00:28:36.339	[wash,elution]
06/15/2022 13:51:38	00:28:37.345	[wash,elution]
06/15/2022 13:51:39	00:28:38.355	[wash,elution]
06/15/2022 13:51:40	00:28:39.362	[wash,elution]
06/15/2022 13:51:41	00:28:40.370	[wash,elution]
06/15/2022 13:51:42	00:28:41.370	[wash,elution]
06/15/2022 13:51:43	00:28:42.377	[wash,elution]
06/15/2022 13:51:44	00:28:43.377	[wash,elution]
06/15/2022 13:51:45	00:28:44.387	[wash,elution]
06/15/2022 13:51:46	00:28:45.391	[wash,elution]
06/15/2022 13:51:47	00:28:46.403	[wash,elution]
06/15/2022 13:51:48	00:28:47.416	[wash,elution]
06/15/2022 13:51:49	00:28:48.417	[wash,elution]
06/15/2022 13:51:50	00:28:49.416	[wash,elution]
06/15/2022 13:51:51	00:28:50.419	[wash,elution]
06/15/2022 13:51:52	00:28:51.427	[wash,elution]
06/15/2022 13:51:53	00:28:52.436	[wash,elution]
06/15/2022 13:51:54	00:28:53.449	[wash,elution]
06/15/2022 13:51:55	00:28:54.450	[wash,elution]
06/15/2022 13:51:56	00:28:55.456	[wash,elution]
06/15/2022 13:51:57	00:28:56.463	[wash,elution]
06/15/2022 13:51:58	00:28:57.464	[wash,elution]
06/15/2022 13:51:59	00:28:58.466	[wash,elution]
06/15/2022 13:52:00	00:28:59.471	[wash,elution]
06/15/2022 13:52:01	00:29:00.479	[wash,elution]
06/15/2022 13:52:02	00:29:01.480	[wash,elution]
06/15/2022 13:52:03	00:29:02.488	[wash,elution]
06/15/2022 13:52:04	00:29:03.496	[wash,elution]
06/15/2022 13:52:05	00:29:04.497	[wash,elution]
06/15/2022 13:52:06	00:29:05.510	[wash,elution]
06/15/2022 13:52:07	00:29:06.512	[wash,elution]
06/15/2022 13:52:08	00:29:07.510	[wash,elution]
06/15/2022 13:52:09	00:29:08.511	[wash,elution]
06/15/2022 13:52:10	00:29:09.519	[wash,elution]
06/15/2022 13:52:11	00:29:10.526	[wash,elution]
06/15/2022 13:52:12	00:29:11.526	[wash,elution]
06/15/2022 13:52:13	00:29:12.534	[wash,elution]
06/15/2022 13:52:14	00:29:13.530	[wash,elution]
06/15/2022 13:52:15	00:29:14.532	[wash,elution]
06/15/2022 13:52:16	00:29:15.545	[wash,elution]
06/15/2022 13:52:17	00:29:16.565	[wash,elution]
06/15/2022 13:52:18	00:29:17.564	[wash,elution]
06/15/2022 13:52:19	00:29:18.569	[wash,elution]
06/15/2022 13:52:20	00:29:19.573	[wash,elution]
06/15/2022 13:52:21	00:29:20.582	[wash,elution]
06/15/2022 13:52:22	00:29:21.590	[wash,elution]
06/15/2022 13:52:23	00:29:22.596	[wash,elution]
06/15/2022 13:52:24	00:29:23.606	[wash,elution]
06/15/2022 13:52:25	00:29:24.605	[wash,elution]
06/15/2022 13:52:26	00:29:25.623	[wash,elution]
06/15/2022 13:52:27	00:29:26.622	[wash,elution]
06/15/2022 13:52:28	00:29:27.622	[wash,elution]
06/15/2022 13:52:29	00:29:28.628	[wash,elution]
06/15/2022 13:52:30	00:29:29.629	[wash,elution]
06/15/2022 13:52:31	00:29:30.637	[wash,elution]
06/15/2022 13:52:32	00:29:31.642	[wash,elution]
06/15/2022 13:52:33	00:29:32.643	[wash,elution]
06/15/2022 13:52:34	00:29:33.651	[wash,elution]
06/15/2022 13:52:35	00:29:34.650	[wash,elution]
06/15/2022 13:52:36	00:29:35.656	[wash,elution]
06/15/2022 13:52:37	00:29:36.667	[wash,elution]
06/15/2022 13:52:38	00:29:37.668	[wash,elution]
06/15/2022 13:52:39	00:29:38.668	[wash,elution]
06/15/2022 13:52:40	00:29:39.673	[wash,elution]
06/15/2022 13:52:41	00:29:40.676	[wash,elution]
06/15/2022 13:52:42	00:29:41.683	[wash,elution]
06/15/2022 13:52:43	00:29:42.697	[wash,elution]
06/15/2022 13:52:44	00:29:43.698	[wash,elution]
06/15/2022 13:52:45	00:29:44.700	[wash,elution]
06/15/2022 13:52:46	00:29:45.709	[wash,elution]
06/15/2022 13:52:47	00:29:46.712	[wash,elution]
06/15/2022 13:52:48	00:29:47.714	[wash,elution]
06/15/2022 13:52:49	00:29:48.722	[wash,elution]
06/15/2022 13:52:50	00:29:49.728	[wash,elution]
06/15/2022 13:52:51	00:29:50.728	[wash,elution]
06/15/2022 13:52:52	00:29:51.736	[wash,elution]
06/15/2022 13:52:53	00:29:52.744	[wash,elution]
06/15/2022 13:52:54	00:29:53.754	[wash,elution]
06/15/2022 13:52:55	00:29:54.760	[wash,elution]
06/15/2022 13:52:56	00:29:55.761	[wash,elution]
06/15/2022 13:52:57	00:29:56.763	[wash,elution]
06/15/2022 13:52:58	00:29:57.770	[wash,elution]
06/15/2022 13:52:59	00:29:58.778	[wash,elution]
06/15/2022 13:53:00	00:29:59.796	[wash,elution]
06/15/2022 13:53:01	00:30:00.812	[wash,elution]
06/15/2022 13:53:02	00:30:01.807	[wash,elution]
06/15/2022 13:53:03	00:30:02.813	[wash,elution]
06/15/2022 13:53:04	00:30:03.817	[wash,elution]
06/15/2022 13:53:05	00:30:04.822	[wash,elution]
06/15/2022 13:53:06	00:30:05.832	[wash,elution]
06/15/2022 13:53:07	00:30:06.841	[wash,elution]
06/15/2022 13:53:08	00:30:07.844	[wash,elution]
06/15/2022 13:53:09	00:30:08.844	[wash,elution]
06/15/2022 13:53:10	00:30:09.851	[wash,elution]
06/15/2022 13:53:11	00:30:10.855	[wash,elution]
06/15/2022 13:53:12	00:30:11.854	[wash,elution]
06/15/2022 13:53:13	00:30:12.863	[wash,elution]
06/15/2022 13:53:14	00:30:13.874	[wash,elution]
06/15/2022 13:53:15	00:30:14.877	[wash,elution]
06/15/2022 13:53:16	00:30:15.887	[wash,elution]
06/15/2022 13:53:17	00:30:16.887	[wash,elution]
06/15/2022 13:53:18	00:30:17.890	[wash,elution]
06/15/2022 13:53:19	00:30:18.890	[wash,elution]
06/15/2022 13:53:21	00:30:19.910	[wash,elution]
06/15/2022 13:53:21	00:30:20.905	[wash,elution]
06/15/2022 13:53:23	00:30:21.919	[wash,elution]
06/15/2022 13:53:24	00:30:22.925	[wash,elution]
06/15/2022 13:53:25	00:30:23.931	[wash,elution]
06/15/2022 13:53:26	00:30:24.933	[wash,elution]
06/15/2022 13:53:27	00:30:25.935	[wash,elution]
06/15/2022 13:53:28	00:30:26.942	[wash,elution]
06/15/2022 13:53:29	00:30:27.947	[wash,elution]
06/15/2022 13:53:30	00:30:28.964	[wash,elution]
06/15/2022 13:53:31	00:30:29.968	[wash,elution]
06/15/2022 13:53:32	00:30:30.971	[wash,elution]
06/15/2022 13:53:33	00:30:31.981	[wash,elution]
06/15/2022 13:53:34	00:30:32.995	[wash,elution]
06/15/2022 13:53:35	00:30:34.004	[wash,elution]
06/15/2022 13:53:36	00:30:35.013	[wash,elution]
06/15/2022 13:53:37	00:30:36.028	[wash,elution]
06/15/2022 13:53:38	00:30:37.034	[wash,elution]
06/15/2022 13:53:39	00:30:38.043	[wash,elution]
06/15/2022 13:53:40	00:30:39.050	[wash,elution]
06/15/2022 13:53:41	00:30:40.056	[wash,elution]
06/15/2022 13:53:42	00:30:41.063	[wash,elution]
06/15/2022 13:53:43	00:30:42.073	[wash,elution]
06/15/2022 13:53:44	00:30:43.074	[wash,elution]
06/15/2022 13:53:45	00:30:44.081	[wash,elution]
06/15/2022 13:53:46	00:30:45.082	[wash,elution]
06/15/2022 13:53:47	00:30:46.091	[wash,elution]
06/15/2022 13:53:48	00:30:47.097	[wash,elution]
06/15/2022 13:53:49	00:30:48.109	[wash,elution]
06/15/2022 13:53:50	00:30:49.112	[wash,elution]
06/15/2022 13:53:51	00:30:50.122	[wash,elution]
06/15/2022 13:53:52	00:30:51.122	[wash,elution]
06/15/2022 13:53:53	00:30:52.126	[wash,elution]
06/15/2022 13:53:54	00:30:53.135	[wash,elution]
06/15/2022 13:53:55	00:30:54.136	[wash,elution]
06/15/2022 13:53:56	00:30:55.138	[wash,elution]
06/15/2022 13:53:57	00:30:56.158	[wash,elution]
06/15/2022 13:53:58	00:30:57.152	[wash,elution]
06/15/2022 13:53:59	00:30:58.153	[wash,elution]
06/15/2022 13:54:00	00:30:59.152	[wash,elution]
06/15/2022 13:54:01	00:31:00.153	[wash,elution]
06/15/2022 13:54:02	00:31:01.167	[wash,elution]
06/15/2022 13:54:03	00:31:02.167	[wash,elution]
06/15/2022 13:54:04	00:31:03.168	[wash,elution]
06/15/2022 13:54:05	00:31:04.174	[wash,elution]
06/15/2022 13:54:06	00:31:05.184	[wash,elution]
06/15/2022 13:54:07	00:31:06.187	[wash,elution]
06/15/2022 13:54:08	00:31:07.185	[wash,elution]
06/15/2022 13:54:09	00:31:08.187	[wash,elution]
06/15/2022 13:54:10	00:31:09.186	[wash,elution]
06/15/2022 13:54:11	00:31:10.187	[wash,elution]
06/15/2022 13:54:12	00:31:11.197	[wash,elution]
06/15/2022 13:54:13	00:31:12.199	[wash,elution]
06/15/2022 13:54:14	00:31:13.198	[wash,elution]
06/15/2022 13:54:15	00:31:14.200	[wash,elution]
06/15/2022 13:54:16	00:31:15.199	[wash,elution]
06/15/2022 13:54:17	00:31:16.199	[wash,elution]
06/15/2022 13:54:18	00:31:17.199	[wash,elution]
06/15/2022 13:54:19	00:31:18.214	[wash,elution]
06/15/2022 13:54:20	00:31:19.221	[wash,elution]
06/15/2022 13:54:21	00:31:20.231	[wash,elution]
06/15/2022 13:54:22	00:31:21.236	[wash,elution]
06/15/2022 13:54:23	00:31:22.239	[wash,elution]
06/15/2022 13:54:24	00:31:23.243	[wash,elution]
06/15/2022 13:54:25	00:31:24.247	[wash,elution]
06/15/2022 13:54:26	00:31:25.260	[wash,elution]
06/15/2022 13:54:27	00:31:26.266	[wash,elution]
06/15/2022 13:54:28	00:31:27.279	[wash,elution]
06/15/2022 13:54:29	00:31:28.279	[wash,elution]
06/15/2022 13:54:30	00:31:29.283	[wash,elution]
06/15/2022 13:54:31	00:31:30.293	[wash,elution]
06/15/2022 13:54:32	00:31:31.291	[wash,elution]
06/15/2022 13:54:33	00:31:32.292	[wash,elution]
06/15/2022 13:54:34	00:31:33.294	[wash,elution]
06/15/2022 13:54:35	00:31:34.310	[wash,elution]
06/15/2022 13:54:36	00:31:35.322	[wash,elution]
06/15/2022 13:54:37	00:31:36.331	[wash,elution]
06/15/2022 13:54:38	00:31:37.331	[wash,elution]
06/15/2022 13:54:39	00:31:38.343	[wash,elution]
06/15/2022 13:54:40	00:31:39.345	[wash,elution]
06/15/2022 13:54:41	00:31:40.360	[wash,elution]
06/15/2022 13:54:42	00:31:41.369	[wash,elution]
06/15/2022 13:54:43	00:31:42.377	[wash,elution]
06/15/2022 13:54:44	00:31:43.387	[wash,elution]
06/15/2022 13:54:45	00:31:44.401	[wash,elution]
06/15/2022 13:54:46	00:31:45.401	[wash,elution]
06/15/2022 13:54:47	00:31:46.409	[wash,elution]
06/15/2022 13:54:48	00:31:47.416	[wash,elution]
06/15/2022 13:54:49	00:31:48.417	[wash,elution]
06/15/2022 13:54:50	00:31:49.417	[wash,elution]
06/15/2022 13:54:51	00:31:50.418	[wash,elution]
06/15/2022 13:54:52	00:31:51.418	[wash,elution]
06/15/2022 13:54:53	00:31:52.422	[wash,elution]
06/15/2022 13:54:54	00:31:53.426	[wash,elution]
06/15/2022 13:54:55	00:31:54.426	[wash,elution]
06/15/2022 13:54:56	00:31:55.434	[wash,elution]
06/15/2022 13:54:57	00:31:56.448	[wash,elution]
06/15/2022 13:54:58	00:31:57.455	[wash,elution]
06/15/2022 13:54:59	00:31:58.458	[wash,elution]
06/15/2022 13:55:00	00:31:59.464	[wash,elution]
06/15/2022 13:55:01	00:32:00.469	[wash,elution]
06/15/2022 13:55:02	00:32:01.470	[wash,elution]
06/15/2022 13:55:03	00:32:02.479	[wash,elution]
06/15/2022 13:55:04	00:32:03.495	[wash,elution]
06/15/2022 13:55:05	00:32:04.495	[wash,elution]
06/15/2022 13:55:06	00:32:05.504	[wash,elution]
06/15/2022 13:55:07	00:32:06.511	[wash,elution]
06/15/2022 13:55:08	00:32:07.510	[wash,elution]
06/15/2022 13:55:09	00:32:08.511	[wash,elution]
06/15/2022 13:55:10	00:32:09.511	[wash,elution]
06/15/2022 13:55:11	00:32:10.517	[wash,elution]
06/15/2022 13:55:12	00:32:11.518	[wash,elution]
06/15/2022 13:55:13	00:32:12.520	[wash,elution]
06/15/2022 13:55:14	00:32:13.530	[wash,elution]
06/15/2022 13:55:15	00:32:14.542	[wash,elution]
06/15/2022 13:55:16	00:32:15.544	[wash,elution]
06/15/2022 13:55:17	00:32:16.548	[wash,elution]
06/15/2022 13:55:18	00:32:17.558	[wash,elution]
06/15/2022 13:55:19	00:32:18.560	[wash,elution]
06/15/2022 13:55:20	00:32:19.563	[wash,elution]
06/15/2022 13:55:21	00:32:20.574	[wash,elution]
06/15/2022 13:55:22	00:32:21.581	[wash,elution]
06/15/2022 13:55:23	00:32:22.598	[wash,elution]
06/15/2022 13:55:24	00:32:23.593	[wash,elution]
06/15/2022 13:55:25	00:32:24.597	[wash,elution]
06/15/2022 13:55:26	00:32:25.607	[wash,elution]
06/15/2022 13:55:27	00:32:26.611	[wash,elution]
06/15/2022 13:55:28	00:32:27.620	[wash,elution]
06/15/2022 13:55:29	00:32:28.619	[wash,elution]
06/15/2022 13:55:30	00:32:29.621	[wash,elution]
06/15/2022 13:55:31	00:32:30.622	[wash,elution]
06/15/2022 13:55:32	00:32:31.635	[wash,elution]
06/15/2022 13:55:33	00:32:32.635	[wash,elution]
06/15/2022 13:55:34	00:32:33.635	[wash,elution]
06/15/2022 13:55:35	00:32:34.638	[wash,elution]
06/15/2022 13:55:36	00:32:35.636	[wash,elution]
06/15/2022 13:55:37	00:32:36.652	[wash,elution]
06/15/2022 13:55:38	00:32:37.660	[wash,elution]
06/15/2022 13:55:39	00:32:38.669	[wash,elution]
06/15/2022 13:55:40	00:32:39.681	[wash,elution]
06/15/2022 13:55:41	00:32:40.681	[wash,elution]
06/15/2022 13:55:42	00:32:41.683	[wash,elution]
06/15/2022 13:55:43	00:32:42.690	[wash,elution]
06/15/2022 13:55:44	00:32:43.698	[wash,elution]
06/15/2022 13:55:45	00:32:44.698	[wash,elution]
06/15/2022 13:55:46	00:32:45.699	[wash,elution]
06/15/2022 13:55:47	00:32:46.706	[wash,elution]
06/15/2022 13:55:48	00:32:47.706	[wash,elution]
06/15/2022 13:55:49	00:32:48.707	[wash,elution]
06/15/2022 13:55:50	00:32:49.706	[wash,elution]
06/15/2022 13:55:51	00:32:50.714	[wash,elution]
06/15/2022 13:55:52	00:32:51.715	[wash,elution]
06/15/2022 13:55:53	00:32:52.733	[wash,elution]
06/15/2022 13:55:54	00:32:53.721	[wash,elution]
06/15/2022 13:55:55	00:32:54.734	[wash,elution]
06/15/2022 13:55:56	00:32:55.743	[wash,elution]
06/15/2022 13:55:57	00:32:56.747	[wash,elution]
06/15/2022 13:55:58	00:32:57.745	[wash,elution]
06/15/2022 13:55:59	00:32:58.751	[wash,elution]
06/15/2022 13:56:00	00:32:59.763	[wash,elution]
06/15/2022 13:56:01	00:33:00.776	[wash,elution]
06/15/2022 13:56:02	00:33:01.783	[wash,elution]
06/15/2022 13:56:03	00:33:02.796	[wash,elution]
06/15/2022 13:56:04	00:33:03.807	[wash,elution]
06/15/2022 13:56:05	00:33:04.817	[wash,elution]
06/15/2022 13:56:06	00:33:05.829	[wash,elution]
06/15/2022 13:56:07	00:33:06.861	[wash,elution]
06/15/2022 13:56:08	00:33:07.838	[wash,elution]
06/15/2022 13:56:09	00:33:08.847	[wash,elution]
06/15/2022 13:56:10	00:33:09.858	[wash,elution]
06/15/2022 13:56:11	00:33:10.869	[wash,elution]
06/15/2022 13:56:12	00:33:11.876	[wash,elution]
06/15/2022 13:56:13	00:33:12.884	[wash,elution]
06/15/2022 13:56:14	00:33:13.886	[wash,elution]
06/15/2022 13:56:15	00:33:14.888	[wash,elution]
06/15/2022 13:56:16	00:33:15.900	[wash,elution]
06/15/2022 13:56:17	00:33:16.901	[wash,elution]
06/15/2022 13:56:18	00:33:17.901	[wash,elution]
06/15/2022 13:56:20	00:33:18.911	[wash,elution]
06/15/2022 13:56:21	00:33:19.918	[wash,elution]
06/15/2022 13:56:22	00:33:20.926	[wash,elution]
06/15/2022 13:56:23	00:33:21.920	[wash,elution]
06/15/2022 13:56:24	00:33:22.919	[wash,elution]
06/15/2022 13:56:25	00:33:23.920	[wash,elution]
06/15/2022 13:56:26	00:33:24.932	[wash,elution]
06/15/2022 13:56:27	00:33:25.940	[wash,elution]
06/15/2022 13:56:28	00:33:26.948	[wash,elution]
06/15/2022 13:56:29	00:33:27.955	[wash,elution]
06/15/2022 13:56:30	00:33:28.964	[wash,elution]
06/15/2022 13:56:31	00:33:29.963	[wash,elution]
06/15/2022 13:56:32	00:33:30.970	[wash,elution]
06/15/2022 13:56:33	00:33:31.977	[wash,elution]
06/15/2022 13:56:34	00:33:32.979	[wash,elution]
06/15/2022 13:56:35	00:33:33.981	[wash,elution]
06/15/2022 13:56:36	00:33:34.979	[wash,elution]
06/15/2022 13:56:37	00:33:35.980	[wash,elution]
06/15/2022 13:56:38	00:33:36.980	[wash,elution]
06/15/2022 13:56:39	00:33:37.997	[wash,elution]
06/15/2022 13:56:40	00:33:38.995	[wash,elution]
06/15/2022 13:56:41	00:33:39.996	[wash,elution]
06/15/2022 13:56:42	00:33:41.007	[wash,elution]
06/15/2022 13:56:43	00:33:42.006	[wash,elution]
06/15/2022 13:56:44	00:33:43.009	[wash,elution]
06/15/2022 13:56:45	00:33:44.010	[wash,elution]
06/15/2022 13:56:46	00:33:45.011	[wash,elution]
06/15/2022 13:56:47	00:33:46.012	[wash,elution]
06/15/2022 13:56:48	00:33:47.016	[wash,elution]
06/15/2022 13:56:49	00:33:48.016	[wash,elution]
06/15/2022 13:56:50	00:33:49.015	[wash,elution]
06/15/2022 13:56:51	00:33:50.017	[wash,elution]
06/15/2022 13:56:52	00:33:51.030	[wash,elution]
06/15/2022 13:56:53	00:33:52.033	[wash,elution]
06/15/2022 13:56:54	00:33:53.041	[wash,elution]
06/15/2022 13:56:55	00:33:54.048	[wash,elution]
06/15/2022 13:56:56	00:33:55.057	[wash,elution]
06/15/2022 13:56:57	00:33:56.075	[wash,elution]
06/15/2022 13:56:58	00:33:57.081	[wash,elution]
06/15/2022 13:56:59	00:33:58.089	[wash,elution]
06/15/2022 13:57:00	00:33:59.096	[wash,elution]
06/15/2022 13:57:01	00:34:00.104	[wash,elution]
06/15/2022 13:57:02	00:34:01.112	[wash,elution]
06/15/2022 13:57:03	00:34:02.122	[wash,elution]
06/15/2022 13:57:04	00:34:03.123	[wash,elution]
06/15/2022 13:57:05	00:34:04.127	[wash,elution]
06/15/2022 13:57:06	00:34:05.128	[wash,elution]
06/15/2022 13:57:07	00:34:06.137	[wash,elution]
06/15/2022 13:57:08	00:34:07.151	[wash,elution]
06/15/2022 13:57:09	00:34:08.151	[wash,elution]
06/15/2022 13:57:10	00:34:09.173	[wash,elution]
06/15/2022 13:57:11	00:34:10.174	[wash,elution]
06/15/2022 13:57:12	00:34:11.174	[wash,elution]
06/15/2022 13:57:13	00:34:12.174	[wash,elution]
06/15/2022 13:57:14	00:34:13.182	[wash,elution]
06/15/2022 13:57:15	00:34:14.190	[wash,elution]
06/15/2022 13:57:16	00:34:15.202	[wash,elution]
06/15/2022 13:57:17	00:34:16.203	[wash,elution]
06/15/2022 13:57:18	00:34:17.202	[wash,elution]
06/15/2022 13:57:19	00:34:18.204	[wash,elution]
06/15/2022 13:57:20	00:34:19.212	[wash,elution]
06/15/2022 13:57:21	00:34:20.223	[wash,elution]
06/15/2022 13:57:22	00:34:21.231	[wash,elution]
06/15/2022 13:57:23	00:34:22.232	[wash,elution]
06/15/2022 13:57:24	00:34:23.244	[wash,elution]
06/15/2022 13:57:25	00:34:24.261	[wash,elution]
06/15/2022 13:57:26	00:34:25.268	[wash,elution]
06/15/2022 13:57:27	00:34:26.283	[wash,elution]
06/15/2022 13:57:28	00:34:27.295	[wash,elution]
06/15/2022 13:57:29	00:34:28.295	[wash,elution]
06/15/2022 13:57:30	00:34:29.311	[wash,elution]
06/15/2022 13:57:31	00:34:30.312	[wash,elution]
06/15/2022 13:57:32	00:34:31.313	[wash,elution]
06/15/2022 13:57:33	00:34:32.314	[wash,elution]
06/15/2022 13:57:34	00:34:33.329	[wash,elution]
06/15/2022 13:57:35	00:34:34.338	[wash,elution]
06/15/2022 13:57:36	00:34:35.339	[wash,elution]
06/15/2022 13:57:37	00:34:36.357	[wash,elution]
06/15/2022 13:57:38	00:34:37.355	[wash,elution]
06/15/2022 13:57:39	00:34:38.360	[wash,elution]
06/15/2022 13:57:40	00:34:39.363	[wash,elution]
06/15/2022 13:57:41	00:34:40.364	[wash,elution]
06/15/2022 13:57:42	00:34:41.373	[wash,elution]
06/15/2022 13:57:43	00:34:42.373	[wash,elution]
06/15/2022 13:57:44	00:34:43.385	[wash,elution]
06/15/2022 13:57:45	00:34:44.386	[wash,elution]
06/15/2022 13:57:46	00:34:45.386	[wash,elution]
06/15/2022 13:57:47	00:34:46.391	[wash,elution]
06/15/2022 13:57:48	00:34:47.404	[wash,elution]
06/15/2022 13:57:49	00:34:48.402	[wash,elution]
06/15/2022 13:57:50	00:34:49.409	[wash,elution]
06/15/2022 13:57:51	00:34:50.420	[wash,elution]
06/15/2022 13:57:52	00:34:51.419	[wash,elution]
06/15/2022 13:57:53	00:34:52.423	[wash,elution]
06/15/2022 13:57:54	00:34:53.423	[wash,elution]
06/15/2022 13:57:55	00:34:54.425	[wash,elution]
06/15/2022 13:57:56	00:34:55.441	[wash,elution]
06/15/2022 13:57:57	00:34:56.437	[wash,elution]
06/15/2022 13:57:58	00:34:57.437	[wash,elution]
06/15/2022 13:57:59	00:34:58.438	[wash,elution]
06/15/2022 13:58:00	00:34:59.454	[wash,elution]
06/15/2022 13:58:01	00:35:00.453	[wash,elution]
06/15/2022 13:58:02	00:35:01.453	[wash,elution]
06/15/2022 13:58:03	00:35:02.464	[wash,elution]
06/15/2022 13:58:04	00:35:03.464	[wash,elution]
06/15/2022 13:58:05	00:35:04.483	[wash,elution]
06/15/2022 13:58:06	00:35:05.485	[wash,elution]
06/15/2022 13:58:07	00:35:06.487	[wash,elution]
06/15/2022 13:58:08	00:35:07.498	[wash,elution]
06/15/2022 13:58:09	00:35:08.501	[wash,elution]
06/15/2022 13:58:10	00:35:09.510	[wash,elution]
06/15/2022 13:58:11	00:35:10.511	[wash,elution]
06/15/2022 13:58:12	00:35:11.512	[wash,elution]
06/15/2022 13:58:13	00:35:12.539	[wash,elution]
06/15/2022 13:58:14	00:35:13.544	[wash,elution]
06/15/2022 13:58:15	00:35:14.540	[wash,elution]
06/15/2022 13:58:16	00:35:15.550	[wash,elution]
06/15/2022 13:58:17	00:35:16.561	[wash,elution]
06/15/2022 13:58:18	00:35:17.573	[wash,elution]
06/15/2022 13:58:19	00:35:18.572	[wash,elution]
06/15/2022 13:58:20	00:35:19.583	[wash,elution]
06/15/2022 13:58:21	00:35:20.592	[wash,elution]
06/15/2022 13:58:22	00:35:21.595	[wash,elution]
06/15/2022 13:58:23	00:35:22.599	[wash,elution]
06/15/2022 13:58:24	00:35:23.603	[wash,elution]
06/15/2022 13:58:25	00:35:24.605	[wash,elution]
06/15/2022 13:58:26	00:35:25.604	[wash,elution]
06/15/2022 13:58:27	00:35:26.605	[wash,elution]
06/15/2022 13:58:28	00:35:27.606	[wash,elution]
06/15/2022 13:58:29	00:35:28.620	[wash,elution]
06/15/2022 13:58:30	00:35:29.621	[wash,elution]
06/15/2022 13:58:31	00:35:30.628	[wash,elution]
06/15/2022 13:58:32	00:35:31.628	[wash,elution]
06/15/2022 13:58:33	00:35:32.629	[wash,elution]
06/15/2022 13:58:34	00:35:33.643	[wash,elution]
06/15/2022 13:58:35	00:35:34.645	[wash,elution]
06/15/2022 13:58:36	00:35:35.651	[wash,elution]
06/15/2022 13:58:37	00:35:36.652	[wash,elution]
06/15/2022 13:58:38	00:35:37.657	[wash,elution]
06/15/2022 13:58:39	00:35:38.667	[wash,elution]
06/15/2022 13:58:40	00:35:39.671	[wash,elution]
06/15/2022 13:58:41	00:35:40.675	[wash,elution]
06/15/2022 13:58:42	00:35:41.675	[wash,elution]
06/15/2022 13:58:43	00:35:42.684	[wash,elution]
06/15/2022 13:58:44	00:35:43.691	[wash,elution]
06/15/2022 13:58:45	00:35:44.701	[wash,elution]
06/15/2022 13:58:46	00:35:45.703	[wash,elution]
06/15/2022 13:58:47	00:35:46.706	[wash,elution]
06/15/2022 13:58:48	00:35:47.705	[wash,elution]
06/15/2022 13:58:49	00:35:48.715	[wash,elution]
06/15/2022 13:58:50	00:35:49.715	[wash,elution]
06/15/2022 13:58:51	00:35:50.716	[wash,elution]
06/15/2022 13:58:52	00:35:51.718	[wash,elution]
06/15/2022 13:58:53	00:35:52.718	[wash,elution]
06/15/2022 13:58:54	00:35:53.719	[wash,elution]
06/15/2022 13:58:55	00:35:54.727	[wash,elution]
06/15/2022 13:58:56	00:35:55.737	[wash,elution]
06/15/2022 13:58:57	00:35:56.740	[wash,elution]
06/15/2022 13:58:58	00:35:57.747	[wash,elution]
06/15/2022 13:58:59	00:35:58.749	[wash,elution]
06/15/2022 13:59:00	00:35:59.750	[wash,elution]
06/15/2022 13:59:01	00:36:00.756	[wash,elution]
06/15/2022 13:59:02	00:36:01.760	[wash,elution]
06/15/2022 13:59:03	00:36:02.767	[wash,elution]
06/15/2022 13:59:04	00:36:03.781	[wash,elution]
