Local Date/Time	Relative Time	valve-t:angle [degrees]
06/15/2022 13:45:05	00:22:04.839	120.000
06/15/2022 13:45:06	00:22:05.844	120.000
06/15/2022 13:45:07	00:22:06.860	120.000
06/15/2022 13:45:08	00:22:07.871	120.000
06/15/2022 13:45:09	00:22:08.879	120.000
06/15/2022 13:45:10	00:22:09.887	120.000
06/15/2022 13:45:11	00:22:10.892	120.000
06/15/2022 13:45:12	00:22:11.899	120.000
06/15/2022 13:45:14	00:22:12.909	120.000
06/15/2022 13:45:15	00:22:13.916	120.000
06/15/2022 13:45:16	00:22:14.925	120.000
06/15/2022 13:45:17	00:22:15.934	120.000
06/15/2022 13:45:18	00:22:16.947	120.000
06/15/2022 13:45:19	00:22:17.948	120.000
06/15/2022 13:45:20	00:22:18.953	120.000
06/15/2022 13:45:21	00:22:19.966	120.000
06/15/2022 13:45:22	00:22:20.966	120.000
06/15/2022 13:45:23	00:22:21.982	120.000
06/15/2022 13:45:24	00:22:22.983	120.000
06/15/2022 13:45:25	00:22:23.993	120.000
06/15/2022 13:45:26	00:22:25.002	120.000
06/15/2022 13:45:27	00:22:26.010	120.000
06/15/2022 13:45:28	00:22:27.020	120.000
06/15/2022 13:45:29	00:22:28.026	120.000
06/15/2022 13:45:30	00:22:29.027	120.000
06/15/2022 13:45:31	00:22:30.033	120.000
06/15/2022 13:45:32	00:22:31.033	120.000
06/15/2022 13:45:33	00:22:32.046	120.000
06/15/2022 13:45:34	00:22:33.056	120.000
06/15/2022 13:45:35	00:22:34.058	120.000
06/15/2022 13:45:36	00:22:35.059	120.000
06/15/2022 13:45:37	00:22:36.061	120.000
06/15/2022 13:45:38	00:22:37.063	120.000
06/15/2022 13:45:39	00:22:38.073	120.000
06/15/2022 13:45:40	00:22:39.073	120.000
06/15/2022 13:45:41	00:22:40.075	120.000
06/15/2022 13:45:42	00:22:41.090	120.000
06/15/2022 13:45:43	00:22:42.096	120.000
06/15/2022 13:45:44	00:22:43.097	120.000
06/15/2022 13:45:45	00:22:44.104	120.000
06/15/2022 13:45:46	00:22:45.104	120.000
06/15/2022 13:45:47	00:22:46.114	120.000
06/15/2022 13:45:48	00:22:47.121	120.000
06/15/2022 13:45:49	00:22:48.123	120.000
06/15/2022 13:45:50	00:22:49.136	120.000
06/15/2022 13:45:51	00:22:50.138	120.000
06/15/2022 13:45:52	00:22:51.144	120.000
06/15/2022 13:45:53	00:22:52.145	120.000
06/15/2022 13:45:54	00:22:53.152	120.000
06/15/2022 13:45:55	00:22:54.167	120.000
06/15/2022 13:45:56	00:22:55.176	120.000
06/15/2022 13:45:57	00:22:56.176	120.000
06/15/2022 13:45:58	00:22:57.187	120.000
06/15/2022 13:45:59	00:22:58.200	120.000
06/15/2022 13:46:00	00:22:59.201	120.000
06/15/2022 13:46:01	00:23:00.209	120.000
06/15/2022 13:46:02	00:23:01.213	120.000
06/15/2022 13:46:03	00:23:02.219	120.000
06/15/2022 13:46:04	00:23:03.230	120.000
06/15/2022 13:46:05	00:23:04.246	120.000
06/15/2022 13:46:06	00:23:05.253	120.000
06/15/2022 13:46:07	00:23:06.266	120.000
06/15/2022 13:46:08	00:23:07.268	120.000
06/15/2022 13:46:09	00:23:08.277	120.000
06/15/2022 13:46:10	00:23:09.277	120.000
06/15/2022 13:46:11	00:23:10.278	120.000
06/15/2022 13:46:12	00:23:11.283	120.000
06/15/2022 13:46:13	00:23:12.284	120.000
06/15/2022 13:46:14	00:23:13.293	120.000
06/15/2022 13:46:15	00:23:14.299	120.000
06/15/2022 13:46:16	00:23:15.299	120.000
06/15/2022 13:46:17	00:23:16.298	120.000
06/15/2022 13:46:18	00:23:17.300	120.000
06/15/2022 13:46:19	00:23:18.307	120.000
06/15/2022 13:46:20	00:23:19.315	120.000
06/15/2022 13:46:21	00:23:20.323	120.000
06/15/2022 13:46:22	00:23:21.326	120.000
06/15/2022 13:46:23	00:23:22.328	120.000
06/15/2022 13:46:24	00:23:23.339	120.000
06/15/2022 13:46:25	00:23:24.346	120.000
06/15/2022 13:46:26	00:23:25.356	120.000
06/15/2022 13:46:27	00:23:26.359	120.000
06/15/2022 13:46:28	00:23:27.361	120.000
06/15/2022 13:46:29	00:23:28.370	120.000
06/15/2022 13:46:30	00:23:29.370	120.000
06/15/2022 13:46:31	00:23:30.371	120.000
06/15/2022 13:46:32	00:23:31.372	120.000
06/15/2022 13:46:33	00:23:32.384	120.000
06/15/2022 13:46:34	00:23:33.403	120.000
06/15/2022 13:46:35	00:23:34.385	120.000
06/15/2022 13:46:36	00:23:35.386	120.000
06/15/2022 13:46:37	00:23:36.395	120.000
06/15/2022 13:46:38	00:23:37.406	120.000
06/15/2022 13:46:39	00:23:38.411	120.000
06/15/2022 13:46:40	00:23:39.418	120.000
06/15/2022 13:46:41	00:23:40.427	120.000
06/15/2022 13:46:42	00:23:41.432	120.000
06/15/2022 13:46:43	00:23:42.434	120.000
06/15/2022 13:46:44	00:23:43.438	120.000
06/15/2022 13:46:45	00:23:44.449	120.000
06/15/2022 13:46:46	00:23:45.449	120.000
06/15/2022 13:46:47	00:23:46.450	120.000
06/15/2022 13:46:48	00:23:47.464	120.000
06/15/2022 13:46:49	00:23:48.465	120.000
06/15/2022 13:46:50	00:23:49.465	120.000
06/15/2022 13:46:51	00:23:50.469	120.000
06/15/2022 13:46:52	00:23:51.484	120.000
06/15/2022 13:46:53	00:23:52.484	120.000
06/15/2022 13:46:54	00:23:53.487	120.000
06/15/2022 13:46:55	00:23:54.499	120.000
06/15/2022 13:46:56	00:23:55.510	120.000
06/15/2022 13:46:57	00:23:56.518	120.000
06/15/2022 13:46:58	00:23:57.527	120.000
06/15/2022 13:46:59	00:23:58.529	120.000
06/15/2022 13:47:00	00:23:59.541	120.000
06/15/2022 13:47:01	00:24:00.557	120.000
06/15/2022 13:47:02	00:24:01.558	120.000
06/15/2022 13:47:03	00:24:02.564	120.000
06/15/2022 13:47:04	00:24:03.565	120.000
06/15/2022 13:47:05	00:24:04.575	120.000
06/15/2022 13:47:06	00:24:05.576	120.000
06/15/2022 13:47:07	00:24:06.587	120.000
06/15/2022 13:47:08	00:24:07.590	120.000
06/15/2022 13:47:09	00:24:08.591	120.000
06/15/2022 13:47:10	00:24:09.590	120.000
06/15/2022 13:47:11	00:24:10.604	120.000
06/15/2022 13:47:12	00:24:11.611	120.000
06/15/2022 13:47:13	00:24:12.612	120.000
06/15/2022 13:47:14	00:24:13.618	120.000
06/15/2022 13:47:15	00:24:14.621	120.000
06/15/2022 13:47:16	00:24:15.619	120.000
06/15/2022 13:47:17	00:24:16.634	120.000
06/15/2022 13:47:18	00:24:17.644	120.000
06/15/2022 13:47:19	00:24:18.650	120.000
06/15/2022 13:47:20	00:24:19.650	120.000
06/15/2022 13:47:21	00:24:20.660	120.000
06/15/2022 13:47:22	00:24:21.683	120.000
06/15/2022 13:47:23	00:24:22.685	120.000
06/15/2022 13:47:24	00:24:23.686	120.000
06/15/2022 13:47:25	00:24:24.701	120.000
06/15/2022 13:47:26	00:24:25.714	120.000
06/15/2022 13:47:27	00:24:26.722	120.000
06/15/2022 13:47:28	00:24:27.732	120.000
06/15/2022 13:47:29	00:24:28.756	120.000
06/15/2022 13:47:30	00:24:29.738	120.000
06/15/2022 13:47:31	00:24:30.739	120.000
06/15/2022 13:47:32	00:24:31.748	120.000
06/15/2022 13:47:33	00:24:32.750	120.000
06/15/2022 13:47:34	00:24:33.761	120.000
06/15/2022 13:47:35	00:24:34.766	120.000
06/15/2022 13:47:36	00:24:35.767	120.000
06/15/2022 13:47:37	00:24:36.778	120.000
06/15/2022 13:47:38	00:24:37.786	120.000
06/15/2022 13:47:39	00:24:38.791	120.000
06/15/2022 13:47:40	00:24:39.793	120.000
06/15/2022 13:47:41	00:24:40.799	120.000
06/15/2022 13:47:42	00:24:41.810	120.000
06/15/2022 13:47:43	00:24:42.813	120.000
06/15/2022 13:47:44	00:24:43.823	120.000
06/15/2022 13:47:45	00:24:44.829	120.000
06/15/2022 13:47:46	00:24:45.843	120.000
06/15/2022 13:47:47	00:24:46.862	120.000
06/15/2022 13:47:48	00:24:47.856	120.000
06/15/2022 13:47:49	00:24:48.856	120.000
06/15/2022 13:47:50	00:24:49.860	120.000
06/15/2022 13:47:51	00:24:50.870	120.000
06/15/2022 13:47:52	00:24:51.870	120.000
06/15/2022 13:47:53	00:24:52.878	120.000
06/15/2022 13:47:54	00:24:53.879	120.000
06/15/2022 13:47:55	00:24:54.886	120.000
06/15/2022 13:47:56	00:24:55.893	120.000
06/15/2022 13:47:57	00:24:56.903	120.000
06/15/2022 13:47:59	00:24:57.916	120.000
06/15/2022 13:48:00	00:24:58.916	120.000
06/15/2022 13:48:01	00:24:59.917	120.000
06/15/2022 13:48:02	00:25:00.924	120.000
06/15/2022 13:48:03	00:25:01.932	120.000
06/15/2022 13:48:04	00:25:02.940	120.000
06/15/2022 13:48:05	00:25:03.949	120.000
06/15/2022 13:48:06	00:25:04.948	120.000
06/15/2022 13:48:07	00:25:05.957	120.000
06/15/2022 13:48:08	00:25:06.962	120.000
06/15/2022 13:48:09	00:25:07.968	120.000
06/15/2022 13:48:10	00:25:08.981	120.000
06/15/2022 13:48:11	00:25:09.981	120.000
06/15/2022 13:48:12	00:25:10.982	120.000
06/15/2022 13:48:13	00:25:11.993	120.000
06/15/2022 13:48:14	00:25:13.002	120.000
06/15/2022 13:48:15	00:25:14.012	120.000
06/15/2022 13:48:16	00:25:15.017	120.000
06/15/2022 13:48:17	00:25:16.017	120.000
06/15/2022 13:48:18	00:25:17.041	120.000
06/15/2022 13:48:19	00:25:18.041	120.000
06/15/2022 13:48:20	00:25:19.047	120.000
06/15/2022 13:48:21	00:25:20.057	120.000
06/15/2022 13:48:22	00:25:21.068	120.000
06/15/2022 13:48:23	00:25:22.078	120.000
06/15/2022 13:48:24	00:25:23.078	120.000
06/15/2022 13:48:25	00:25:24.094	120.000
06/15/2022 13:48:26	00:25:25.097	120.000
06/15/2022 13:48:27	00:25:26.104	120.000
06/15/2022 13:48:28	00:25:27.114	120.000
06/15/2022 13:48:29	00:25:28.123	120.000
06/15/2022 13:48:30	00:25:29.129	120.000
06/15/2022 13:48:31	00:25:30.136	120.000
06/15/2022 13:48:32	00:25:31.160	120.000
06/15/2022 13:48:33	00:25:32.141	120.000
06/15/2022 13:48:34	00:25:33.152	120.000
06/15/2022 13:48:35	00:25:34.152	120.000
06/15/2022 13:48:36	00:25:35.157	120.000
06/15/2022 13:48:37	00:25:36.168	120.000
06/15/2022 13:48:38	00:25:37.175	120.000
06/15/2022 13:48:39	00:25:38.183	120.000
06/15/2022 13:48:40	00:25:39.183	120.000
06/15/2022 13:48:41	00:25:40.197	120.000
06/15/2022 13:48:42	00:25:41.197	120.000
06/15/2022 13:48:43	00:25:42.200	120.000
06/15/2022 13:48:44	00:25:43.200	120.000
06/15/2022 13:48:45	00:25:44.213	120.000
06/15/2022 13:48:46	00:25:45.225	120.000
06/15/2022 13:48:47	00:25:46.230	120.000
06/15/2022 13:48:48	00:25:47.245	120.000
06/15/2022 13:48:49	00:25:48.247	120.000
06/15/2022 13:48:50	00:25:49.246	120.000
06/15/2022 13:48:51	00:25:50.254	120.000
06/15/2022 13:48:52	00:25:51.260	120.000
06/15/2022 13:48:53	00:25:52.267	120.000
06/15/2022 13:48:54	00:25:53.281	120.000
06/15/2022 13:48:55	00:25:54.291	120.000
06/15/2022 13:48:56	00:25:55.291	120.000
06/15/2022 13:48:57	00:25:56.291	120.000
06/15/2022 13:48:58	00:25:57.298	120.000
06/15/2022 13:48:59	00:25:58.312	120.000
06/15/2022 13:49:00	00:25:59.318	120.000
06/15/2022 13:49:01	00:26:00.324	120.000
06/15/2022 13:49:02	00:26:01.338	120.000
06/15/2022 13:49:03	00:26:02.344	120.000
06/15/2022 13:49:04	00:26:03.353	120.000
06/15/2022 13:49:05	00:26:04.361	120.000
06/15/2022 13:49:06	00:26:05.369	120.000
06/15/2022 13:49:07	00:26:06.375	120.000
06/15/2022 13:49:08	00:26:07.376	120.000
06/15/2022 13:49:09	00:26:08.386	120.000
06/15/2022 13:49:10	00:26:09.386	120.000
06/15/2022 13:49:11	00:26:10.392	120.000
06/15/2022 13:49:12	00:26:11.405	120.000
06/15/2022 13:49:13	00:26:12.417	120.000
06/15/2022 13:49:14	00:26:13.417	120.000
06/15/2022 13:49:15	00:26:14.433	120.000
06/15/2022 13:49:16	00:26:15.434	120.000
06/15/2022 13:49:17	00:26:16.448	120.000
06/15/2022 13:49:18	00:26:17.448	120.000
06/15/2022 13:49:19	00:26:18.459	120.000
06/15/2022 13:49:20	00:26:19.470	120.000
06/15/2022 13:49:21	00:26:20.471	120.000
06/15/2022 13:49:22	00:26:21.471	120.000
06/15/2022 13:49:23	00:26:22.478	120.000
06/15/2022 13:49:24	00:26:23.478	120.000
06/15/2022 13:49:25	00:26:24.480	120.000
06/15/2022 13:49:26	00:26:25.482	120.000
06/15/2022 13:49:27	00:26:26.494	120.000
06/15/2022 13:49:28	00:26:27.502	120.000
06/15/2022 13:49:29	00:26:28.499	120.000
06/15/2022 13:49:30	00:26:29.512	120.000
06/15/2022 13:49:31	00:26:30.514	120.000
06/15/2022 13:49:32	00:26:31.519	120.000
06/15/2022 13:49:33	00:26:32.532	120.000
06/15/2022 13:49:34	00:26:33.533	120.000
06/15/2022 13:49:35	00:26:34.541	120.000
06/15/2022 13:49:36	00:26:35.549	120.000
06/15/2022 13:49:37	00:26:36.552	120.000
06/15/2022 13:49:38	00:26:37.560	120.000
06/15/2022 13:49:39	00:26:38.562	120.000
06/15/2022 13:49:40	00:26:39.574	120.000
06/15/2022 13:49:41	00:26:40.590	120.000
06/15/2022 13:49:42	00:26:41.605	120.000
06/15/2022 13:49:43	00:26:42.609	120.000
06/15/2022 13:49:44	00:26:43.623	120.000
06/15/2022 13:49:45	00:26:44.622	120.000
06/15/2022 13:49:46	00:26:45.635	120.000
06/15/2022 13:49:47	00:26:46.636	120.000
06/15/2022 13:49:48	00:26:47.642	120.000
06/15/2022 13:49:49	00:26:48.656	120.000
06/15/2022 13:49:50	00:26:49.666	120.000
06/15/2022 13:49:51	00:26:50.674	120.000
06/15/2022 13:49:52	00:26:51.684	120.000
06/15/2022 13:49:53	00:26:52.684	120.000
06/15/2022 13:49:54	00:26:53.685	120.000
06/15/2022 13:49:55	00:26:54.688	120.000
06/15/2022 13:49:56	00:26:55.698	120.000
06/15/2022 13:49:57	00:26:56.703	120.000
06/15/2022 13:49:58	00:26:57.700	120.000
06/15/2022 13:49:59	00:26:58.713	120.000
06/15/2022 13:50:00	00:26:59.713	120.000
06/15/2022 13:50:01	00:27:00.724	120.000
06/15/2022 13:50:02	00:27:01.734	120.000
06/15/2022 13:50:03	00:27:02.737	120.000
06/15/2022 13:50:04	00:27:03.738	120.000
06/15/2022 13:50:05	00:27:04.743	120.000
06/15/2022 13:50:06	00:27:05.753	120.000
06/15/2022 13:50:07	00:27:06.760	120.000
06/15/2022 13:50:08	00:27:07.764	120.000
06/15/2022 13:50:09	00:27:08.769	120.000
06/15/2022 13:50:10	00:27:09.777	120.000
06/15/2022 13:50:11	00:27:10.785	120.000
06/15/2022 13:50:12	00:27:11.800	120.000
06/15/2022 13:50:13	00:27:12.807	120.000
06/15/2022 13:50:14	00:27:13.808	120.000
06/15/2022 13:50:15	00:27:14.818	120.000
06/15/2022 13:50:16	00:27:15.822	120.000
06/15/2022 13:50:17	00:27:16.829	120.000
06/15/2022 13:50:18	00:27:17.830	120.000
06/15/2022 13:50:19	00:27:18.838	120.000
06/15/2022 13:50:20	00:27:19.845	120.000
06/15/2022 13:50:21	00:27:20.858	120.000
06/15/2022 13:50:22	00:27:21.858	120.000
06/15/2022 13:50:23	00:27:22.871	120.000
06/15/2022 13:50:24	00:27:23.871	120.000
06/15/2022 13:50:25	00:27:24.879	120.000
06/15/2022 13:50:26	00:27:25.890	120.000
06/15/2022 13:50:27	00:27:26.900	120.000
06/15/2022 13:50:28	00:27:27.907	120.000
06/15/2022 13:50:30	00:27:28.918	120.000
06/15/2022 13:50:31	00:27:29.926	120.000
06/15/2022 13:50:32	00:27:30.932	120.000
06/15/2022 13:50:33	00:27:31.932	120.000
06/15/2022 13:50:34	00:27:32.934	120.000
06/15/2022 13:50:35	00:27:33.938	120.000
06/15/2022 13:50:36	00:27:34.953	120.000
06/15/2022 13:50:37	00:27:35.974	120.000
06/15/2022 13:50:38	00:27:36.977	120.000
06/15/2022 13:50:39	00:27:37.984	120.000
06/15/2022 13:50:40	00:27:38.995	120.000
06/15/2022 13:50:41	00:27:39.998	120.000
06/15/2022 13:50:42	00:27:41.010	120.000
06/15/2022 13:50:43	00:27:42.012	120.000
06/15/2022 13:50:44	00:27:43.014	120.000
06/15/2022 13:50:45	00:27:44.031	120.000
06/15/2022 13:50:46	00:27:45.027	120.000
06/15/2022 13:50:47	00:27:46.033	120.000
06/15/2022 13:50:48	00:27:47.032	120.000
06/15/2022 13:50:49	00:27:48.045	120.000
06/15/2022 13:50:50	00:27:49.044	120.000
06/15/2022 13:50:51	00:27:50.046	120.000
06/15/2022 13:50:52	00:27:51.050	120.000
06/15/2022 13:50:53	00:27:52.061	120.000
06/15/2022 13:50:54	00:27:53.066	120.000
06/15/2022 13:50:55	00:27:54.083	120.000
06/15/2022 13:50:56	00:27:55.079	120.000
06/15/2022 13:50:57	00:27:56.082	120.000
06/15/2022 13:50:58	00:27:57.089	120.000
06/15/2022 13:50:59	00:27:58.098	120.000
06/15/2022 13:51:00	00:27:59.107	120.000
06/15/2022 13:51:01	00:28:00.107	120.000
06/15/2022 13:51:02	00:28:01.108	120.000
06/15/2022 13:51:03	00:28:02.120	120.000
06/15/2022 13:51:04	00:28:03.129	120.000
06/15/2022 13:51:05	00:28:04.138	120.000
06/15/2022 13:51:06	00:28:05.139	120.000
06/15/2022 13:51:07	00:28:06.146	120.000
06/15/2022 13:51:08	00:28:07.158	120.000
06/15/2022 13:51:09	00:28:08.157	120.000
06/15/2022 13:51:10	00:28:09.172	120.000
06/15/2022 13:51:11	00:28:10.166	120.000
06/15/2022 13:51:12	00:28:11.170	120.000
06/15/2022 13:51:13	00:28:12.167	120.000
06/15/2022 13:51:14	00:28:13.182	120.000
06/15/2022 13:51:15	00:28:14.186	120.000
06/15/2022 13:51:16	00:28:15.188	120.000
06/15/2022 13:51:17	00:28:16.202	120.000
06/15/2022 13:51:18	00:28:17.213	120.000
06/15/2022 13:51:19	00:28:18.220	120.000
06/15/2022 13:51:20	00:28:19.228	120.000
06/15/2022 13:51:21	00:28:20.229	120.000
06/15/2022 13:51:22	00:28:21.237	120.000
06/15/2022 13:51:23	00:28:22.247	120.000
06/15/2022 13:51:24	00:28:23.254	120.000
06/15/2022 13:51:25	00:28:24.257	120.000
06/15/2022 13:51:26	00:28:25.265	120.000
06/15/2022 13:51:27	00:28:26.281	120.000
06/15/2022 13:51:28	00:28:27.285	120.000
06/15/2022 13:51:29	00:28:28.290	120.000
06/15/2022 13:51:30	00:28:29.296	120.000
06/15/2022 13:51:31	00:28:30.309	120.000
06/15/2022 13:51:32	00:28:31.310	120.000
06/15/2022 13:51:33	00:28:32.310	120.000
06/15/2022 13:51:34	00:28:33.312	120.000
06/15/2022 13:51:35	00:28:34.317	120.000
06/15/2022 13:51:36	00:28:35.327	120.000
06/15/2022 13:51:37	00:28:36.339	120.000
06/15/2022 13:51:38	00:28:37.345	120.000
06/15/2022 13:51:39	00:28:38.355	120.000
06/15/2022 13:51:40	00:28:39.362	120.000
06/15/2022 13:51:41	00:28:40.370	120.000
06/15/2022 13:51:42	00:28:41.370	120.000
06/15/2022 13:51:43	00:28:42.377	120.000
06/15/2022 13:51:44	00:28:43.377	120.000
06/15/2022 13:51:45	00:28:44.387	120.000
06/15/2022 13:51:46	00:28:45.391	120.000
06/15/2022 13:51:47	00:28:46.403	120.000
06/15/2022 13:51:48	00:28:47.416	120.000
06/15/2022 13:51:49	00:28:48.417	120.000
06/15/2022 13:51:50	00:28:49.416	120.000
06/15/2022 13:51:51	00:28:50.418	120.000
06/15/2022 13:51:52	00:28:51.427	120.000
06/15/2022 13:51:53	00:28:52.436	120.000
06/15/2022 13:51:54	00:28:53.449	120.000
06/15/2022 13:51:55	00:28:54.450	120.000
06/15/2022 13:51:56	00:28:55.456	120.000
06/15/2022 13:51:57	00:28:56.463	120.000
06/15/2022 13:51:58	00:28:57.464	120.000
06/15/2022 13:51:59	00:28:58.466	120.000
06/15/2022 13:52:00	00:28:59.471	120.000
06/15/2022 13:52:01	00:29:00.479	120.000
06/15/2022 13:52:02	00:29:01.480	120.000
06/15/2022 13:52:03	00:29:02.488	120.000
06/15/2022 13:52:04	00:29:03.496	120.000
06/15/2022 13:52:05	00:29:04.497	120.000
06/15/2022 13:52:06	00:29:05.510	120.000
06/15/2022 13:52:07	00:29:06.512	120.000
06/15/2022 13:52:08	00:29:07.510	120.000
06/15/2022 13:52:09	00:29:08.511	120.000
06/15/2022 13:52:10	00:29:09.519	120.000
06/15/2022 13:52:11	00:29:10.526	120.000
06/15/2022 13:52:12	00:29:11.526	120.000
06/15/2022 13:52:13	00:29:12.534	120.000
06/15/2022 13:52:14	00:29:13.530	120.000
06/15/2022 13:52:15	00:29:14.532	120.000
06/15/2022 13:52:16	00:29:15.545	120.000
06/15/2022 13:52:17	00:29:16.565	120.000
06/15/2022 13:52:18	00:29:17.564	120.000
06/15/2022 13:52:19	00:29:18.569	120.000
06/15/2022 13:52:20	00:29:19.573	120.000
06/15/2022 13:52:21	00:29:20.582	120.000
06/15/2022 13:52:22	00:29:21.590	120.000
06/15/2022 13:52:23	00:29:22.596	120.000
06/15/2022 13:52:24	00:29:23.606	120.000
06/15/2022 13:52:25	00:29:24.605	120.000
06/15/2022 13:52:26	00:29:25.623	120.000
06/15/2022 13:52:27	00:29:26.622	120.000
06/15/2022 13:52:28	00:29:27.622	120.000
06/15/2022 13:52:29	00:29:28.628	120.000
06/15/2022 13:52:30	00:29:29.629	120.000
06/15/2022 13:52:31	00:29:30.637	120.000
06/15/2022 13:52:32	00:29:31.642	120.000
06/15/2022 13:52:33	00:29:32.643	120.000
06/15/2022 13:52:34	00:29:33.651	120.000
06/15/2022 13:52:35	00:29:34.650	120.000
06/15/2022 13:52:36	00:29:35.656	120.000
06/15/2022 13:52:37	00:29:36.667	120.000
06/15/2022 13:52:38	00:29:37.668	120.000
06/15/2022 13:52:39	00:29:38.668	120.000
06/15/2022 13:52:40	00:29:39.673	120.000
06/15/2022 13:52:41	00:29:40.676	120.000
06/15/2022 13:52:42	00:29:41.683	120.000
06/15/2022 13:52:43	00:29:42.697	120.000
06/15/2022 13:52:44	00:29:43.698	120.000
06/15/2022 13:52:45	00:29:44.700	120.000
06/15/2022 13:52:46	00:29:45.709	120.000
06/15/2022 13:52:47	00:29:46.712	120.000
06/15/2022 13:52:48	00:29:47.714	120.000
06/15/2022 13:52:49	00:29:48.722	120.000
06/15/2022 13:52:50	00:29:49.728	120.000
06/15/2022 13:52:51	00:29:50.728	120.000
06/15/2022 13:52:52	00:29:51.736	120.000
06/15/2022 13:52:53	00:29:52.744	120.000
06/15/2022 13:52:54	00:29:53.754	120.000
06/15/2022 13:52:55	00:29:54.760	120.000
06/15/2022 13:52:56	00:29:55.761	120.000
06/15/2022 13:52:57	00:29:56.763	120.000
06/15/2022 13:52:58	00:29:57.770	120.000
06/15/2022 13:52:59	00:29:58.778	120.000
06/15/2022 13:53:00	00:29:59.796	120.000
06/15/2022 13:53:01	00:30:00.812	120.000
06/15/2022 13:53:02	00:30:01.807	120.000
06/15/2022 13:53:03	00:30:02.813	120.000
06/15/2022 13:53:04	00:30:03.817	120.000
06/15/2022 13:53:05	00:30:04.822	120.000
06/15/2022 13:53:06	00:30:05.832	120.000
06/15/2022 13:53:07	00:30:06.841	120.000
06/15/2022 13:53:08	00:30:07.844	120.000
06/15/2022 13:53:09	00:30:08.844	120.000
06/15/2022 13:53:10	00:30:09.851	120.000
06/15/2022 13:53:11	00:30:10.855	120.000
06/15/2022 13:53:12	00:30:11.854	120.000
06/15/2022 13:53:13	00:30:12.863	120.000
06/15/2022 13:53:14	00:30:13.874	120.000
06/15/2022 13:53:15	00:30:14.877	120.000
06/15/2022 13:53:16	00:30:15.887	120.000
06/15/2022 13:53:17	00:30:16.887	120.000
06/15/2022 13:53:18	00:30:17.890	120.000
06/15/2022 13:53:19	00:30:18.890	120.000
06/15/2022 13:53:21	00:30:19.910	120.000
06/15/2022 13:53:21	00:30:20.905	120.000
06/15/2022 13:53:23	00:30:21.918	120.000
06/15/2022 13:53:24	00:30:22.925	120.000
06/15/2022 13:53:25	00:30:23.931	120.000
06/15/2022 13:53:26	00:30:24.933	120.000
06/15/2022 13:53:27	00:30:25.935	120.000
06/15/2022 13:53:28	00:30:26.942	120.000
06/15/2022 13:53:29	00:30:27.947	120.000
06/15/2022 13:53:30	00:30:28.964	120.000
06/15/2022 13:53:31	00:30:29.968	120.000
06/15/2022 13:53:32	00:30:30.971	120.000
06/15/2022 13:53:33	00:30:31.981	120.000
06/15/2022 13:53:34	00:30:32.995	120.000
06/15/2022 13:53:35	00:30:34.004	120.000
06/15/2022 13:53:36	00:30:35.013	120.000
06/15/2022 13:53:37	00:30:36.028	120.000
06/15/2022 13:53:38	00:30:37.034	120.000
06/15/2022 13:53:39	00:30:38.043	120.000
06/15/2022 13:53:40	00:30:39.050	120.000
06/15/2022 13:53:41	00:30:40.056	120.000
06/15/2022 13:53:42	00:30:41.063	120.000
06/15/2022 13:53:43	00:30:42.073	120.000
06/15/2022 13:53:44	00:30:43.074	120.000
06/15/2022 13:53:45	00:30:44.081	120.000
06/15/2022 13:53:46	00:30:45.082	120.000
06/15/2022 13:53:47	00:30:46.091	120.000
06/15/2022 13:53:48	00:30:47.097	120.000
06/15/2022 13:53:49	00:30:48.109	120.000
06/15/2022 13:53:50	00:30:49.112	120.000
06/15/2022 13:53:51	00:30:50.122	120.000
06/15/2022 13:53:52	00:30:51.122	120.000
06/15/2022 13:53:53	00:30:52.126	120.000
06/15/2022 13:53:54	00:30:53.135	120.000
06/15/2022 13:53:55	00:30:54.136	120.000
06/15/2022 13:53:56	00:30:55.138	120.000
06/15/2022 13:53:57	00:30:56.158	120.000
06/15/2022 13:53:58	00:30:57.152	120.000
06/15/2022 13:53:59	00:30:58.153	120.000
06/15/2022 13:54:00	00:30:59.152	120.000
06/15/2022 13:54:01	00:31:00.153	120.000
06/15/2022 13:54:02	00:31:01.167	120.000
06/15/2022 13:54:03	00:31:02.167	120.000
06/15/2022 13:54:04	00:31:03.168	120.000
06/15/2022 13:54:05	00:31:04.174	120.000
06/15/2022 13:54:06	00:31:05.184	120.000
06/15/2022 13:54:07	00:31:06.187	120.000
06/15/2022 13:54:08	00:31:07.185	120.000
06/15/2022 13:54:09	00:31:08.187	120.000
06/15/2022 13:54:10	00:31:09.186	120.000
06/15/2022 13:54:11	00:31:10.187	120.000
06/15/2022 13:54:12	00:31:11.197	120.000
06/15/2022 13:54:13	00:31:12.199	120.000
06/15/2022 13:54:14	00:31:13.198	120.000
06/15/2022 13:54:15	00:31:14.200	120.000
06/15/2022 13:54:16	00:31:15.199	120.000
06/15/2022 13:54:17	00:31:16.199	120.000
06/15/2022 13:54:18	00:31:17.199	120.000
06/15/2022 13:54:19	00:31:18.214	120.000
06/15/2022 13:54:20	00:31:19.221	120.000
06/15/2022 13:54:21	00:31:20.230	120.000
06/15/2022 13:54:22	00:31:21.236	120.000
06/15/2022 13:54:23	00:31:22.239	120.000
06/15/2022 13:54:24	00:31:23.243	120.000
06/15/2022 13:54:25	00:31:24.247	120.000
06/15/2022 13:54:26	00:31:25.260	120.000
