Local Date/Time	Relative Time	pump-a:pressure [bar]
06/15/2022 13:57:32	00:34:31.156	363.412
06/15/2022 13:57:33	00:34:32.314	363.412
06/15/2022 13:57:34	00:34:32.314	363.412
06/15/2022 13:57:34	00:34:32.776	363.530
06/15/2022 13:57:35	00:34:34.108	363.649
06/15/2022 13:57:36	00:34:34.717	363.511
06/15/2022 13:57:37	00:34:36.356	363.511
06/15/2022 13:57:38	00:34:37.354	363.511
06/15/2022 13:57:39	00:34:38.360	363.511
06/15/2022 13:57:40	00:34:39.363	363.511
06/15/2022 13:57:41	00:34:39.363	363.511
06/15/2022 13:57:41	00:34:40.097	363.392
06/15/2022 13:57:42	00:34:41.110	363.511
06/15/2022 13:57:42	00:34:41.312	363.649
06/15/2022 13:57:43	00:34:42.373	363.649
06/15/2022 13:57:44	00:34:42.373	363.649
06/15/2022 13:57:44	00:34:43.149	363.530
06/15/2022 13:57:45	00:34:43.658	363.412
06/15/2022 13:57:46	00:34:45.386	363.412
06/15/2022 13:57:47	00:34:45.386	363.412
06/15/2022 13:57:47	00:34:46.095	363.294
06/15/2022 13:57:48	00:34:46.400	363.412
06/15/2022 13:57:49	00:34:48.402	363.412
06/15/2022 13:57:50	00:34:49.408	363.412
06/15/2022 13:57:51	00:34:49.408	363.412
06/15/2022 13:57:51	00:34:50.165	363.530
06/15/2022 13:57:52	00:34:50.880	363.412
06/15/2022 13:57:52	00:34:51.288	363.550
06/15/2022 13:57:53	00:34:52.423	363.550
06/15/2022 13:57:54	00:34:53.423	363.550
06/15/2022 13:57:55	00:34:53.423	363.550
06/15/2022 13:57:55	00:34:53.724	363.432
06/15/2022 13:57:56	00:34:55.440	363.432
06/15/2022 13:57:57	00:34:55.440	363.432
06/15/2022 13:57:57	00:34:55.965	363.550
06/15/2022 13:57:58	00:34:57.437	363.550
06/15/2022 13:57:59	00:34:57.437	363.550
06/15/2022 13:57:59	00:34:57.692	363.432
06/15/2022 13:58:00	00:34:58.513	363.274
06/15/2022 13:58:00	00:34:59.224	363.392
06/15/2022 13:58:01	00:35:00.453	363.392
06/15/2022 13:58:02	00:35:00.453	363.392
06/15/2022 13:58:02	00:35:01.156	363.274
06/15/2022 13:58:03	00:35:02.072	363.392
06/15/2022 13:58:04	00:35:02.992	363.234
06/15/2022 13:58:05	00:35:04.482	363.234
06/15/2022 13:58:06	00:35:04.482	363.234
06/15/2022 13:58:06	00:35:05.226	363.096
06/15/2022 13:58:07	00:35:05.736	363.215
06/15/2022 13:58:07	00:35:06.038	363.077
06/15/2022 13:58:08	00:35:07.058	363.195
06/15/2022 13:58:09	00:35:08.500	363.195
06/15/2022 13:58:10	00:35:09.510	363.195
06/15/2022 13:58:11	00:35:09.510	363.195
06/15/2022 13:58:11	00:35:09.804	363.353
06/15/2022 13:58:11	00:35:10.210	363.491
06/15/2022 13:58:12	00:35:10.720	363.353
06/15/2022 13:58:13	00:35:12.531	363.353
06/15/2022 13:58:14	00:35:12.531	363.353
06/15/2022 13:58:14	00:35:12.549	363.471
06/15/2022 13:58:14	00:35:12.952	363.333
06/15/2022 13:58:14	00:35:13.156	363.451
06/15/2022 13:58:15	00:35:13.666	363.333
06/15/2022 13:58:15	00:35:14.174	363.471
06/15/2022 13:58:16	00:35:15.549	363.471
06/15/2022 13:58:17	00:35:15.549	363.471
06/15/2022 13:58:17	00:35:16.102	363.353
06/15/2022 13:58:18	00:35:17.573	363.353
06/15/2022 13:58:19	00:35:17.573	363.353
06/15/2022 13:58:19	00:35:17.828	363.234
06/15/2022 13:58:19	00:35:18.032	363.392
06/15/2022 13:58:19	00:35:18.442	363.274
06/15/2022 13:58:20	00:35:19.579	363.274
06/15/2022 13:58:21	00:35:19.579	363.274
06/15/2022 13:58:21	00:35:19.864	363.392
06/15/2022 13:58:22	00:35:21.402	363.274
06/15/2022 13:58:23	00:35:22.598	363.274
06/15/2022 13:58:24	00:35:22.598	363.274
06/15/2022 13:58:24	00:35:23.130	363.156
06/15/2022 13:58:25	00:35:24.454	363.037
06/15/2022 13:58:26	00:35:25.604	363.037
06/15/2022 13:58:27	00:35:26.605	363.037
06/15/2022 13:58:28	00:35:26.605	363.037
06/15/2022 13:58:28	00:35:26.792	362.919
06/15/2022 13:58:29	00:35:28.012	362.801
06/15/2022 13:58:30	00:35:29.339	362.919
06/15/2022 13:58:31	00:35:29.742	363.037
06/15/2022 13:58:31	00:35:30.557	362.899
06/15/2022 13:58:32	00:35:31.268	362.741
06/15/2022 13:58:33	00:35:32.629	362.741
06/15/2022 13:58:34	00:35:32.629	362.741
06/15/2022 13:58:34	00:35:33.000	362.623
06/15/2022 13:58:34	00:35:33.204	362.741
06/15/2022 13:58:34	00:35:33.407	362.899
06/15/2022 13:58:35	00:35:33.912	363.018
06/15/2022 13:58:36	00:35:34.829	362.880
06/15/2022 13:58:37	00:35:36.651	362.880
06/15/2022 13:58:38	00:35:36.651	362.880
06/15/2022 13:58:38	00:35:36.758	362.998
06/15/2022 13:58:38	00:35:37.268	363.156
06/15/2022 13:58:39	00:35:38.667	363.156
06/15/2022 13:58:40	00:35:39.667	363.156
06/15/2022 13:58:41	00:35:40.675	363.156
06/15/2022 13:58:42	00:35:40.675	363.156
06/15/2022 13:58:42	00:35:41.232	363.037
06/15/2022 13:58:42	00:35:41.436	363.175
06/15/2022 13:58:43	00:35:42.043	363.294
06/15/2022 13:58:43	00:35:42.660	363.175
06/15/2022 13:58:44	00:35:43.471	363.057
06/15/2022 13:58:45	00:35:44.186	363.195
06/15/2022 13:58:45	00:35:44.491	363.077
06/15/2022 13:58:46	00:35:45.703	363.077
06/15/2022 13:58:47	00:35:45.703	363.077
06/15/2022 13:58:47	00:35:46.013	363.215
06/15/2022 13:58:47	00:35:46.518	363.018
06/15/2022 13:58:48	00:35:46.926	363.175
06/15/2022 13:58:49	00:35:48.714	363.175
06/15/2022 13:58:50	00:35:48.714	363.175
06/15/2022 13:58:50	00:35:49.368	363.057
06/15/2022 13:58:51	00:35:50.716	363.057
06/15/2022 13:58:52	00:35:51.718	363.057
06/15/2022 13:58:53	00:35:51.718	363.057
06/15/2022 13:58:53	00:35:52.014	363.175
06/15/2022 13:58:54	00:35:52.732	363.294
06/15/2022 13:58:54	00:35:53.239	363.156
06/15/2022 13:58:55	00:35:54.259	363.037
06/15/2022 13:58:56	00:35:55.376	363.156
06/15/2022 13:58:57	00:35:56.736	363.156
06/15/2022 13:58:58	00:35:56.736	363.156
06/15/2022 13:58:58	00:35:57.201	362.998
06/15/2022 13:58:58	00:35:57.401	362.860
06/15/2022 13:58:59	00:35:58.621	362.741
06/15/2022 13:59:00	00:35:59.028	362.623
06/15/2022 13:59:00	00:35:59.436	362.505
06/15/2022 13:59:01	00:36:00.755	362.505
06/15/2022 13:59:02	00:36:00.755	362.505
06/15/2022 13:59:02	00:36:00.770	362.387
06/15/2022 13:59:02	00:36:01.583	362.268
06/15/2022 13:59:03	00:36:02.767	362.268
06/15/2022 13:59:04	00:36:02.767	362.268
06/15/2022 13:59:04	00:36:03.125	362.150
06/15/2022 13:59:05	00:36:04.247	362.032
06/15/2022 13:59:06	00:36:04.862	362.150
06/15/2022 13:59:06	00:36:05.066	362.032
06/15/2022 13:59:07	00:36:06.486	361.913
06/15/2022 13:59:07	00:36:06.791	362.091
06/15/2022 13:59:08	00:36:07.500	361.953
06/15/2022 13:59:09	00:36:08.807	361.953
06/15/2022 13:59:10	00:36:08.807	361.953
06/15/2022 13:59:10	00:36:08.819	361.795
06/15/2022 13:59:10	00:36:09.126	361.913
06/15/2022 13:59:10	00:36:09.733	361.795
06/15/2022 13:59:11	00:36:10.137	361.992
06/15/2022 13:59:12	00:36:11.766	361.854
06/15/2022 13:59:13	00:36:12.827	361.854
06/15/2022 13:59:14	00:36:12.827	361.854
06/15/2022 13:59:14	00:36:12.985	361.972
06/15/2022 13:59:14	00:36:13.190	361.834
06/15/2022 13:59:14	00:36:13.496	361.992
06/15/2022 13:59:15	00:36:14.201	361.874
06/15/2022 13:59:15	00:36:14.814	362.051
06/15/2022 13:59:16	00:36:15.217	361.933
06/15/2022 13:59:17	00:36:16.440	361.795
06/15/2022 13:59:17	00:36:16.845	361.953
06/15/2022 13:59:18	00:36:17.861	361.953
06/15/2022 13:59:19	00:36:18.870	361.953
06/15/2022 13:59:20	00:36:19.870	361.953
06/15/2022 13:59:21	00:36:19.870	361.953
06/15/2022 13:59:21	00:36:20.625	362.071
06/15/2022 13:59:22	00:36:21.538	361.953
06/15/2022 13:59:23	00:36:22.887	361.953
06/15/2022 13:59:24	00:36:22.887	361.953
06/15/2022 13:59:24	00:36:23.469	362.110
06/15/2022 13:59:25	00:36:23.973	361.933
06/15/2022 13:59:25	00:36:24.382	362.051
06/15/2022 13:59:26	00:36:25.901	362.051
06/15/2022 13:59:28	00:36:26.915	362.051
06/15/2022 13:59:29	00:36:27.916	362.051
06/15/2022 13:59:30	00:36:27.916	362.051
06/15/2022 13:59:30	00:36:28.443	362.170
06/15/2022 13:59:31	00:36:28.953	362.051
06/15/2022 13:59:31	00:36:29.863	362.170
06/15/2022 13:59:32	00:36:30.573	361.992
06/15/2022 13:59:33	00:36:31.933	361.992
06/15/2022 13:59:34	00:36:31.933	361.992
06/15/2022 13:59:34	00:36:32.810	361.874
06/15/2022 13:59:35	00:36:33.619	361.736
06/15/2022 13:59:36	00:36:34.334	361.854
06/15/2022 13:59:36	00:36:34.839	362.012
06/15/2022 13:59:37	00:36:35.654	361.874
06/15/2022 13:59:38	00:36:36.259	361.716
06/15/2022 13:59:38	00:36:36.667	361.874
06/15/2022 13:59:39	00:36:37.683	362.012
06/15/2022 13:59:40	00:36:38.978	362.012
06/15/2022 13:59:41	00:36:39.991	362.012
06/15/2022 13:59:42	00:36:39.991	362.012
06/15/2022 13:59:42	00:36:40.843	361.854
06/15/2022 13:59:43	00:36:41.657	361.736
06/15/2022 13:59:44	00:36:42.672	361.854
06/15/2022 13:59:44	00:36:42.877	361.736
06/15/2022 13:59:45	00:36:43.179	361.617
06/15/2022 13:59:45	00:36:43.485	361.775
06/15/2022 13:59:46	00:36:44.096	361.637
06/15/2022 13:59:47	00:36:45.623	361.519
06/15/2022 13:59:48	00:36:46.941	361.381
06/15/2022 13:59:49	00:36:47.453	361.539
06/15/2022 13:59:49	00:36:47.861	361.420
06/15/2022 13:59:50	00:36:49.014	361.420
06/15/2022 13:59:51	00:36:49.014	361.420
06/15/2022 13:59:51	00:36:49.183	361.282
06/15/2022 13:59:52	00:36:50.301	361.164
06/15/2022 13:59:52	00:36:50.709	361.302
06/15/2022 13:59:53	00:36:51.727	361.164
06/15/2022 13:59:54	00:36:53.027	361.164
06/15/2022 13:59:55	00:36:53.027	361.164
06/15/2022 13:59:55	00:36:53.866	361.046
06/15/2022 13:59:56	00:36:54.889	360.908
06/15/2022 13:59:57	00:36:56.049	360.908
06/15/2022 13:59:58	00:36:56.049	360.908
06/15/2022 13:59:58	00:36:56.616	360.770
06/15/2022 13:59:59	00:36:58.075	360.770
06/15/2022 14:00:00	00:36:59.074	360.770
06/15/2022 14:00:01	00:37:00.079	360.770
06/15/2022 14:00:02	00:37:01.079	360.770
06/15/2022 14:00:03	00:37:01.079	360.770
06/15/2022 14:00:03	00:37:01.493	360.651
06/15/2022 14:00:04	00:37:03.017	360.789
06/15/2022 14:00:05	00:37:03.323	360.631
06/15/2022 14:00:06	00:37:05.110	360.631
06/15/2022 14:00:07	00:37:05.110	360.631
06/15/2022 14:00:07	00:37:05.363	360.493
06/15/2022 14:00:07	00:37:05.779	360.612
06/15/2022 14:00:08	00:37:07.003	360.454
06/15/2022 14:00:09	00:37:07.411	360.592
06/15/2022 14:00:09	00:37:07.716	360.474
06/15/2022 14:00:10	00:37:09.120	360.474
06/15/2022 14:00:11	00:37:10.122	360.474
06/15/2022 14:00:12	00:37:11.127	360.474
06/15/2022 14:00:13	00:37:11.127	360.474
06/15/2022 14:00:13	00:37:11.267	360.612
06/15/2022 14:00:14	00:37:12.387	360.493
06/15/2022 14:00:14	00:37:12.897	360.336
06/15/2022 14:00:15	00:37:13.606	360.454
06/15/2022 14:00:15	00:37:14.115	360.336
06/15/2022 14:00:16	00:37:15.153	360.336
06/15/2022 14:00:17	00:37:15.153	360.336
06/15/2022 14:00:17	00:37:15.335	360.198
06/15/2022 14:00:18	00:37:16.561	360.316
06/15/2022 14:00:18	00:37:17.071	360.198
06/15/2022 14:00:19	00:37:18.183	360.198
06/15/2022 14:00:20	00:37:18.183	360.198
06/15/2022 14:00:20	00:37:18.697	360.079
06/15/2022 14:00:21	00:37:20.196	360.079
06/15/2022 14:00:22	00:37:20.196	360.079
06/15/2022 14:00:22	00:37:20.929	359.961
06/15/2022 14:00:23	00:37:22.207	359.961
06/15/2022 14:00:24	00:37:23.212	359.961
06/15/2022 14:00:25	00:37:24.215	359.961
06/15/2022 14:00:26	00:37:24.215	359.961
06/15/2022 14:00:26	00:37:24.588	359.823
06/15/2022 14:00:27	00:37:26.229	359.823
06/15/2022 14:00:28	00:37:27.234	359.823
06/15/2022 14:00:29	00:37:27.234	359.823
06/15/2022 14:00:29	00:37:27.540	359.961
06/15/2022 14:00:30	00:37:29.247	359.961
06/15/2022 14:00:31	00:37:29.247	359.961
06/15/2022 14:00:31	00:37:29.573	360.079
06/15/2022 14:00:32	00:37:31.262	360.079
06/15/2022 14:00:33	00:37:32.275	360.079
06/15/2022 14:00:34	00:37:33.276	360.079
06/15/2022 14:00:35	00:37:33.276	360.079
06/15/2022 14:00:35	00:37:33.324	359.961
06/15/2022 14:00:35	00:37:33.835	360.099
06/15/2022 14:00:36	00:37:34.448	360.217
06/15/2022 14:00:36	00:37:34.857	360.079
06/15/2022 14:00:37	00:37:36.293	360.079
06/15/2022 14:00:38	00:37:37.296	360.079
06/15/2022 14:00:39	00:37:37.296	360.079
06/15/2022 14:00:39	00:37:37.805	359.961
06/15/2022 14:00:40	00:37:38.416	360.079
06/15/2022 14:00:41	00:37:39.433	359.961
06/15/2022 14:00:41	00:37:39.840	359.843
06/15/2022 14:00:42	00:37:40.454	359.724
06/15/2022 14:00:42	00:37:41.066	359.567
06/15/2022 14:00:43	00:37:42.329	359.567
06/15/2022 14:00:44	00:37:42.329	359.567
06/15/2022 14:00:44	00:37:42.900	359.448
06/15/2022 14:00:45	00:37:44.353	359.448
06/15/2022 14:00:46	00:37:45.354	359.448
06/15/2022 14:00:47	00:37:45.354	359.448
06/15/2022 14:00:47	00:37:46.050	359.330
06/15/2022 14:00:48	00:37:47.371	359.330
06/15/2022 14:00:49	00:37:48.375	359.330
06/15/2022 14:00:50	00:37:48.375	359.330
06/15/2022 14:00:50	00:37:48.906	359.212
06/15/2022 14:00:51	00:37:49.718	359.074
06/15/2022 14:00:52	00:37:50.431	359.212
06/15/2022 14:00:52	00:37:51.038	359.093
06/15/2022 14:00:53	00:37:52.362	359.251
06/15/2022 14:00:54	00:37:53.379	359.133
06/15/2022 14:00:55	00:37:53.882	359.014
06/15/2022 14:00:56	00:37:55.411	359.014
06/15/2022 14:00:57	00:37:55.411	359.014
06/15/2022 14:00:57	00:37:55.710	358.876
06/15/2022 14:00:58	00:37:57.424	358.876
06/15/2022 14:00:59	00:37:58.434	358.876
06/15/2022 14:01:00	00:37:58.434	358.876
06/15/2022 14:01:00	00:37:58.766	358.758
06/15/2022 14:01:00	00:37:59.180	358.640
06/15/2022 14:01:01	00:38:00.447	358.640
06/15/2022 14:01:02	00:38:01.463	358.640
06/15/2022 14:01:03	00:38:01.463	358.640
06/15/2022 14:01:03	00:38:02.330	358.502
06/15/2022 14:01:04	00:38:02.840	358.640
06/15/2022 14:01:05	00:38:04.465	358.778
06/15/2022 14:01:06	00:38:04.976	358.640
06/15/2022 14:01:07	00:38:05.688	358.778
06/15/2022 14:01:08	00:38:07.215	358.659
06/15/2022 14:01:09	00:38:07.722	358.778
06/15/2022 14:01:10	00:38:08.538	358.640
06/15/2022 14:01:11	00:38:09.762	358.502
06/15/2022 14:01:11	00:38:10.170	358.640
06/15/2022 14:01:11	00:38:10.472	358.778
06/15/2022 14:01:12	00:38:10.880	358.659
06/15/2022 14:01:13	00:38:11.796	358.541
06/15/2022 14:01:13	00:38:11.998	358.423
06/15/2022 14:01:13	00:38:12.406	358.581
06/15/2022 14:01:14	00:38:13.545	358.581
06/15/2022 14:01:15	00:38:13.545	358.581
06/15/2022 14:01:15	00:38:13.624	358.462
06/15/2022 14:01:16	00:38:14.842	358.305
06/15/2022 14:01:16	00:38:15.556	358.423
06/15/2022 14:01:17	00:38:16.558	358.423
06/15/2022 14:01:18	00:38:16.558	358.423
06/15/2022 14:01:18	00:38:16.874	358.305
06/15/2022 14:01:19	00:38:17.582	358.186
06/15/2022 14:01:19	00:38:18.499	358.305
06/15/2022 14:01:20	00:38:18.904	358.186
06/15/2022 14:01:20	00:38:19.312	358.068
06/15/2022 14:01:21	00:38:20.326	357.950
06/15/2022 14:01:22	00:38:21.573	357.950
06/15/2022 14:01:23	00:38:21.573	357.950
06/15/2022 14:01:23	00:38:22.158	357.831
06/15/2022 14:01:23	00:38:22.565	357.950
06/15/2022 14:01:24	00:38:23.592	357.950
06/15/2022 14:01:25	00:38:23.592	357.950
06/15/2022 14:01:25	00:38:24.390	358.068
06/15/2022 14:01:26	00:38:25.305	357.950
06/15/2022 14:01:27	00:38:25.808	357.831
06/15/2022 14:01:28	00:38:27.232	357.693
06/15/2022 14:01:28	00:38:27.538	357.811
06/15/2022 14:01:29	00:38:28.624	357.811
06/15/2022 14:01:30	00:38:28.624	357.811
06/15/2022 14:01:30	00:38:29.168	357.673
06/15/2022 14:01:31	00:38:30.592	357.535
06/15/2022 14:01:32	00:38:30.795	357.417
06/15/2022 14:01:33	00:38:31.712	357.299
06/15/2022 14:01:33	00:38:32.525	357.161
06/15/2022 14:01:34	00:38:33.654	357.161
06/15/2022 14:01:35	00:38:33.654	357.161
06/15/2022 14:01:35	00:38:34.150	357.279
06/15/2022 14:01:35	00:38:34.558	357.102
06/15/2022 14:01:36	00:38:35.067	357.240
06/15/2022 14:01:37	00:38:35.776	357.121
06/15/2022 14:01:38	00:38:37.673	357.121
06/15/2022 14:01:39	00:38:37.673	357.121
06/15/2022 14:01:39	00:38:38.520	356.964
06/15/2022 14:01:40	00:38:39.689	356.964
06/15/2022 14:01:41	00:38:39.689	356.964
06/15/2022 14:01:41	00:38:40.547	356.766
06/15/2022 14:01:42	00:38:40.853	356.648
06/15/2022 14:01:42	00:38:41.053	356.786
06/15/2022 14:01:43	00:38:42.720	356.786
06/15/2022 14:01:44	00:38:42.720	356.786
06/15/2022 14:01:44	00:38:42.990	356.904
06/15/2022 14:01:44	00:38:43.499	356.727
06/15/2022 14:01:45	00:38:44.730	356.727
06/15/2022 14:01:46	00:38:44.730	356.727
06/15/2022 14:01:46	00:38:45.223	356.609
06/15/2022 14:01:47	00:38:45.734	356.471
06/15/2022 14:01:47	00:38:46.039	356.609
06/15/2022 14:01:47	00:38:46.343	356.490
06/15/2022 14:01:48	00:38:47.759	356.490
06/15/2022 14:01:49	00:38:48.760	356.490
06/15/2022 14:01:50	00:38:49.762	356.490
06/15/2022 14:01:51	00:38:49.762	356.490
06/15/2022 14:01:51	00:38:50.107	356.352
06/15/2022 14:01:52	00:38:51.775	356.352
06/15/2022 14:01:53	00:38:51.775	356.352
06/15/2022 14:01:53	00:38:52.548	356.471
06/15/2022 14:01:54	00:38:53.359	356.352
06/15/2022 14:01:55	00:38:53.870	356.490
06/15/2022 14:01:56	00:38:54.885	356.648
06/15/2022 14:01:57	00:38:56.793	356.648
06/15/2022 14:01:58	00:38:57.810	356.648
06/15/2022 14:01:59	00:38:57.810	356.648
06/15/2022 14:01:59	00:38:58.651	356.510
06/15/2022 14:02:00	00:38:59.822	356.510
06/15/2022 14:02:01	00:38:59.822	356.510
06/15/2022 14:02:01	00:39:00.175	356.392
06/15/2022 14:02:01	00:39:00.479	356.530
06/15/2022 14:02:01	00:39:00.688	356.668
06/15/2022 14:02:02	00:39:01.823	356.668
06/15/2022 14:02:03	00:39:01.823	356.668
06/15/2022 14:02:03	00:39:02.212	356.530
06/15/2022 14:02:03	00:39:02.721	356.392
06/15/2022 14:02:04	00:39:03.025	356.510
06/15/2022 14:02:04	00:39:03.639	356.392
06/15/2022 14:02:05	00:39:04.844	356.392
06/15/2022 14:02:06	00:39:04.844	356.392
06/15/2022 14:02:06	00:39:05.577	356.273
06/15/2022 14:02:07	00:39:06.869	356.273
06/15/2022 14:02:08	00:39:07.878	356.273
06/15/2022 14:02:09	00:39:08.884	356.273
06/15/2022 14:02:10	00:39:08.884	356.273
06/15/2022 14:02:10	00:39:09.741	356.135
06/15/2022 14:02:11	00:39:10.449	356.017
06/15/2022 14:02:12	00:39:11.161	356.135
06/15/2022 14:02:12	00:39:11.461	356.017
06/15/2022 14:02:13	00:39:12.902	356.017
06/15/2022 14:02:14	00:39:13.907	356.017
06/15/2022 14:02:16	00:39:13.907	356.017
06/15/2022 14:02:16	00:39:14.309	355.899
06/15/2022 14:02:17	00:39:15.023	356.017
06/15/2022 14:02:18	00:39:16.918	356.017
06/15/2022 14:02:19	00:39:16.918	356.017
06/15/2022 14:02:19	00:39:16.947	356.175
06/15/2022 14:02:19	00:39:17.559	356.056
06/15/2022 14:02:20	00:39:18.069	355.938
06/15/2022 14:02:20	00:39:18.471	355.820
06/15/2022 14:02:20	00:39:18.879	355.958
06/15/2022 14:02:21	00:39:19.185	355.820
06/15/2022 14:02:21	00:39:19.791	355.958
06/15/2022 14:02:22	00:39:20.199	355.840
06/15/2022 14:02:23	00:39:21.317	355.721
06/15/2022 14:02:24	00:39:22.845	355.563
06/15/2022 14:02:25	00:39:23.949	355.563
06/15/2022 14:02:26	00:39:23.949	355.563
06/15/2022 14:02:26	00:39:24.479	355.445
06/15/2022 14:02:26	00:39:24.785	355.307
06/15/2022 14:02:27	00:39:25.957	355.307
06/15/2022 14:02:28	00:39:26.963	355.307
06/15/2022 14:02:29	00:39:26.963	355.307
06/15/2022 14:02:29	00:39:27.115	355.169
06/15/2022 14:02:30	00:39:28.537	355.051
06/15/2022 14:02:31	00:39:29.984	355.051
06/15/2022 14:02:32	00:39:29.984	355.051
06/15/2022 14:02:32	00:39:30.267	354.932
06/15/2022 14:02:33	00:39:31.383	354.735
06/15/2022 14:02:34	00:39:32.397	354.617
06/15/2022 14:02:35	00:39:34.005	354.617
06/15/2022 14:02:36	00:39:35.015	354.617
06/15/2022 14:02:37	00:39:36.017	354.617
06/15/2022 14:02:38	00:39:37.025	354.617
06/15/2022 14:02:39	00:39:38.033	354.617
06/15/2022 14:02:40	00:39:38.033	354.617
06/15/2022 14:02:40	00:39:38.901	354.459
06/15/2022 14:02:41	00:39:40.044	354.459
06/15/2022 14:02:42	00:39:41.050	354.459
06/15/2022 14:02:43	00:39:42.064	354.459
06/15/2022 14:02:44	00:39:43.062	354.459
06/15/2022 14:02:45	00:39:43.062	354.459
06/15/2022 14:02:45	00:39:43.067	354.597
06/15/2022 14:02:46	00:39:44.086	354.420
06/15/2022 14:02:47	00:39:46.082	354.420
06/15/2022 14:02:48	00:39:47.090	354.420
06/15/2022 14:02:49	00:39:47.090	354.420
06/15/2022 14:02:49	00:39:47.945	354.262
06/15/2022 14:02:50	00:39:48.655	354.380
06/15/2022 14:02:50	00:39:49.063	354.222
06/15/2022 14:02:51	00:39:50.092	354.222
06/15/2022 14:02:52	00:39:50.092	354.222
06/15/2022 14:02:52	00:39:50.799	354.104
06/15/2022 14:02:53	00:39:52.106	354.104
06/15/2022 14:02:54	00:39:52.106	354.104
06/15/2022 14:02:54	00:39:52.937	354.262
06/15/2022 14:02:55	00:39:53.345	354.124
06/15/2022 14:02:56	00:39:55.118	354.124
06/15/2022 14:02:57	00:39:56.125	354.124
06/15/2022 14:02:58	00:39:57.127	354.124
06/15/2022 14:02:59	00:39:57.127	354.124
06/15/2022 14:02:59	00:39:58.016	353.966
06/15/2022 14:03:00	00:39:59.129	353.966
06/15/2022 14:03:01	00:40:00.128	353.966
06/15/2022 14:03:02	00:40:01.128	353.966
06/15/2022 14:03:03	00:40:01.128	353.966
06/15/2022 14:03:03	00:40:01.671	353.828
06/15/2022 14:03:04	00:40:02.787	353.946
06/15/2022 14:03:05	00:40:03.500	353.828
06/15/2022 14:03:06	00:40:04.213	353.710
06/15/2022 14:03:07	00:40:06.159	353.710
06/15/2022 14:03:08	00:40:06.159	353.710
06/15/2022 14:03:08	00:40:06.552	353.848
06/15/2022 14:03:08	00:40:06.961	353.729
06/15/2022 14:03:09	00:40:08.174	353.729
06/15/2022 14:03:10	00:40:09.181	353.729
06/15/2022 14:03:11	00:40:10.187	353.729
06/15/2022 14:03:12	00:40:10.187	353.729
06/15/2022 14:03:12	00:40:10.524	353.611
06/15/2022 14:03:12	00:40:10.826	353.473
06/15/2022 14:03:13	00:40:12.203	353.473
06/15/2022 14:03:14	00:40:12.203	353.473
06/15/2022 14:03:14	00:40:13.070	353.315
06/15/2022 14:03:15	00:40:13.474	353.453
06/15/2022 14:03:16	00:40:14.295	353.335
06/15/2022 14:03:16	00:40:14.802	353.217
06/15/2022 14:03:17	00:40:15.411	353.098
06/15/2022 14:03:17	00:40:15.717	353.236
06/15/2022 14:03:18	00:40:16.326	353.059
06/15/2022 14:03:18	00:40:16.733	353.177
06/15/2022 14:03:19	00:40:18.234	353.177
06/15/2022 14:03:20	00:40:18.234	353.177
06/15/2022 14:03:20	00:40:18.465	353.059
06/15/2022 14:03:20	00:40:18.970	353.197
06/15/2022 14:03:21	00:40:20.244	353.197
06/15/2022 14:03:22	00:40:20.244	353.197
06/15/2022 14:03:22	00:40:20.396	353.079
06/15/2022 14:03:23	00:40:22.223	352.960
06/15/2022 14:03:24	00:40:22.529	353.079
06/15/2022 14:03:24	00:40:23.236	352.941
06/15/2022 14:03:25	00:40:23.438	352.783
06/15/2022 14:03:25	00:40:23.949	352.921
06/15/2022 14:03:26	00:40:24.660	352.783
06/15/2022 14:03:27	00:40:26.263	352.783
06/15/2022 14:03:28	00:40:26.263	352.783
06/15/2022 14:03:28	00:40:27.102	352.665
06/15/2022 14:03:29	00:40:28.277	352.665
06/15/2022 14:03:30	00:40:28.277	352.665
06/15/2022 14:03:30	00:40:28.524	352.507
06/15/2022 14:03:30	00:40:28.926	352.349
06/15/2022 14:03:31	00:40:29.539	352.467
06/15/2022 14:03:31	00:40:30.148	352.349
06/15/2022 14:03:32	00:40:31.293	352.349
06/15/2022 14:03:33	00:40:31.293	352.349
06/15/2022 14:03:33	00:40:31.568	352.191
06/15/2022 14:03:34	00:40:33.297	352.191
06/15/2022 14:03:35	00:40:33.297	352.191
06/15/2022 14:03:35	00:40:33.404	352.349
06/15/2022 14:03:35	00:40:33.711	352.467
06/15/2022 14:03:35	00:40:34.016	352.310
06/15/2022 14:03:36	00:40:35.299	352.310
06/15/2022 14:03:37	00:40:35.299	352.310
06/15/2022 14:03:37	00:40:35.848	352.191
06/15/2022 14:03:38	00:40:36.870	352.310
06/15/2022 14:03:38	00:40:37.172	352.191
06/15/2022 14:03:39	00:40:38.308	352.191
06/15/2022 14:03:40	00:40:39.308	352.191
06/15/2022 14:03:41	00:40:39.308	352.191
06/15/2022 14:03:41	00:40:39.512	352.053
06/15/2022 14:03:42	00:40:41.136	351.856
06/15/2022 14:03:43	00:40:41.744	351.718
06/15/2022 14:03:43	00:40:42.051	351.580
06/15/2022 14:03:44	00:40:42.456	351.422
06/15/2022 14:03:44	00:40:42.660	351.284
06/15/2022 14:03:44	00:40:42.864	351.126
06/15/2022 14:03:44	00:40:42.966	351.008
06/15/2022 14:03:44	00:40:43.068	350.850
06/15/2022 14:03:44	00:40:43.170	350.653
