Local Date/Time	Relative Time	pump-a:speed [µL/min]
06/15/2022 13:53:58	00:30:57.123	1.324
06/15/2022 13:53:59	00:30:57.225	1.111
06/15/2022 13:53:59	00:30:57.332	2.060
06/15/2022 13:53:59	00:30:57.435	2.100
06/15/2022 13:53:59	00:30:57.537	-0.098
06/15/2022 13:53:59	00:30:57.639	-0.422
06/15/2022 13:53:59	00:30:57.741	0.287
06/15/2022 13:53:59	00:30:57.841	-0.191
06/15/2022 13:53:59	00:30:57.941	-1.072
06/15/2022 13:53:59	00:30:58.043	-1.940
06/15/2022 13:53:59	00:30:58.145	0.448
06/15/2022 13:54:00	00:30:58.247	0.516
06/15/2022 13:54:00	00:30:58.349	-0.027
06/15/2022 13:54:00	00:30:58.457	-0.443
06/15/2022 13:54:00	00:30:58.559	-0.122
06/15/2022 13:54:00	00:30:58.661	1.158
06/15/2022 13:54:00	00:30:58.762	0.519
06/15/2022 13:54:00	00:30:58.865	0.158
06/15/2022 13:54:00	00:30:58.967	1.079
06/15/2022 13:54:00	00:30:59.067	0.767
06/15/2022 13:54:01	00:30:59.167	0.094
06/15/2022 13:54:01	00:30:59.267	-0.223
06/15/2022 13:54:01	00:30:59.369	-0.229
06/15/2022 13:54:01	00:30:59.471	1.013
06/15/2022 13:54:01	00:30:59.573	0.763
06/15/2022 13:54:01	00:30:59.677	1.097
06/15/2022 13:54:01	00:30:59.779	1.947
06/15/2022 13:54:01	00:30:59.881	2.109
06/15/2022 13:54:01	00:30:59.983	0.429
06/15/2022 13:54:01	00:31:00.085	1.065
06/15/2022 13:54:02	00:31:00.187	1.701
06/15/2022 13:54:02	00:31:00.289	1.460
06/15/2022 13:54:02	00:31:00.391	1.480
06/15/2022 13:54:02	00:31:00.491	1.163
06/15/2022 13:54:02	00:31:00.591	0.412
06/15/2022 13:54:02	00:31:00.693	-0.576
06/15/2022 13:54:02	00:31:00.795	1.113
06/15/2022 13:54:02	00:31:00.897	0.264
06/15/2022 13:54:02	00:31:00.999	-0.631
06/15/2022 13:54:02	00:31:01.101	-1.583
06/15/2022 13:54:03	00:31:01.203	-0.081
06/15/2022 13:54:03	00:31:01.305	-0.209
06/15/2022 13:54:03	00:31:01.406	0.189
06/15/2022 13:54:03	00:31:01.508	-0.011
06/15/2022 13:54:03	00:31:01.611	1.208
06/15/2022 13:54:03	00:31:01.713	0.864
06/15/2022 13:54:03	00:31:01.815	0.134
06/15/2022 13:54:03	00:31:01.915	-1.240
06/15/2022 13:54:03	00:31:02.017	-0.013
06/15/2022 13:54:03	00:31:02.117	1.150
06/15/2022 13:54:04	00:31:02.219	0.940
06/15/2022 13:54:04	00:31:02.321	0.123
06/15/2022 13:54:04	00:31:02.423	-0.027
06/15/2022 13:54:04	00:31:02.525	1.707
06/15/2022 13:54:04	00:31:02.627	0.813
06/15/2022 13:54:04	00:31:02.729	-0.627
06/15/2022 13:54:04	00:31:02.831	1.187
06/15/2022 13:54:04	00:31:02.932	0.823
06/15/2022 13:54:04	00:31:03.035	2.168
06/15/2022 13:54:04	00:31:03.137	0.364
06/15/2022 13:54:05	00:31:03.239	1.497
06/15/2022 13:54:05	00:31:03.339	1.283
06/15/2022 13:54:05	00:31:03.439	0.993
06/15/2022 13:54:05	00:31:03.541	1.522
06/15/2022 13:54:05	00:31:03.643	1.741
06/15/2022 13:54:05	00:31:03.745	1.370
06/15/2022 13:54:05	00:31:03.847	-0.627
06/15/2022 13:54:05	00:31:03.949	0.209
06/15/2022 13:54:05	00:31:04.051	-0.979
06/15/2022 13:54:05	00:31:04.153	-0.362
06/15/2022 13:54:06	00:31:04.254	-0.425
06/15/2022 13:54:06	00:31:04.356	-0.171
06/15/2022 13:54:06	00:31:04.459	0.275
06/15/2022 13:54:06	00:31:04.561	1.158
06/15/2022 13:54:06	00:31:04.663	0.906
06/15/2022 13:54:06	00:31:04.763	0.910
06/15/2022 13:54:06	00:31:04.863	0.396
06/15/2022 13:54:06	00:31:04.965	0.729
06/15/2022 13:54:06	00:31:05.067	-0.277
06/15/2022 13:54:06	00:31:05.169	0.104
06/15/2022 13:54:07	00:31:05.271	1.325
06/15/2022 13:54:07	00:31:05.373	0.950
06/15/2022 13:54:07	00:31:05.475	0.641
06/15/2022 13:54:07	00:31:05.583	0.914
06/15/2022 13:54:07	00:31:05.684	-0.161
06/15/2022 13:54:07	00:31:05.786	-0.358
06/15/2022 13:54:07	00:31:05.889	0.098
06/15/2022 13:54:07	00:31:05.989	-1.225
06/15/2022 13:54:07	00:31:06.091	0.186
06/15/2022 13:54:08	00:31:06.191	0.031
06/15/2022 13:54:08	00:31:06.293	-0.554
06/15/2022 13:54:08	00:31:06.395	-0.380
06/15/2022 13:54:08	00:31:06.497	0.274
06/15/2022 13:54:08	00:31:06.599	-0.068
06/15/2022 13:54:08	00:31:06.701	-1.217
06/15/2022 13:54:08	00:31:06.803	-0.287
06/15/2022 13:54:08	00:31:06.905	0.169
06/15/2022 13:54:08	00:31:07.006	-0.486
06/15/2022 13:54:08	00:31:07.108	-0.786
06/15/2022 13:54:09	00:31:07.210	0.831
06/15/2022 13:54:09	00:31:07.313	-0.354
06/15/2022 13:54:09	00:31:07.413	0.855
06/15/2022 13:54:09	00:31:07.513	0.863
06/15/2022 13:54:09	00:31:07.613	0.572
06/15/2022 13:54:09	00:31:07.715	1.306
06/15/2022 13:54:09	00:31:07.817	-0.003
06/15/2022 13:54:09	00:31:07.919	-0.769
06/15/2022 13:54:09	00:31:08.021	0.694
06/15/2022 13:54:09	00:31:08.123	0.499
06/15/2022 13:54:10	00:31:08.225	0.106
06/15/2022 13:54:10	00:31:08.327	-0.550
06/15/2022 13:54:10	00:31:08.429	0.647
06/15/2022 13:54:10	00:31:08.530	-0.015
06/15/2022 13:54:10	00:31:08.632	0.513
06/15/2022 13:54:10	00:31:08.735	0.231
06/15/2022 13:54:10	00:31:08.835	-0.320
06/15/2022 13:54:10	00:31:08.935	-0.640
06/15/2022 13:54:10	00:31:09.035	0.003
06/15/2022 13:54:10	00:31:09.137	0.882
06/15/2022 13:54:11	00:31:09.239	-0.221
06/15/2022 13:54:11	00:31:09.341	-0.067
06/15/2022 13:54:11	00:31:09.443	1.544
06/15/2022 13:54:11	00:31:09.545	0.603
06/15/2022 13:54:11	00:31:09.647	0.541
06/15/2022 13:54:11	00:31:09.749	0.822
06/15/2022 13:54:11	00:31:09.850	1.527
06/15/2022 13:54:11	00:31:09.952	1.295
06/15/2022 13:54:11	00:31:10.055	0.086
06/15/2022 13:54:11	00:31:10.157	-0.135
06/15/2022 13:54:12	00:31:10.259	0.550
06/15/2022 13:54:12	00:31:10.359	0.481
06/15/2022 13:54:12	00:31:10.461	0.802
06/15/2022 13:54:12	00:31:10.563	1.116
06/15/2022 13:54:12	00:31:10.665	-0.562
06/15/2022 13:54:12	00:31:10.767	-0.362
06/15/2022 13:54:12	00:31:10.869	0.298
06/15/2022 13:54:12	00:31:10.971	0.903
06/15/2022 13:54:12	00:31:11.073	0.619
06/15/2022 13:54:12	00:31:11.175	0.547
06/15/2022 13:54:13	00:31:11.276	0.635
06/15/2022 13:54:13	00:31:11.378	1.070
06/15/2022 13:54:13	00:31:11.479	0.377
06/15/2022 13:54:13	00:31:11.579	-0.675
06/15/2022 13:54:13	00:31:11.679	0.456
06/15/2022 13:54:13	00:31:11.779	1.420
06/15/2022 13:54:13	00:31:11.881	-0.304
06/15/2022 13:54:13	00:31:11.983	-0.805
06/15/2022 13:54:13	00:31:12.085	0.430
06/15/2022 13:54:13	00:31:12.187	-0.895
06/15/2022 13:54:14	00:31:12.289	0.148
06/15/2022 13:54:14	00:31:12.391	-0.054
06/15/2022 13:54:14	00:31:12.493	0.684
06/15/2022 13:54:14	00:31:12.594	0.068
06/15/2022 13:54:14	00:31:12.696	-0.308
06/15/2022 13:54:14	00:31:12.796	0.392
06/15/2022 13:54:14	00:31:12.897	0.435
06/15/2022 13:54:14	00:31:12.997	-0.581
06/15/2022 13:54:14	00:31:13.097	0.537
06/15/2022 13:54:14	00:31:13.197	-0.512
06/15/2022 13:54:15	00:31:13.299	-0.072
06/15/2022 13:54:15	00:31:13.401	0.490
06/15/2022 13:54:15	00:31:13.503	-0.541
06/15/2022 13:54:15	00:31:13.605	-0.214
06/15/2022 13:54:15	00:31:13.707	-0.385
06/15/2022 13:54:15	00:31:13.809	-0.050
06/15/2022 13:54:15	00:31:13.910	0.733
06/15/2022 13:54:15	00:31:14.013	-0.128
06/15/2022 13:54:15	00:31:14.114	1.686
06/15/2022 13:54:16	00:31:14.216	1.020
06/15/2022 13:54:16	00:31:14.317	-0.189
06/15/2022 13:54:16	00:31:14.417	1.226
06/15/2022 13:54:16	00:31:14.517	-0.224
06/15/2022 13:54:16	00:31:14.619	0.905
06/15/2022 13:54:16	00:31:14.721	0.706
06/15/2022 13:54:16	00:31:14.823	1.066
06/15/2022 13:54:16	00:31:14.925	1.477
06/15/2022 13:54:16	00:31:15.027	0.949
06/15/2022 13:54:16	00:31:15.129	-0.193
06/15/2022 13:54:17	00:31:15.231	0.736
06/15/2022 13:54:17	00:31:15.333	-0.214
06/15/2022 13:54:17	00:31:15.434	-0.123
06/15/2022 13:54:17	00:31:15.538	-0.207
06/15/2022 13:54:17	00:31:15.640	0.665
06/15/2022 13:54:17	00:31:15.741	-0.249
06/15/2022 13:54:17	00:31:15.841	-0.330
06/15/2022 13:54:17	00:31:15.943	0.667
06/15/2022 13:54:17	00:31:16.045	-0.780
06/15/2022 13:54:17	00:31:16.147	-0.079
06/15/2022 13:54:18	00:31:16.249	-0.607
06/15/2022 13:54:18	00:31:16.351	0.847
06/15/2022 13:54:18	00:31:16.453	-0.115
06/15/2022 13:54:18	00:31:16.555	-1.278
06/15/2022 13:54:18	00:31:16.657	-0.639
06/15/2022 13:54:18	00:31:16.758	-0.017
06/15/2022 13:54:18	00:31:16.860	-0.296
06/15/2022 13:54:18	00:31:16.962	0.614
06/15/2022 13:54:18	00:31:17.064	1.944
06/15/2022 13:54:18	00:31:17.165	1.201
06/15/2022 13:54:19	00:31:17.265	0.915
06/15/2022 13:54:19	00:31:17.365	1.153
06/15/2022 13:54:19	00:31:17.467	2.556
06/15/2022 13:54:19	00:31:17.569	1.146
06/15/2022 13:54:19	00:31:17.671	0.969
06/15/2022 13:54:19	00:31:17.773	0.854
06/15/2022 13:54:19	00:31:17.875	1.358
06/15/2022 13:54:19	00:31:17.977	0.480
06/15/2022 13:54:19	00:31:18.079	0.293
06/15/2022 13:54:19	00:31:18.180	1.678
06/15/2022 13:54:20	00:31:18.282	-0.348
06/15/2022 13:54:20	00:31:18.384	0.196
06/15/2022 13:54:20	00:31:18.487	0.003
06/15/2022 13:54:20	00:31:18.589	0.206
06/15/2022 13:54:20	00:31:18.689	0.048
06/15/2022 13:54:20	00:31:18.791	0.064
06/15/2022 13:54:20	00:31:18.893	0.680
06/15/2022 13:54:20	00:31:18.995	0.860
06/15/2022 13:54:20	00:31:19.097	0.849
06/15/2022 13:54:20	00:31:19.199	0.653
06/15/2022 13:54:21	00:31:19.301	0.119
06/15/2022 13:54:21	00:31:19.403	1.038
06/15/2022 13:54:21	00:31:19.504	0.260
06/15/2022 13:54:21	00:31:19.606	0.383
06/15/2022 13:54:21	00:31:19.708	0.368
06/15/2022 13:54:21	00:31:19.808	0.874
06/15/2022 13:54:21	00:31:19.913	0.476
06/15/2022 13:54:21	00:31:20.013	0.725
06/15/2022 13:54:21	00:31:20.115	1.295
06/15/2022 13:54:21	00:31:20.217	0.838
06/15/2022 13:54:22	00:31:20.319	0.864
06/15/2022 13:54:22	00:31:20.421	0.314
06/15/2022 13:54:22	00:31:20.523	1.147
06/15/2022 13:54:22	00:31:20.625	-0.796
06/15/2022 13:54:22	00:31:20.727	-0.849
06/15/2022 13:54:22	00:31:20.829	-0.893
06/15/2022 13:54:22	00:31:20.930	-0.596
06/15/2022 13:54:22	00:31:21.032	-0.776
06/15/2022 13:54:22	00:31:21.134	-0.251
06/15/2022 13:54:23	00:31:21.236	-0.712
06/15/2022 13:54:23	00:31:21.337	0.973
06/15/2022 13:54:23	00:31:21.437	-0.223
06/15/2022 13:54:23	00:31:21.539	-0.214
06/15/2022 13:54:23	00:31:21.641	0.975
06/15/2022 13:54:23	00:31:21.743	0.011
06/15/2022 13:54:23	00:31:21.845	0.191
06/15/2022 13:54:23	00:31:21.947	1.333
06/15/2022 13:54:23	00:31:22.056	0.929
06/15/2022 13:54:23	00:31:22.157	0.987
06/15/2022 13:54:24	00:31:22.258	1.797
06/15/2022 13:54:24	00:31:22.360	0.402
06/15/2022 13:54:24	00:31:22.462	0.931
06/15/2022 13:54:24	00:31:22.564	1.557
06/15/2022 13:54:24	00:31:22.664	0.896
06/15/2022 13:54:24	00:31:22.767	1.227
06/15/2022 13:54:24	00:31:22.867	0.966
06/15/2022 13:54:24	00:31:22.969	0.737
06/15/2022 13:54:24	00:31:23.071	1.005
06/15/2022 13:54:24	00:31:23.173	0.935
06/15/2022 13:54:25	00:31:23.275	0.180
06/15/2022 13:54:25	00:31:23.377	-0.758
06/15/2022 13:54:25	00:31:23.479	1.733
06/15/2022 13:54:25	00:31:23.581	-0.338
06/15/2022 13:54:25	00:31:23.682	0.000
06/15/2022 13:54:25	00:31:23.784	1.160
06/15/2022 13:54:25	00:31:23.886	0.949
06/15/2022 13:54:25	00:31:23.986	0.901
06/15/2022 13:54:25	00:31:24.088	-0.519
06/15/2022 13:54:25	00:31:24.191	0.075
06/15/2022 13:54:26	00:31:24.291	0.263
06/15/2022 13:54:26	00:31:24.393	0.651
06/15/2022 13:54:26	00:31:24.495	-0.148
06/15/2022 13:54:26	00:31:24.597	-1.104
06/15/2022 13:54:26	00:31:24.699	-0.820
06/15/2022 13:54:26	00:31:24.801	-1.525
06/15/2022 13:54:26	00:31:24.903	-0.666
06/15/2022 13:54:26	00:31:25.004	-0.727
06/15/2022 13:54:26	00:31:25.107	0.162
06/15/2022 13:54:26	00:31:25.208	0.765
06/15/2022 13:54:27	00:31:25.310	-0.525
06/15/2022 13:54:27	00:31:25.410	0.733
06/15/2022 13:54:27	00:31:25.510	-0.601
06/15/2022 13:54:27	00:31:25.611	-0.024
06/15/2022 13:54:27	00:31:25.713	0.255
06/15/2022 13:54:27	00:31:25.815	-0.500
06/15/2022 13:54:27	00:31:25.917	0.177
06/15/2022 13:54:27	00:31:26.019	-0.054
06/15/2022 13:54:27	00:31:26.121	-0.523
06/15/2022 13:54:27	00:31:26.223	-0.499
06/15/2022 13:54:28	00:31:26.325	-1.388
06/15/2022 13:54:28	00:31:26.426	-0.147
06/15/2022 13:54:28	00:31:26.528	-0.391
06/15/2022 13:54:28	00:31:26.630	1.333
06/15/2022 13:54:28	00:31:26.732	1.528
06/15/2022 13:54:28	00:31:26.832	0.381
06/15/2022 13:54:28	00:31:26.932	0.101
06/15/2022 13:54:28	00:31:27.033	0.428
06/15/2022 13:54:28	00:31:27.135	0.897
06/15/2022 13:54:28	00:31:27.237	0.696
06/15/2022 13:54:29	00:31:27.339	-1.255
06/15/2022 13:54:29	00:31:27.441	0.876
06/15/2022 13:54:29	00:31:27.543	0.483
06/15/2022 13:54:29	00:31:27.645	0.205
06/15/2022 13:54:29	00:31:27.747	-0.485
06/15/2022 13:54:29	00:31:27.848	-0.156
06/15/2022 13:54:29	00:31:27.950	0.863
06/15/2022 13:54:29	00:31:28.052	0.223
06/15/2022 13:54:29	00:31:28.154	-0.083
06/15/2022 13:54:29	00:31:28.254	1.046
06/15/2022 13:54:30	00:31:28.354	1.226
06/15/2022 13:54:30	00:31:28.455	-0.584
06/15/2022 13:54:30	00:31:28.557	0.590
06/15/2022 13:54:30	00:31:28.659	-0.697
06/15/2022 13:54:30	00:31:28.761	0.354
06/15/2022 13:54:30	00:31:28.863	0.930
06/15/2022 13:54:30	00:31:28.965	1.952
06/15/2022 13:54:30	00:31:29.067	-0.589
06/15/2022 13:54:30	00:31:29.168	0.193
06/15/2022 13:54:30	00:31:29.270	0.084
06/15/2022 13:54:31	00:31:29.372	-0.014
06/15/2022 13:54:31	00:31:29.474	0.119
06/15/2022 13:54:31	00:31:29.574	0.932
06/15/2022 13:54:31	00:31:29.676	-0.006
06/15/2022 13:54:31	00:31:29.776	0.014
06/15/2022 13:54:31	00:31:29.879	-0.254
06/15/2022 13:54:31	00:31:29.981	-0.185
06/15/2022 13:54:31	00:31:30.083	0.842
06/15/2022 13:54:31	00:31:30.185	-0.884
06/15/2022 13:54:31	00:31:30.287	-0.066
06/15/2022 13:54:32	00:31:30.389	-0.359
06/15/2022 13:54:32	00:31:30.491	-0.941
06/15/2022 13:54:32	00:31:30.593	0.729
06/15/2022 13:54:32	00:31:30.694	-0.149
06/15/2022 13:54:32	00:31:30.796	0.880
06/15/2022 13:54:32	00:31:30.896	1.081
06/15/2022 13:54:32	00:31:30.996	1.120
06/15/2022 13:54:32	00:31:31.096	-0.238
06/15/2022 13:54:32	00:31:31.197	0.549
06/15/2022 13:54:33	00:31:31.303	-0.883
06/15/2022 13:54:33	00:31:31.405	0.324
06/15/2022 13:54:33	00:31:31.507	-0.731
06/15/2022 13:54:33	00:31:31.609	0.569
06/15/2022 13:54:33	00:31:31.711	0.161
06/15/2022 13:54:33	00:31:31.813	-0.703
06/15/2022 13:54:33	00:31:31.915	0.830
06/15/2022 13:54:33	00:31:32.016	0.653
06/15/2022 13:54:33	00:31:32.118	0.174
06/15/2022 13:54:33	00:31:32.220	-0.072
06/15/2022 13:54:34	00:31:32.322	0.560
06/15/2022 13:54:34	00:31:32.422	-0.145
06/15/2022 13:54:34	00:31:32.522	0.663
06/15/2022 13:54:34	00:31:32.623	0.567
06/15/2022 13:54:34	00:31:32.725	0.738
06/15/2022 13:54:34	00:31:32.825	-0.029
06/15/2022 13:54:34	00:31:32.927	0.488
06/15/2022 13:54:34	00:31:33.029	1.093
06/15/2022 13:54:34	00:31:33.131	1.479
06/15/2022 13:54:34	00:31:33.233	1.496
06/15/2022 13:54:35	00:31:33.335	0.484
06/15/2022 13:54:35	00:31:33.436	0.739
06/15/2022 13:54:35	00:31:33.538	0.307
06/15/2022 13:54:35	00:31:33.640	-0.884
06/15/2022 13:54:35	00:31:33.742	-1.028
06/15/2022 13:54:35	00:31:33.842	-0.597
06/15/2022 13:54:35	00:31:33.942	-0.232
06/15/2022 13:54:35	00:31:34.045	0.500
06/15/2022 13:54:35	00:31:34.147	-0.167
06/15/2022 13:54:35	00:31:34.249	-0.024
06/15/2022 13:54:36	00:31:34.351	-1.425
06/15/2022 13:54:36	00:31:34.453	-0.535
06/15/2022 13:54:36	00:31:34.555	0.537
06/15/2022 13:54:36	00:31:34.657	0.834
06/15/2022 13:54:36	00:31:34.758	-0.236
06/15/2022 13:54:36	00:31:34.860	-0.492
06/15/2022 13:54:36	00:31:34.962	0.962
06/15/2022 13:54:36	00:31:35.064	0.763
06/15/2022 13:54:36	00:31:35.164	-0.146
06/15/2022 13:54:36	00:31:35.264	1.617
06/15/2022 13:54:37	00:31:35.364	0.631
06/15/2022 13:54:37	00:31:35.467	1.320
06/15/2022 13:54:37	00:31:35.569	-0.514
06/15/2022 13:54:37	00:31:35.671	1.055
06/15/2022 13:54:37	00:31:35.773	-0.180
06/15/2022 13:54:37	00:31:35.875	-0.750
06/15/2022 13:54:37	00:31:35.977	0.255
06/15/2022 13:54:37	00:31:36.079	0.693
06/15/2022 13:54:37	00:31:36.187	0.163
06/15/2022 13:54:37	00:31:36.288	-0.651
06/15/2022 13:54:38	00:31:36.390	-0.095
06/15/2022 13:54:38	00:31:36.490	0.675
06/15/2022 13:54:38	00:31:36.592	0.755
06/15/2022 13:54:38	00:31:36.694	-0.960
06/15/2022 13:54:38	00:31:36.794	1.802
06/15/2022 13:54:38	00:31:36.897	1.586
06/15/2022 13:54:38	00:31:36.999	1.423
06/15/2022 13:54:38	00:31:37.101	0.412
06/15/2022 13:54:38	00:31:37.203	-0.244
06/15/2022 13:54:38	00:31:37.305	0.193
06/15/2022 13:54:39	00:31:37.407	-0.271
06/15/2022 13:54:39	00:31:37.508	0.687
06/15/2022 13:54:39	00:31:37.610	-0.151
06/15/2022 13:54:39	00:31:37.713	-0.392
06/15/2022 13:54:39	00:31:37.814	-0.481
06/15/2022 13:54:39	00:31:37.914	0.788
06/15/2022 13:54:39	00:31:38.014	-0.248
06/15/2022 13:54:39	00:31:38.114	0.162
06/15/2022 13:54:39	00:31:38.216	-0.157
06/15/2022 13:54:39	00:31:38.319	0.253
06/15/2022 13:54:40	00:31:38.421	-0.695
06/15/2022 13:54:40	00:31:38.523	0.758
06/15/2022 13:54:40	00:31:38.625	-0.836
06/15/2022 13:54:40	00:31:38.727	-1.703
06/15/2022 13:54:40	00:31:38.829	0.569
06/15/2022 13:54:40	00:31:38.931	-0.677
06/15/2022 13:54:40	00:31:39.033	0.529
06/15/2022 13:54:40	00:31:39.134	0.638
06/15/2022 13:54:40	00:31:39.236	0.526
06/15/2022 13:54:40	00:31:39.336	-0.453
06/15/2022 13:54:41	00:31:39.436	-1.142
06/15/2022 13:54:41	00:31:39.536	-1.148
06/15/2022 13:54:41	00:31:39.638	-1.511
06/15/2022 13:54:41	00:31:39.741	-0.640
06/15/2022 13:54:41	00:31:39.843	0.098
06/15/2022 13:54:41	00:31:39.945	0.307
06/15/2022 13:54:41	00:31:40.047	-0.116
06/15/2022 13:54:41	00:31:40.149	1.464
06/15/2022 13:54:41	00:31:40.251	-0.002
06/15/2022 13:54:41	00:31:40.353	1.173
06/15/2022 13:54:42	00:31:40.454	0.228
06/15/2022 13:54:42	00:31:40.556	0.141
06/15/2022 13:54:42	00:31:40.658	1.563
06/15/2022 13:54:42	00:31:40.758	-0.636
06/15/2022 13:54:42	00:31:40.858	1.226
06/15/2022 13:54:42	00:31:40.958	0.729
06/15/2022 13:54:42	00:31:41.061	0.134
06/15/2022 13:54:42	00:31:41.163	-0.307
06/15/2022 13:54:42	00:31:41.265	0.878
06/15/2022 13:54:42	00:31:41.367	0.612
06/15/2022 13:54:43	00:31:41.469	0.448
06/15/2022 13:54:43	00:31:41.571	1.232
06/15/2022 13:54:43	00:31:41.673	-0.081
06/15/2022 13:54:43	00:31:41.774	0.567
06/15/2022 13:54:43	00:31:41.876	-0.484
06/15/2022 13:54:43	00:31:41.978	-1.463
06/15/2022 13:54:43	00:31:42.082	1.163
06/15/2022 13:54:43	00:31:42.184	0.900
06/15/2022 13:54:43	00:31:42.286	1.195
06/15/2022 13:54:44	00:31:42.388	0.818
06/15/2022 13:54:44	00:31:42.491	-0.199
06/15/2022 13:54:44	00:31:42.593	0.322
06/15/2022 13:54:44	00:31:42.695	1.249
06/15/2022 13:54:44	00:31:42.797	0.227
06/15/2022 13:54:44	00:31:42.899	-1.112
06/15/2022 13:54:44	00:31:43.001	-0.523
06/15/2022 13:54:44	00:31:43.102	-0.380
06/15/2022 13:54:44	00:31:43.204	-0.364
06/15/2022 13:54:44	00:31:43.306	0.403
06/15/2022 13:54:45	00:31:43.406	2.174
06/15/2022 13:54:45	00:31:43.508	-0.758
06/15/2022 13:54:45	00:31:43.608	-0.691
06/15/2022 13:54:45	00:31:43.708	0.535
06/15/2022 13:54:45	00:31:43.810	-0.112
06/15/2022 13:54:45	00:31:43.913	0.431
06/15/2022 13:54:45	00:31:44.013	0.333
06/15/2022 13:54:45	00:31:44.115	1.408
06/15/2022 13:54:45	00:31:44.217	1.586
06/15/2022 13:54:45	00:31:44.319	0.315
06/15/2022 13:54:46	00:31:44.425	-0.395
06/15/2022 13:54:46	00:31:44.526	-0.105
06/15/2022 13:54:46	00:31:44.628	-1.115
06/15/2022 13:54:46	00:31:44.728	0.004
06/15/2022 13:54:46	00:31:44.828	-1.461
06/15/2022 13:54:46	00:31:44.928	-1.266
06/15/2022 13:54:46	00:31:45.028	-0.535
06/15/2022 13:54:46	00:31:45.130	-0.354
06/15/2022 13:54:46	00:31:45.232	-1.348
06/15/2022 13:54:46	00:31:45.335	-0.003
06/15/2022 13:54:47	00:31:45.437	-0.294
06/15/2022 13:54:47	00:31:45.539	-0.244
06/15/2022 13:54:47	00:31:45.641	1.111
06/15/2022 13:54:47	00:31:45.743	0.267
06/15/2022 13:54:47	00:31:45.844	1.027
06/15/2022 13:54:47	00:31:45.946	-0.133
06/15/2022 13:54:47	00:31:46.048	-0.404
06/15/2022 13:54:47	00:31:46.148	-0.168
06/15/2022 13:54:47	00:31:46.248	0.763
06/15/2022 13:54:47	00:31:46.348	-0.958
06/15/2022 13:54:48	00:31:46.448	-0.406
06/15/2022 13:54:48	00:31:46.550	1.221
06/15/2022 13:54:48	00:31:46.652	1.147
06/15/2022 13:54:48	00:31:46.755	1.947
06/15/2022 13:54:48	00:31:46.857	0.314
06/15/2022 13:54:48	00:31:46.959	0.689
06/15/2022 13:54:48	00:31:47.061	1.039
06/15/2022 13:54:48	00:31:47.163	0.160
06/15/2022 13:54:48	00:31:47.264	0.894
06/15/2022 13:54:48	00:31:47.366	-0.232
06/15/2022 13:54:49	00:31:47.468	0.826
06/15/2022 13:54:49	00:31:47.570	-0.784
06/15/2022 13:54:49	00:31:47.670	0.420
06/15/2022 13:54:49	00:31:47.770	1.051
06/15/2022 13:54:49	00:31:47.872	1.411
06/15/2022 13:54:49	00:31:47.974	1.386
06/15/2022 13:54:49	00:31:48.076	0.695
06/15/2022 13:54:49	00:31:48.179	0.395
06/15/2022 13:54:49	00:31:48.281	0.183
06/15/2022 13:54:49	00:31:48.383	-0.619
06/15/2022 13:54:50	00:31:48.485	-1.810
06/15/2022 13:54:50	00:31:48.586	0.514
06/15/2022 13:54:50	00:31:48.688	-0.988
06/15/2022 13:54:50	00:31:48.790	-0.563
06/15/2022 13:54:50	00:31:48.892	-1.592
06/15/2022 13:54:50	00:31:48.992	-1.165
06/15/2022 13:54:50	00:31:49.092	-1.588
06/15/2022 13:54:50	00:31:49.192	-1.392
06/15/2022 13:54:50	00:31:49.292	-0.456
06/15/2022 13:54:50	00:31:49.394	0.207
06/15/2022 13:54:51	00:31:49.497	-0.152
06/15/2022 13:54:51	00:31:49.599	1.053
06/15/2022 13:54:51	00:31:49.701	1.305
06/15/2022 13:54:51	00:31:49.803	1.412
06/15/2022 13:54:51	00:31:49.905	1.482
06/15/2022 13:54:51	00:31:50.006	0.914
06/15/2022 13:54:51	00:31:50.108	0.995
06/15/2022 13:54:51	00:31:50.210	0.746
06/15/2022 13:54:51	00:31:50.318	0.467
06/15/2022 13:54:52	00:31:50.420	0.313
06/15/2022 13:54:52	00:31:50.520	-0.284
06/15/2022 13:54:52	00:31:50.620	0.238
06/15/2022 13:54:52	00:31:50.720	0.917
06/15/2022 13:54:52	00:31:50.822	-0.706
06/15/2022 13:54:52	00:31:50.925	0.857
06/15/2022 13:54:52	00:31:51.027	0.313
06/15/2022 13:54:52	00:31:51.129	0.817
06/15/2022 13:54:52	00:31:51.231	-2.271
06/15/2022 13:54:52	00:31:51.333	0.117
06/15/2022 13:54:53	00:31:51.434	0.012
06/15/2022 13:54:53	00:31:51.536	1.111
06/15/2022 13:54:53	00:31:51.736	0.634
06/15/2022 13:54:53	00:31:51.838	2.153
06/15/2022 13:54:53	00:31:51.938	0.399
06/15/2022 13:54:53	00:31:52.040	1.753
06/15/2022 13:54:53	00:31:52.142	0.729
06/15/2022 13:54:53	00:31:52.244	0.264
06/15/2022 13:54:53	00:31:52.347	1.665
06/15/2022 13:54:54	00:31:52.449	-0.797
06/15/2022 13:54:54	00:31:52.551	0.314
06/15/2022 13:54:54	00:31:52.653	0.573
06/15/2022 13:54:54	00:31:52.755	-0.748
06/15/2022 13:54:54	00:31:52.856	-1.479
06/15/2022 13:54:54	00:31:52.959	-0.113
06/15/2022 13:54:54	00:31:53.060	-1.998
