Local Date/Time	Relative Time	pump-b:pressure [bar]
06/15/2022 13:29:20	00:06:18.888	0.828
06/15/2022 13:29:21	00:06:19.802	0.690
06/15/2022 13:29:22	00:06:21.696	0.690
06/15/2022 13:29:23	00:06:21.696	0.690
06/15/2022 13:29:23	00:06:22.440	0.809
06/15/2022 13:29:24	00:06:23.698	0.809
06/15/2022 13:29:25	00:06:24.697	0.809
06/15/2022 13:29:26	00:06:24.697	0.809
06/15/2022 13:29:26	00:06:24.875	0.690
06/15/2022 13:29:26	00:06:25.280	0.828
06/15/2022 13:29:27	00:06:26.090	0.690
06/15/2022 13:29:28	00:06:27.712	0.690
06/15/2022 13:29:29	00:06:28.712	0.690
06/15/2022 13:29:30	00:06:29.712	0.690
06/15/2022 13:29:31	00:06:29.712	0.690
06/15/2022 13:29:31	00:06:29.846	0.809
06/15/2022 13:29:31	00:06:30.356	0.690
06/15/2022 13:29:32	00:06:31.712	0.690
06/15/2022 13:29:33	00:06:31.712	0.690
06/15/2022 13:29:33	00:06:32.684	0.828
06/15/2022 13:29:34	00:06:33.092	0.710
06/15/2022 13:29:35	00:06:34.728	0.710
06/15/2022 13:29:36	00:06:34.728	0.710
06/15/2022 13:29:36	00:06:35.024	0.848
06/15/2022 13:29:36	00:06:35.324	0.730
06/15/2022 13:29:37	00:06:36.728	0.730
06/15/2022 13:29:38	00:06:37.730	0.730
06/15/2022 13:29:39	00:06:38.745	0.730
06/15/2022 13:29:40	00:06:39.746	0.730
06/15/2022 13:29:41	00:06:40.748	0.730
06/15/2022 13:29:42	00:06:41.749	0.730
06/15/2022 13:29:43	00:06:42.760	0.730
06/15/2022 13:29:44	00:06:43.762	0.730
06/15/2022 13:29:45	00:06:44.762	0.730
06/15/2022 13:29:46	00:06:45.764	0.730
06/15/2022 13:29:47	00:06:45.764	0.730
06/15/2022 13:29:47	00:06:45.986	0.848
06/15/2022 13:29:47	00:06:46.598	0.730
06/15/2022 13:29:48	00:06:47.774	0.730
06/15/2022 13:29:49	00:06:48.776	0.730
06/15/2022 13:29:50	00:06:49.776	0.730
06/15/2022 13:29:51	00:06:50.790	0.730
06/15/2022 13:29:52	00:06:51.791	0.730
06/15/2022 13:29:53	00:06:52.792	0.730
06/15/2022 13:29:54	00:06:52.792	0.730
06/15/2022 13:29:54	00:06:53.096	0.887
06/15/2022 13:29:54	00:06:53.504	0.730
06/15/2022 13:29:55	00:06:54.793	0.730
06/15/2022 13:29:56	00:06:55.794	0.730
06/15/2022 13:29:57	00:06:55.794	0.730
06/15/2022 13:29:57	00:06:56.034	0.611
06/15/2022 13:29:58	00:06:56.847	0.749
06/15/2022 13:29:59	00:06:58.807	0.749
06/15/2022 13:30:00	00:06:59.808	0.749
06/15/2022 13:30:01	00:07:00.821	0.749
06/15/2022 13:30:02	00:07:01.822	0.749
06/15/2022 13:30:03	00:07:01.822	0.749
06/15/2022 13:30:03	00:07:02.524	0.631
06/15/2022 13:30:04	00:07:02.934	0.749
06/15/2022 13:30:05	00:07:04.824	0.749
06/15/2022 13:30:06	00:07:05.837	0.749
06/15/2022 13:30:07	00:07:06.838	0.749
06/15/2022 13:30:08	00:07:06.838	0.749
06/15/2022 13:30:08	00:07:07.508	0.868
06/15/2022 13:30:08	00:07:07.813	0.749
06/15/2022 13:30:09	00:07:08.316	0.887
06/15/2022 13:30:09	00:07:08.520	0.769
06/15/2022 13:30:10	00:07:09.056	0.651
06/15/2022 13:30:11	00:07:10.146	0.789
06/15/2022 13:30:12	00:07:11.855	0.789
06/15/2022 13:30:13	00:07:12.855	0.789
06/15/2022 13:30:14	00:07:13.856	0.789
06/15/2022 13:30:15	00:07:14.868	0.789
06/15/2022 13:30:16	00:07:14.868	0.789
06/15/2022 13:30:16	00:07:15.838	0.631
06/15/2022 13:30:17	00:07:16.748	0.749
06/15/2022 13:30:18	00:07:17.886	0.749
06/15/2022 13:30:19	00:07:18.885	0.749
06/15/2022 13:30:20	00:07:19.900	0.749
06/15/2022 13:30:21	00:07:20.902	0.749
06/15/2022 13:30:22	00:07:20.902	0.749
06/15/2022 13:30:22	00:07:21.833	0.611
06/15/2022 13:30:24	00:07:22.237	0.749
06/15/2022 13:30:25	00:07:23.917	0.749
06/15/2022 13:30:26	00:07:23.917	0.749
06/15/2022 13:30:26	00:07:24.166	0.631
06/15/2022 13:30:26	00:07:24.543	0.769
06/15/2022 13:30:27	00:07:25.358	0.651
06/15/2022 13:30:28	00:07:26.081	0.789
06/15/2022 13:30:29	00:07:27.717	0.927
06/15/2022 13:30:29	00:07:27.741	1.104
06/15/2022 13:30:29	00:07:27.767	1.341
06/15/2022 13:30:29	00:07:27.795	1.952
06/15/2022 13:30:29	00:07:27.825	2.327
06/15/2022 13:30:29	00:07:27.859	3.274
06/15/2022 13:30:29	00:07:27.893	3.806
06/15/2022 13:30:29	00:07:27.930	5.029
06/15/2022 13:30:30	00:07:27.968	6.429
06/15/2022 13:30:30	00:07:28.008	8.065
06/15/2022 13:30:30	00:07:28.050	9.860
06/15/2022 13:30:30	00:07:28.094	11.891
06/15/2022 13:30:30	00:07:28.120	14.001
06/15/2022 13:30:30	00:07:28.140	15.007
06/15/2022 13:30:30	00:07:28.166	16.013
06/15/2022 13:30:30	00:07:28.182	17.038
06/15/2022 13:30:30	00:07:28.200	18.044
06/15/2022 13:30:30	00:07:28.220	19.069
06/15/2022 13:30:30	00:07:28.242	20.075
06/15/2022 13:30:30	00:07:28.266	21.100
06/15/2022 13:30:30	00:07:28.292	22.126
06/15/2022 13:30:30	00:07:28.320	24.177
06/15/2022 13:30:30	00:07:28.350	25.202
06/15/2022 13:30:30	00:07:28.382	27.332
06/15/2022 13:30:30	00:07:28.416	29.422
06/15/2022 13:30:30	00:07:28.452	30.507
06/15/2022 13:30:30	00:07:28.490	32.617
06/15/2022 13:30:30	00:07:28.530	34.747
06/15/2022 13:30:30	00:07:28.571	36.857
06/15/2022 13:30:30	00:07:28.616	40.032
06/15/2022 13:30:30	00:07:28.662	42.181
06/15/2022 13:30:30	00:07:28.712	44.311
06/15/2022 13:30:30	00:07:28.764	47.446
06/15/2022 13:30:30	00:07:28.818	50.621
06/15/2022 13:30:30	00:07:28.871	52.731
06/15/2022 13:30:30	00:07:28.928	55.808
06/15/2022 13:30:31	00:07:28.985	58.549
06/15/2022 13:30:31	00:07:29.045	60.816
06/15/2022 13:30:31	00:07:29.107	62.650
06/15/2022 13:30:31	00:07:29.171	63.991
06/15/2022 13:30:31	00:07:29.239	64.879
06/15/2022 13:30:31	00:07:29.308	64.741
06/15/2022 13:30:31	00:07:29.380	63.834
06/15/2022 13:30:31	00:07:29.452	62.788
06/15/2022 13:30:31	00:07:29.526	60.955
06/15/2022 13:30:31	00:07:29.602	58.726
06/15/2022 13:30:31	00:07:29.682	56.241
06/15/2022 13:30:31	00:07:29.762	53.875
06/15/2022 13:30:31	00:07:29.844	51.804
06/15/2022 13:30:31	00:07:29.928	50.168
06/15/2022 13:30:32	00:07:30.014	48.984
06/15/2022 13:30:32	00:07:30.101	48.176
06/15/2022 13:30:32	00:07:30.192	47.979
06/15/2022 13:30:32	00:07:30.579	48.176
06/15/2022 13:30:32	00:07:30.784	48.314
06/15/2022 13:30:33	00:07:30.988	48.196
06/15/2022 13:30:33	00:07:31.090	48.077
06/15/2022 13:30:33	00:07:31.192	47.860
06/15/2022 13:30:33	00:07:31.294	47.663
06/15/2022 13:30:33	00:07:31.396	47.289
06/15/2022 13:30:33	00:07:31.497	46.973
06/15/2022 13:30:33	00:07:31.597	46.559
06/15/2022 13:30:33	00:07:31.697	46.243
06/15/2022 13:30:33	00:07:31.797	45.908
06/15/2022 13:30:33	00:07:31.899	45.553
06/15/2022 13:30:34	00:07:32.001	45.238
06/15/2022 13:30:34	00:07:32.103	44.764
06/15/2022 13:30:34	00:07:32.206	44.271
06/15/2022 13:30:34	00:07:32.308	43.759
06/15/2022 13:30:34	00:07:32.410	43.207
06/15/2022 13:30:34	00:07:32.512	42.694
06/15/2022 13:30:34	00:07:32.614	42.201
06/15/2022 13:30:34	00:07:32.716	41.570
06/15/2022 13:30:34	00:07:32.818	41.077
06/15/2022 13:30:34	00:07:32.920	40.505
06/15/2022 13:30:35	00:07:33.022	39.894
06/15/2022 13:30:35	00:07:33.123	39.361
06/15/2022 13:30:35	00:07:33.225	38.789
06/15/2022 13:30:35	00:07:33.327	38.316
06/15/2022 13:30:35	00:07:33.429	37.784
06/15/2022 13:30:35	00:07:33.531	37.251
06/15/2022 13:30:35	00:07:33.634	36.719
06/15/2022 13:30:35	00:07:33.736	36.048
06/15/2022 13:30:35	00:07:33.838	35.496
06/15/2022 13:30:35	00:07:33.940	34.924
06/15/2022 13:30:36	00:07:34.042	34.352
06/15/2022 13:30:36	00:07:34.144	33.820
06/15/2022 13:30:36	00:07:34.245	33.268
06/15/2022 13:30:36	00:07:34.345	32.715
06/15/2022 13:30:36	00:07:34.445	32.124
06/15/2022 13:30:36	00:07:34.545	31.591
06/15/2022 13:30:36	00:07:34.653	31.039
06/15/2022 13:30:36	00:07:34.755	30.369
06/15/2022 13:30:36	00:07:34.857	29.896
06/15/2022 13:30:36	00:07:34.960	29.324
06/15/2022 13:30:37	00:07:35.062	28.752
06/15/2022 13:30:37	00:07:35.164	28.180
06/15/2022 13:30:37	00:07:35.266	27.647
06/15/2022 13:30:37	00:07:35.368	27.095
06/15/2022 13:30:37	00:07:35.470	26.602
06/15/2022 13:30:37	00:07:35.571	26.149
06/15/2022 13:30:37	00:07:35.672	25.675
06/15/2022 13:30:37	00:07:35.774	25.222
06/15/2022 13:30:37	00:07:35.875	24.689
06/15/2022 13:30:38	00:07:35.977	24.196
06/15/2022 13:30:38	00:07:36.079	23.703
06/15/2022 13:30:38	00:07:36.181	23.250
06/15/2022 13:30:38	00:07:36.283	22.816
06/15/2022 13:30:38	00:07:36.386	22.362
06/15/2022 13:30:38	00:07:36.488	22.008
06/15/2022 13:30:38	00:07:36.590	21.653
06/15/2022 13:30:38	00:07:36.692	21.278
06/15/2022 13:30:38	00:07:36.794	21.041
06/15/2022 13:30:38	00:07:36.896	20.647
06/15/2022 13:30:39	00:07:36.997	20.410
06/15/2022 13:30:39	00:07:37.099	20.134
06/15/2022 13:30:39	00:07:37.202	19.838
06/15/2022 13:30:39	00:07:37.303	19.582
06/15/2022 13:30:39	00:07:37.405	19.345
06/15/2022 13:30:39	00:07:37.507	19.148
06/15/2022 13:30:39	00:07:37.711	19.010
06/15/2022 13:30:40	00:07:38.753	19.188
06/15/2022 13:30:41	00:07:39.061	19.345
06/15/2022 13:30:41	00:07:39.212	19.464
06/15/2022 13:30:41	00:07:39.288	19.582
06/15/2022 13:30:41	00:07:39.378	19.720
06/15/2022 13:30:41	00:07:39.488	19.897
06/15/2022 13:30:41	00:07:39.570	20.036
06/15/2022 13:30:41	00:07:39.659	20.193
06/15/2022 13:30:41	00:07:39.757	20.410
06/15/2022 13:30:41	00:07:39.863	20.627
06/15/2022 13:30:41	00:07:39.919	20.765
06/15/2022 13:30:42	00:07:39.981	20.923
06/15/2022 13:30:42	00:07:40.103	21.160
06/15/2022 13:30:42	00:07:40.167	21.278
06/15/2022 13:30:42	00:07:40.301	21.475
06/15/2022 13:30:42	00:07:40.443	21.653
06/15/2022 13:30:42	00:07:40.594	21.771
06/15/2022 13:30:42	00:07:40.755	21.929
06/15/2022 13:30:42	00:07:40.922	22.067
06/15/2022 13:30:43	00:07:41.871	22.205
06/15/2022 13:30:44	00:07:42.382	22.086
06/15/2022 13:30:45	00:07:43.195	21.968
06/15/2022 13:30:46	00:07:44.009	21.771
06/15/2022 13:30:46	00:07:44.215	21.574
06/15/2022 13:30:46	00:07:44.417	21.416
06/15/2022 13:30:46	00:07:44.621	21.258
06/15/2022 13:30:46	00:07:44.723	21.140
06/15/2022 13:30:46	00:07:44.928	20.982
06/15/2022 13:30:47	00:07:45.030	20.864
06/15/2022 13:30:47	00:07:45.234	20.726
06/15/2022 13:30:47	00:07:45.438	20.548
06/15/2022 13:30:47	00:07:45.641	20.312
06/15/2022 13:30:47	00:07:45.947	20.174
06/15/2022 13:30:48	00:07:46.151	20.036
06/15/2022 13:30:48	00:07:46.458	19.858
06/15/2022 13:30:49	00:07:47.065	19.720
06/15/2022 13:30:49	00:07:47.269	19.602
06/15/2022 13:30:50	00:07:47.984	19.464
06/15/2022 13:30:51	00:07:49.206	19.345
06/15/2022 13:30:51	00:07:49.511	19.227
06/15/2022 13:30:51	00:07:49.816	19.109
06/15/2022 13:30:52	00:07:50.734	18.911
06/15/2022 13:30:52	00:07:50.937	18.773
06/15/2022 13:30:53	00:07:51.037	18.635
06/15/2022 13:30:53	00:07:51.952	18.458
06/15/2022 13:30:54	00:07:52.459	18.320
06/15/2022 13:30:54	00:07:52.761	18.202
06/15/2022 13:30:54	00:07:52.965	18.044
06/15/2022 13:30:55	00:07:53.169	17.906
06/15/2022 13:30:55	00:07:53.781	17.768
06/15/2022 13:30:55	00:07:53.981	17.630
06/15/2022 13:30:56	00:07:54.389	17.492
06/15/2022 13:30:57	00:07:55.004	17.373
06/15/2022 13:30:57	00:07:55.207	17.255
06/15/2022 13:30:57	00:07:55.509	17.137
06/15/2022 13:30:57	00:07:55.815	16.920
06/15/2022 13:30:58	00:07:56.326	16.782
06/15/2022 13:30:58	00:07:56.529	16.644
06/15/2022 13:30:58	00:07:56.729	16.525
06/15/2022 13:30:59	00:07:57.239	16.387
06/15/2022 13:30:59	00:07:57.443	16.210
06/15/2022 13:30:59	00:07:57.851	16.052
06/15/2022 13:31:00	00:07:58.359	15.855
06/15/2022 13:31:00	00:07:58.665	15.717
06/15/2022 13:31:00	00:07:58.869	15.579
06/15/2022 13:31:01	00:07:59.176	15.421
06/15/2022 13:31:01	00:07:59.379	15.263
06/15/2022 13:31:01	00:07:59.885	15.106
06/15/2022 13:31:02	00:08:00.191	14.967
06/15/2022 13:31:02	00:08:00.396	14.849
06/15/2022 13:31:02	00:08:00.701	14.731
06/15/2022 13:31:02	00:08:00.903	14.593
06/15/2022 13:31:03	00:08:01.209	14.415
06/15/2022 13:31:03	00:08:01.721	14.297
06/15/2022 13:31:03	00:08:02.027	14.120
06/15/2022 13:31:04	00:08:02.232	13.942
06/15/2022 13:31:04	00:08:02.435	13.824
06/15/2022 13:31:04	00:08:02.945	13.705
06/15/2022 13:31:04	00:08:03.047	13.548
06/15/2022 13:31:05	00:08:03.252	13.429
06/15/2022 13:31:05	00:08:03.559	13.311
06/15/2022 13:31:05	00:08:03.863	13.114
06/15/2022 13:31:05	00:08:04.067	12.956
06/15/2022 13:31:06	00:08:04.578	12.838
06/15/2022 13:31:06	00:08:04.882	12.680
06/15/2022 13:31:07	00:08:05.289	12.562
06/15/2022 13:31:07	00:08:05.493	12.443
06/15/2022 13:31:07	00:08:05.697	12.305
06/15/2022 13:31:07	00:08:06.004	12.148
06/15/2022 13:31:08	00:08:06.206	12.029
06/15/2022 13:31:08	00:08:06.409	11.891
06/15/2022 13:31:08	00:08:06.713	11.714
06/15/2022 13:31:09	00:08:07.430	11.595
06/15/2022 13:31:09	00:08:07.631	11.438
06/15/2022 13:31:09	00:08:07.833	11.240
06/15/2022 13:31:10	00:08:08.139	11.102
06/15/2022 13:31:10	00:08:08.649	10.945
06/15/2022 13:31:10	00:08:08.752	10.807
06/15/2022 13:31:10	00:08:08.956	10.669
06/15/2022 13:31:11	00:08:09.159	10.511
06/15/2022 13:31:11	00:08:09.361	10.392
06/15/2022 13:31:11	00:08:09.775	10.274
06/15/2022 13:31:12	00:08:10.081	10.136
06/15/2022 13:31:12	00:08:10.591	9.978
06/15/2022 13:31:12	00:08:10.897	9.781
06/15/2022 13:31:13	00:08:11.103	9.643
06/15/2022 13:31:13	00:08:11.307	9.525
06/15/2022 13:31:13	00:08:11.511	9.406
06/15/2022 13:31:13	00:08:11.715	9.268
06/15/2022 13:31:14	00:08:12.331	9.091
06/15/2022 13:31:14	00:08:12.535	8.933
06/15/2022 13:31:14	00:08:12.739	8.795
06/15/2022 13:31:15	00:08:13.145	8.637
06/15/2022 13:31:15	00:08:13.345	8.460
06/15/2022 13:31:15	00:08:13.753	8.342
06/15/2022 13:31:15	00:08:14.061	8.223
06/15/2022 13:31:16	00:08:14.367	8.065
06/15/2022 13:31:16	00:08:14.873	7.908
06/15/2022 13:31:17	00:08:15.179	7.770
06/15/2022 13:31:17	00:08:15.485	7.592
06/15/2022 13:31:17	00:08:15.689	7.415
06/15/2022 13:31:17	00:08:15.894	7.277
06/15/2022 13:31:18	00:08:16.297	7.040
06/15/2022 13:31:18	00:08:16.399	6.922
06/15/2022 13:31:18	00:08:17.113	6.744
06/15/2022 13:31:19	00:08:17.619	6.606
06/15/2022 13:31:19	00:08:17.824	6.448
06/15/2022 13:31:19	00:08:18.027	6.330
06/15/2022 13:31:20	00:08:18.237	6.192
06/15/2022 13:31:20	00:08:18.543	5.995
06/15/2022 13:31:20	00:08:18.850	5.857
06/15/2022 13:31:21	00:08:19.359	5.699
06/15/2022 13:31:21	00:08:19.767	5.541
06/15/2022 13:31:21	00:08:20.072	5.423
06/15/2022 13:31:22	00:08:20.579	5.285
06/15/2022 13:31:22	00:08:20.885	5.068
06/15/2022 13:31:23	00:08:21.191	4.950
06/15/2022 13:31:23	00:08:21.699	4.792
06/15/2022 13:31:23	00:08:22.005	4.674
06/15/2022 13:31:24	00:08:22.215	4.536
06/15/2022 13:31:24	00:08:22.521	4.417
06/15/2022 13:31:24	00:08:22.722	4.299
06/15/2022 13:31:24	00:08:23.027	4.181
06/15/2022 13:31:25	00:08:23.537	4.043
06/15/2022 13:31:25	00:08:23.741	3.924
06/15/2022 13:31:26	00:08:24.251	3.806
06/15/2022 13:31:26	00:08:24.657	3.688
06/15/2022 13:31:26	00:08:24.963	3.569
06/15/2022 13:31:27	00:08:25.371	3.431
06/15/2022 13:31:27	00:08:25.775	3.254
06/15/2022 13:31:27	00:08:25.979	3.096
06/15/2022 13:31:28	00:08:26.387	2.978
06/15/2022 13:31:28	00:08:26.591	2.859
06/15/2022 13:31:29	00:08:27.199	2.721
06/15/2022 13:31:29	00:08:27.607	2.603
06/15/2022 13:31:29	00:08:27.811	2.465
06/15/2022 13:31:30	00:08:28.521	2.288
06/15/2022 13:31:30	00:08:29.031	2.090
06/15/2022 13:31:31	00:08:29.644	1.933
06/15/2022 13:31:31	00:08:30.151	1.814
06/15/2022 13:31:32	00:08:30.661	1.696
06/15/2022 13:31:33	00:08:31.369	1.538
06/15/2022 13:31:33	00:08:31.573	1.361
06/15/2022 13:31:34	00:08:32.895	1.223
06/15/2022 13:31:35	00:08:33.303	1.341
06/15/2022 13:31:35	00:08:33.812	1.183
06/15/2022 13:31:36	00:08:34.219	1.065
06/15/2022 13:31:37	00:08:35.849	0.907
06/15/2022 13:31:38	00:08:36.863	0.789
06/15/2022 13:31:39	00:08:38.213	0.789
06/15/2022 13:31:40	00:08:39.213	0.789
06/15/2022 13:31:41	00:08:39.213	0.789
06/15/2022 13:31:41	00:08:40.009	0.947
06/15/2022 13:31:42	00:08:40.417	0.789
06/15/2022 13:31:43	00:08:41.841	0.947
06/15/2022 13:31:44	00:08:42.547	0.809
06/15/2022 13:31:45	00:08:43.788	0.927
06/15/2022 13:31:45	00:08:43.939	1.203
06/15/2022 13:31:45	00:08:44.011	1.420
06/15/2022 13:31:45	00:08:44.049	1.538
06/15/2022 13:31:45	00:08:44.089	1.676
06/15/2022 13:31:45	00:08:44.131	1.834
06/15/2022 13:31:45	00:08:44.175	1.952
06/15/2022 13:31:45	00:08:44.221	2.090
06/15/2022 13:31:46	00:08:44.303	2.209
06/15/2022 13:31:46	00:08:44.441	2.071
06/15/2022 13:31:46	00:08:44.497	1.933
06/15/2022 13:31:46	00:08:44.561	1.716
06/15/2022 13:31:46	00:08:44.631	1.538
06/15/2022 13:31:46	00:08:44.669	1.420
06/15/2022 13:31:46	00:08:44.751	1.262
06/15/2022 13:31:46	00:08:45.046	1.459
06/15/2022 13:31:46	00:08:45.104	1.578
06/15/2022 13:31:46	00:08:45.222	1.775
06/15/2022 13:31:47	00:08:45.555	1.913
06/15/2022 13:31:47	00:08:45.777	2.071
06/15/2022 13:31:47	00:08:46.017	2.209
06/15/2022 13:31:47	00:08:46.186	2.327
06/15/2022 13:31:48	00:08:46.550	2.485
06/15/2022 13:31:48	00:08:46.745	2.642
06/15/2022 13:31:48	00:08:46.845	2.820
06/15/2022 13:31:48	00:08:46.947	3.057
06/15/2022 13:31:48	00:08:47.049	3.293
06/15/2022 13:31:48	00:08:47.151	3.471
06/15/2022 13:31:49	00:08:47.253	3.668
06/15/2022 13:31:49	00:08:47.355	3.826
06/15/2022 13:31:49	00:08:47.457	4.003
06/15/2022 13:31:49	00:08:47.558	4.181
06/15/2022 13:31:49	00:08:47.661	4.319
06/15/2022 13:31:49	00:08:47.762	4.437
06/15/2022 13:31:49	00:08:47.862	4.575
06/15/2022 13:31:49	00:08:47.962	4.733
06/15/2022 13:31:49	00:08:48.167	4.969
06/15/2022 13:31:50	00:08:48.371	5.167
06/15/2022 13:31:50	00:08:48.473	5.305
06/15/2022 13:31:50	00:08:48.677	5.541
06/15/2022 13:31:50	00:08:48.779	5.660
06/15/2022 13:31:50	00:08:48.983	5.896
06/15/2022 13:31:50	00:08:49.085	6.093
06/15/2022 13:31:50	00:08:49.186	6.251
06/15/2022 13:31:51	00:08:49.286	6.468
06/15/2022 13:31:51	00:08:49.386	6.685
06/15/2022 13:31:51	00:08:49.488	6.902
06/15/2022 13:31:51	00:08:49.591	7.079
06/15/2022 13:31:51	00:08:49.693	7.257
06/15/2022 13:31:51	00:08:49.795	7.415
06/15/2022 13:31:51	00:08:49.897	7.632
06/15/2022 13:31:51	00:08:49.999	7.770
06/15/2022 13:31:51	00:08:50.101	7.987
06/15/2022 13:31:51	00:08:50.203	8.164
06/15/2022 13:31:52	00:08:50.305	8.361
06/15/2022 13:31:52	00:08:50.406	8.578
06/15/2022 13:31:52	00:08:50.508	8.795
06/15/2022 13:31:52	00:08:50.608	9.032
06/15/2022 13:31:52	00:08:50.710	9.209
06/15/2022 13:31:52	00:08:50.812	9.387
06/15/2022 13:31:52	00:08:50.915	9.623
06/15/2022 13:31:52	00:08:51.017	9.899
06/15/2022 13:31:52	00:08:51.119	10.116
06/15/2022 13:31:52	00:08:51.221	10.432
06/15/2022 13:31:53	00:08:51.323	10.669
06/15/2022 13:31:53	00:08:51.425	10.925
06/15/2022 13:31:53	00:08:51.527	11.221
06/15/2022 13:31:53	00:08:51.629	11.457
06/15/2022 13:31:53	00:08:51.732	11.714
06/15/2022 13:31:53	00:08:51.832	11.911
06/15/2022 13:31:53	00:08:51.932	12.167
06/15/2022 13:31:53	00:08:52.033	12.364
06/15/2022 13:31:53	00:08:52.134	12.621
06/15/2022 13:31:53	00:08:52.236	12.995
06/15/2022 13:31:54	00:08:52.338	13.272
06/15/2022 13:31:54	00:08:52.441	13.587
06/15/2022 13:31:54	00:08:52.543	13.883
06/15/2022 13:31:54	00:08:52.645	14.238
06/15/2022 13:31:54	00:08:52.747	14.553
06/15/2022 13:31:54	00:08:52.849	14.928
06/15/2022 13:31:54	00:08:52.951	15.244
06/15/2022 13:31:54	00:08:53.053	15.520
06/15/2022 13:31:54	00:08:53.155	15.815
06/15/2022 13:31:54	00:08:53.256	16.170
06/15/2022 13:31:55	00:08:53.357	16.486
06/15/2022 13:31:55	00:08:53.458	16.821
06/15/2022 13:31:55	00:08:53.560	17.117
06/15/2022 13:31:55	00:08:53.662	17.452
06/15/2022 13:31:55	00:08:53.766	17.787
06/15/2022 13:31:55	00:08:53.869	18.123
06/15/2022 13:31:55	00:08:53.971	18.517
06/15/2022 13:31:55	00:08:54.073	18.813
06/15/2022 13:31:55	00:08:54.175	19.148
06/15/2022 13:31:56	00:08:54.277	19.602
06/15/2022 13:31:56	00:08:54.379	20.016
06/15/2022 13:31:56	00:08:54.481	20.430
06/15/2022 13:31:56	00:08:54.583	20.903
06/15/2022 13:31:56	00:08:54.684	21.317
06/15/2022 13:31:56	00:08:54.784	21.653
06/15/2022 13:31:56	00:08:54.886	22.047
06/15/2022 13:31:56	00:08:54.988	22.402
06/15/2022 13:31:56	00:08:55.090	22.777
06/15/2022 13:31:56	00:08:55.193	23.270
06/15/2022 13:31:57	00:08:55.295	23.664
06/15/2022 13:31:57	00:08:55.397	24.196
06/15/2022 13:31:57	00:08:55.499	24.630
06/15/2022 13:31:57	00:08:55.601	25.044
06/15/2022 13:31:57	00:08:55.703	25.498
06/15/2022 13:31:57	00:08:55.805	25.873
06/15/2022 13:31:57	00:08:55.907	26.287
06/15/2022 13:31:57	00:08:56.008	26.721
06/15/2022 13:31:57	00:08:56.110	27.135
06/15/2022 13:31:57	00:08:56.210	27.628
06/15/2022 13:31:58	00:08:56.310	28.062
06/15/2022 13:31:58	00:08:56.412	28.555
06/15/2022 13:31:58	00:08:56.514	29.067
06/15/2022 13:31:58	00:08:56.617	29.639
06/15/2022 13:31:58	00:08:56.719	30.172
06/15/2022 13:31:58	00:08:56.821	30.645
06/15/2022 13:31:58	00:08:56.923	31.138
06/15/2022 13:31:58	00:08:57.025	31.651
06/15/2022 13:31:58	00:08:57.127	32.183
06/15/2022 13:31:58	00:08:57.229	32.637
06/15/2022 13:31:59	00:08:57.330	33.169
06/15/2022 13:31:59	00:08:57.430	33.623
06/15/2022 13:31:59	00:08:57.530	34.037
06/15/2022 13:31:59	00:08:57.632	34.589
06/15/2022 13:31:59	00:08:57.734	35.062
06/15/2022 13:31:59	00:08:57.836	35.654
06/15/2022 13:31:59	00:08:57.938	36.186
06/15/2022 13:31:59	00:08:58.041	36.659
06/15/2022 13:31:59	00:08:58.143	37.172
06/15/2022 13:31:59	00:08:58.245	37.685
06/15/2022 13:32:00	00:08:58.347	38.178
06/15/2022 13:32:00	00:08:58.449	38.770
06/15/2022 13:32:00	00:08:58.551	39.361
06/15/2022 13:32:00	00:08:58.652	39.913
06/15/2022 13:32:00	00:08:58.754	40.505
06/15/2022 13:32:00	00:08:58.856	41.136
06/15/2022 13:32:00	00:08:58.956	41.629
06/15/2022 13:32:00	00:08:59.058	42.240
06/15/2022 13:32:00	00:08:59.158	42.852
06/15/2022 13:32:00	00:08:59.260	43.463
06/15/2022 13:32:01	00:08:59.362	44.035
06/15/2022 13:32:01	00:08:59.465	44.607
06/15/2022 13:32:01	00:08:59.567	45.139
06/15/2022 13:32:01	00:08:59.669	45.632
06/15/2022 13:32:01	00:08:59.771	46.243
06/15/2022 13:32:01	00:08:59.873	46.835
06/15/2022 13:32:01	00:08:59.974	47.427
06/15/2022 13:32:01	00:09:00.077	48.215
06/15/2022 13:32:01	00:09:00.179	48.846
06/15/2022 13:32:01	00:09:00.280	49.438
06/15/2022 13:32:02	00:09:00.380	50.010
06/15/2022 13:32:02	00:09:00.480	50.602
06/15/2022 13:32:02	00:09:00.582	51.213
06/15/2022 13:32:02	00:09:00.684	51.844
06/15/2022 13:32:02	00:09:00.787	52.514
06/15/2022 13:32:02	00:09:00.889	53.126
06/15/2022 13:32:02	00:09:00.991	53.776
06/15/2022 13:32:02	00:09:01.093	54.447
06/15/2022 13:32:02	00:09:01.195	55.039
06/15/2022 13:32:02	00:09:01.297	55.886
06/15/2022 13:32:03	00:09:01.399	56.537
06/15/2022 13:32:03	00:09:01.500	57.208
06/15/2022 13:32:03	00:09:01.603	57.878
06/15/2022 13:32:03	00:09:01.704	58.509
06/15/2022 13:32:03	00:09:01.806	59.140
06/15/2022 13:32:03	00:09:01.908	59.811
06/15/2022 13:32:03	00:09:02.010	60.521
06/15/2022 13:32:03	00:09:02.112	61.132
06/15/2022 13:32:03	00:09:02.214	61.842
