Local Date/Time	Relative Time	pump-b:speed [µL/min]
06/15/2022 13:36:23	00:13:22.207	-2.397
06/15/2022 13:36:23	00:13:22.307	-1.146
06/15/2022 13:36:23	00:13:22.409	0.708
06/15/2022 13:36:23	00:13:22.509	-1.003
06/15/2022 13:36:23	00:13:22.611	-0.797
06/15/2022 13:36:23	00:13:22.713	1.346
06/15/2022 13:36:24	00:13:22.815	0.793
06/15/2022 13:36:24	00:13:22.917	1.366
06/15/2022 13:36:24	00:13:23.020	0.221
06/15/2022 13:36:24	00:13:23.122	2.352
06/15/2022 13:36:24	00:13:23.224	-0.127
06/15/2022 13:36:24	00:13:23.326	4.350
06/15/2022 13:36:24	00:13:23.428	3.830
06/15/2022 13:36:24	00:13:23.530	0.843
06/15/2022 13:36:24	00:13:23.631	2.941
06/15/2022 13:36:24	00:13:23.731	3.890
06/15/2022 13:36:25	00:13:23.833	3.861
06/15/2022 13:36:25	00:13:23.933	1.002
06/15/2022 13:36:25	00:13:24.035	-2.702
06/15/2022 13:36:25	00:13:24.137	-0.023
06/15/2022 13:36:25	00:13:24.239	-0.425
06/15/2022 13:36:25	00:13:24.341	-0.893
06/15/2022 13:36:25	00:13:24.444	-0.184
06/15/2022 13:36:25	00:13:24.546	2.086
06/15/2022 13:36:25	00:13:24.648	-1.534
06/15/2022 13:36:25	00:13:24.750	1.766
06/15/2022 13:36:26	00:13:24.851	1.949
06/15/2022 13:36:26	00:13:24.953	-1.350
06/15/2022 13:36:26	00:13:25.053	1.182
06/15/2022 13:36:26	00:13:25.153	-0.510
06/15/2022 13:36:26	00:13:25.255	0.872
06/15/2022 13:36:26	00:13:25.355	1.037
06/15/2022 13:36:26	00:13:25.457	1.783
06/15/2022 13:36:26	00:13:25.559	1.663
06/15/2022 13:36:26	00:13:25.661	-1.113
06/15/2022 13:36:26	00:13:25.763	0.252
06/15/2022 13:36:27	00:13:25.866	0.456
06/15/2022 13:36:27	00:13:25.968	3.389
06/15/2022 13:36:27	00:13:26.070	1.659
06/15/2022 13:36:27	00:13:26.172	-1.102
06/15/2022 13:36:27	00:13:26.274	-1.559
06/15/2022 13:36:27	00:13:26.376	2.139
06/15/2022 13:36:27	00:13:26.477	1.541
06/15/2022 13:36:27	00:13:26.580	1.708
06/15/2022 13:36:27	00:13:26.681	1.545
06/15/2022 13:36:27	00:13:26.783	4.971
06/15/2022 13:36:28	00:13:26.885	1.149
06/15/2022 13:36:28	00:13:26.987	-0.648
06/15/2022 13:36:28	00:13:27.089	0.763
06/15/2022 13:36:28	00:13:27.192	-0.293
06/15/2022 13:36:28	00:13:27.294	-0.993
06/15/2022 13:36:28	00:13:27.397	3.654
06/15/2022 13:36:28	00:13:27.498	2.022
06/15/2022 13:36:28	00:13:27.600	0.341
06/15/2022 13:36:28	00:13:27.702	0.003
06/15/2022 13:36:28	00:13:27.803	0.755
06/15/2022 13:36:29	00:13:27.905	0.338
06/15/2022 13:36:29	00:13:28.005	0.964
06/15/2022 13:36:29	00:13:28.107	2.229
06/15/2022 13:36:29	00:13:28.209	1.660
06/15/2022 13:36:29	00:13:28.311	1.038
06/15/2022 13:36:29	00:13:28.413	-1.779
06/15/2022 13:36:29	00:13:28.515	2.938
06/15/2022 13:36:29	00:13:28.617	0.201
06/15/2022 13:36:29	00:13:28.720	0.893
06/15/2022 13:36:29	00:13:28.822	-0.488
06/15/2022 13:36:30	00:13:28.924	3.193
06/15/2022 13:36:30	00:13:29.026	3.060
06/15/2022 13:36:30	00:13:29.127	3.360
06/15/2022 13:36:30	00:13:29.229	3.666
06/15/2022 13:36:30	00:13:29.329	-0.774
06/15/2022 13:36:30	00:13:29.430	-3.500
06/15/2022 13:36:30	00:13:29.531	-0.251
06/15/2022 13:36:30	00:13:29.633	2.781
06/15/2022 13:36:30	00:13:29.735	3.052
06/15/2022 13:36:30	00:13:29.837	2.651
06/15/2022 13:36:31	00:13:29.939	0.967
06/15/2022 13:36:31	00:13:30.042	4.034
06/15/2022 13:36:31	00:13:30.144	1.685
06/15/2022 13:36:31	00:13:30.246	-1.193
06/15/2022 13:36:31	00:13:30.347	1.398
06/15/2022 13:36:31	00:13:30.447	-3.740
06/15/2022 13:36:31	00:13:30.547	1.608
06/15/2022 13:36:31	00:13:30.647	0.778
06/15/2022 13:36:31	00:13:30.747	2.298
06/15/2022 13:36:31	00:13:30.847	1.305
06/15/2022 13:36:32	00:13:30.949	1.898
06/15/2022 13:36:32	00:13:31.051	3.309
06/15/2022 13:36:32	00:13:31.153	0.787
06/15/2022 13:36:32	00:13:31.255	5.228
06/15/2022 13:36:32	00:13:31.357	3.124
06/15/2022 13:36:32	00:13:31.460	-0.656
06/15/2022 13:36:32	00:13:31.562	-1.022
06/15/2022 13:36:32	00:13:31.664	-0.475
06/15/2022 13:36:32	00:13:31.765	4.446
06/15/2022 13:36:33	00:13:31.868	2.803
06/15/2022 13:36:33	00:13:31.969	1.453
06/15/2022 13:36:33	00:13:32.069	0.254
06/15/2022 13:36:33	00:13:32.171	3.289
06/15/2022 13:36:33	00:13:32.271	0.515
06/15/2022 13:36:33	00:13:32.373	0.919
06/15/2022 13:36:33	00:13:32.475	-0.493
06/15/2022 13:36:33	00:13:32.577	0.937
06/15/2022 13:36:33	00:13:32.679	0.536
06/15/2022 13:36:33	00:13:32.781	1.850
06/15/2022 13:36:34	00:13:32.884	2.098
06/15/2022 13:36:34	00:13:32.986	-0.596
06/15/2022 13:36:34	00:13:33.087	-0.041
06/15/2022 13:36:34	00:13:33.190	1.099
06/15/2022 13:36:34	00:13:33.291	1.880
06/15/2022 13:36:34	00:13:33.391	0.903
06/15/2022 13:36:34	00:13:33.491	3.206
06/15/2022 13:36:34	00:13:33.591	2.529
06/15/2022 13:36:34	00:13:33.691	2.855
06/15/2022 13:36:34	00:13:33.793	-0.100
06/15/2022 13:36:35	00:13:33.895	2.820
06/15/2022 13:36:35	00:13:33.997	-1.525
06/15/2022 13:36:35	00:13:34.099	1.592
06/15/2022 13:36:35	00:13:34.201	1.126
06/15/2022 13:36:35	00:13:34.304	0.558
06/15/2022 13:36:35	00:13:34.406	-0.258
06/15/2022 13:36:35	00:13:34.508	-0.414
06/15/2022 13:36:35	00:13:34.610	3.715
06/15/2022 13:36:35	00:13:34.711	-0.795
06/15/2022 13:36:35	00:13:34.813	-2.744
06/15/2022 13:36:36	00:13:34.913	1.919
06/15/2022 13:36:36	00:13:35.013	-0.003
06/15/2022 13:36:36	00:13:35.113	0.789
06/15/2022 13:36:36	00:13:35.221	1.432
06/15/2022 13:36:36	00:13:35.323	1.241
06/15/2022 13:36:36	00:13:35.425	1.262
06/15/2022 13:36:36	00:13:35.527	1.310
06/15/2022 13:36:36	00:13:35.629	1.770
06/15/2022 13:36:36	00:13:35.732	4.141
06/15/2022 13:36:36	00:13:35.834	-0.521
06/15/2022 13:36:37	00:13:35.935	-0.698
06/15/2022 13:36:37	00:13:36.035	-0.430
06/15/2022 13:36:37	00:13:36.135	-0.452
06/15/2022 13:36:37	00:13:36.235	1.510
06/15/2022 13:36:37	00:13:36.335	-0.581
06/15/2022 13:36:37	00:13:36.435	0.532
06/15/2022 13:36:37	00:13:36.537	-0.357
06/15/2022 13:36:37	00:13:36.639	-2.008
06/15/2022 13:36:37	00:13:36.741	0.409
06/15/2022 13:36:37	00:13:36.843	-0.457
06/15/2022 13:36:39	00:13:36.945	0.304
06/15/2022 13:36:39	00:13:37.047	0.648
06/15/2022 13:36:39	00:13:37.150	1.725
06/15/2022 13:36:39	00:13:37.251	-1.912
06/15/2022 13:36:39	00:13:37.352	0.790
06/15/2022 13:36:39	00:13:37.453	4.018
06/15/2022 13:36:39	00:13:37.553	1.791
06/15/2022 13:36:39	00:13:37.653	0.628
06/15/2022 13:36:39	00:13:37.753	1.554
06/15/2022 13:36:39	00:13:37.855	0.289
06/15/2022 13:36:40	00:13:37.957	0.302
06/15/2022 13:36:40	00:13:38.059	-1.716
06/15/2022 13:36:40	00:13:38.161	-1.930
06/15/2022 13:36:40	00:13:38.263	1.364
06/15/2022 13:36:40	00:13:38.365	-0.547
06/15/2022 13:36:40	00:13:38.467	2.875
06/15/2022 13:36:40	00:13:38.570	0.940
06/15/2022 13:36:40	00:13:38.671	1.427
06/15/2022 13:36:40	00:13:38.773	0.769
06/15/2022 13:36:40	00:13:38.873	-1.987
06/15/2022 13:36:41	00:13:38.973	-1.543
06/15/2022 13:36:41	00:13:39.073	-1.191
06/15/2022 13:36:41	00:13:39.173	-1.697
06/15/2022 13:36:41	00:13:39.273	-0.095
06/15/2022 13:36:41	00:13:39.375	2.034
06/15/2022 13:36:41	00:13:39.477	2.726
06/15/2022 13:36:41	00:13:39.579	2.764
06/15/2022 13:36:41	00:13:39.681	1.380
06/15/2022 13:36:41	00:13:39.783	1.391
06/15/2022 13:36:41	00:13:39.885	-0.422
06/15/2022 13:36:42	00:13:39.988	1.865
06/15/2022 13:36:42	00:13:40.090	-2.105
06/15/2022 13:36:42	00:13:40.192	-0.596
06/15/2022 13:36:42	00:13:40.294	-0.976
06/15/2022 13:36:42	00:13:40.395	2.394
06/15/2022 13:36:42	00:13:40.495	2.502
06/15/2022 13:36:42	00:13:40.595	3.800
06/15/2022 13:36:42	00:13:40.697	1.821
06/15/2022 13:36:42	00:13:40.799	5.540
06/15/2022 13:36:42	00:13:40.901	3.359
06/15/2022 13:36:43	00:13:41.003	0.307
06/15/2022 13:36:43	00:13:41.105	0.675
06/15/2022 13:36:43	00:13:41.207	-1.425
06/15/2022 13:36:43	00:13:41.309	0.952
06/15/2022 13:36:43	00:13:41.412	-4.197
06/15/2022 13:36:43	00:13:41.514	-0.880
06/15/2022 13:36:43	00:13:41.615	2.695
06/15/2022 13:36:43	00:13:41.715	-0.221
06/15/2022 13:36:43	00:13:41.815	0.817
06/15/2022 13:36:43	00:13:41.915	-2.069
06/15/2022 13:36:44	00:13:42.015	0.735
06/15/2022 13:36:44	00:13:42.117	1.842
06/15/2022 13:36:44	00:13:42.219	2.387
06/15/2022 13:36:44	00:13:42.321	-0.787
06/15/2022 13:36:44	00:13:42.423	3.166
06/15/2022 13:36:44	00:13:42.525	1.104
06/15/2022 13:36:44	00:13:42.627	2.298
06/15/2022 13:36:44	00:13:42.730	-2.132
06/15/2022 13:36:44	00:13:42.832	-0.777
06/15/2022 13:36:44	00:13:42.933	4.297
06/15/2022 13:36:45	00:13:43.033	-1.253
06/15/2022 13:36:45	00:13:43.133	1.491
06/15/2022 13:36:45	00:13:43.233	-0.189
06/15/2022 13:36:45	00:13:43.335	0.603
06/15/2022 13:36:45	00:13:43.435	2.071
06/15/2022 13:36:45	00:13:43.537	3.070
06/15/2022 13:36:45	00:13:43.639	2.945
06/15/2022 13:36:45	00:13:43.741	1.752
06/15/2022 13:36:45	00:13:43.843	1.659
06/15/2022 13:36:46	00:13:43.945	0.318
06/15/2022 13:36:46	00:13:44.051	1.617
06/15/2022 13:36:46	00:13:44.154	4.101
06/15/2022 13:36:46	00:13:44.256	0.465
06/15/2022 13:36:46	00:13:44.357	2.416
06/15/2022 13:36:46	00:13:44.459	1.784
06/15/2022 13:36:46	00:13:44.559	-0.672
06/15/2022 13:36:46	00:13:44.659	0.421
06/15/2022 13:36:46	00:13:44.761	1.356
06/15/2022 13:36:46	00:13:44.863	0.782
06/15/2022 13:36:47	00:13:44.965	-1.279
06/15/2022 13:36:47	00:13:45.067	-1.131
06/15/2022 13:36:47	00:13:45.169	-1.937
06/15/2022 13:36:47	00:13:45.271	1.930
06/15/2022 13:36:47	00:13:45.373	0.427
06/15/2022 13:36:47	00:13:45.475	0.528
06/15/2022 13:36:47	00:13:45.578	0.412
06/15/2022 13:36:47	00:13:45.680	0.096
06/15/2022 13:36:47	00:13:45.782	2.273
06/15/2022 13:36:47	00:13:45.883	2.643
06/15/2022 13:36:48	00:13:45.983	1.439
06/15/2022 13:36:48	00:13:46.083	-0.208
06/15/2022 13:36:48	00:13:46.183	-0.260
06/15/2022 13:36:48	00:13:46.285	2.456
06/15/2022 13:36:48	00:13:46.387	1.871
06/15/2022 13:36:48	00:13:46.489	1.294
06/15/2022 13:36:48	00:13:46.591	3.387
06/15/2022 13:36:48	00:13:46.693	1.089
06/15/2022 13:36:48	00:13:46.795	3.384
06/15/2022 13:36:48	00:13:46.897	0.097
06/15/2022 13:36:49	00:13:47.000	-1.611
06/15/2022 13:36:49	00:13:47.101	-0.469
06/15/2022 13:36:49	00:13:47.201	-0.612
06/15/2022 13:36:49	00:13:47.301	-0.775
06/15/2022 13:36:49	00:13:47.401	0.876
06/15/2022 13:36:49	00:13:47.501	-0.468
06/15/2022 13:36:49	00:13:47.603	2.335
06/15/2022 13:36:49	00:13:47.705	-0.734
06/15/2022 13:36:49	00:13:47.807	2.074
06/15/2022 13:36:49	00:13:47.909	0.006
06/15/2022 13:36:50	00:13:48.011	1.505
06/15/2022 13:36:50	00:13:48.113	-4.167
06/15/2022 13:36:50	00:13:48.215	-0.743
06/15/2022 13:36:50	00:13:48.317	-2.328
06/15/2022 13:36:50	00:13:48.420	-0.798
06/15/2022 13:36:50	00:13:48.521	0.434
06/15/2022 13:36:50	00:13:48.621	1.384
06/15/2022 13:36:50	00:13:48.721	2.648
06/15/2022 13:36:50	00:13:48.821	1.979
06/15/2022 13:36:50	00:13:48.923	3.692
06/15/2022 13:36:51	00:13:49.025	2.383
06/15/2022 13:36:51	00:13:49.127	3.671
06/15/2022 13:36:51	00:13:49.229	1.352
06/15/2022 13:36:51	00:13:49.332	0.072
06/15/2022 13:36:51	00:13:49.435	-0.058
06/15/2022 13:36:51	00:13:49.537	1.423
06/15/2022 13:36:51	00:13:49.639	-2.307
06/15/2022 13:36:51	00:13:49.741	-0.224
06/15/2022 13:36:51	00:13:49.845	-2.440
06/15/2022 13:36:51	00:13:49.946	-2.314
06/15/2022 13:36:52	00:13:50.047	-3.126
06/15/2022 13:36:52	00:13:50.147	3.496
06/15/2022 13:36:52	00:13:50.247	3.211
06/15/2022 13:36:52	00:13:50.347	3.116
06/15/2022 13:36:52	00:13:50.449	4.505
06/15/2022 13:36:52	00:13:50.551	1.851
06/15/2022 13:36:52	00:13:50.653	2.803
06/15/2022 13:36:52	00:13:50.755	0.903
06/15/2022 13:36:52	00:13:50.857	-0.927
06/15/2022 13:36:53	00:13:50.959	1.082
06/15/2022 13:36:53	00:13:51.061	0.064
06/15/2022 13:36:53	00:13:51.163	0.630
06/15/2022 13:36:53	00:13:51.266	0.236
06/15/2022 13:36:53	00:13:51.367	-2.390
06/15/2022 13:36:53	00:13:51.467	-3.557
06/15/2022 13:36:53	00:13:51.567	-0.752
06/15/2022 13:36:53	00:13:51.667	-0.727
06/15/2022 13:36:53	00:13:51.769	-0.122
06/15/2022 13:36:53	00:13:51.871	-2.551
06/15/2022 13:36:54	00:13:51.973	-2.269
06/15/2022 13:36:54	00:13:52.075	-0.935
06/15/2022 13:36:54	00:13:52.177	0.440
06/15/2022 13:36:54	00:13:52.279	0.902
06/15/2022 13:36:54	00:13:52.381	1.206
06/15/2022 13:36:54	00:13:52.483	1.755
06/15/2022 13:36:54	00:13:52.586	1.587
06/15/2022 13:36:54	00:13:52.688	1.129
06/15/2022 13:36:54	00:13:52.789	4.130
06/15/2022 13:36:54	00:13:52.891	4.362
06/15/2022 13:36:55	00:13:52.991	-0.912
06/15/2022 13:36:55	00:13:53.091	4.457
06/15/2022 13:36:55	00:13:53.193	0.087
06/15/2022 13:36:55	00:13:53.295	0.339
06/15/2022 13:36:55	00:13:53.397	1.087
06/15/2022 13:36:55	00:13:53.499	2.387
06/15/2022 13:36:55	00:13:53.601	2.354
06/15/2022 13:36:55	00:13:53.703	3.872
06/15/2022 13:36:55	00:13:53.805	1.012
06/15/2022 13:36:55	00:13:53.906	3.121
06/15/2022 13:36:56	00:13:54.009	1.945
06/15/2022 13:36:56	00:13:54.109	0.151
06/15/2022 13:36:56	00:13:54.209	-0.127
06/15/2022 13:36:56	00:13:54.309	-0.642
06/15/2022 13:36:56	00:13:54.409	2.417
06/15/2022 13:36:56	00:13:54.511	-3.500
06/15/2022 13:36:56	00:13:54.613	0.851
06/15/2022 13:36:56	00:13:54.715	0.543
06/15/2022 13:36:56	00:13:54.817	-2.262
06/15/2022 13:36:56	00:13:54.919	-1.996
06/15/2022 13:36:57	00:13:55.021	-0.534
06/15/2022 13:36:57	00:13:55.123	-1.103
06/15/2022 13:36:57	00:13:55.236	0.201
06/15/2022 13:36:57	00:13:55.337	-0.890
06/15/2022 13:36:57	00:13:55.439	5.720
06/15/2022 13:36:57	00:13:55.539	0.992
06/15/2022 13:36:57	00:13:55.639	-0.143
06/15/2022 13:36:57	00:13:55.741	-4.426
06/15/2022 13:36:57	00:13:55.843	-0.618
06/15/2022 13:36:57	00:13:55.945	3.494
06/15/2022 13:36:58	00:13:56.047	-0.825
06/15/2022 13:36:58	00:13:56.149	2.272
06/15/2022 13:36:58	00:13:56.251	0.589
06/15/2022 13:36:58	00:13:56.353	1.499
06/15/2022 13:36:58	00:13:56.455	2.090
06/15/2022 13:36:58	00:13:56.557	0.104
06/15/2022 13:36:58	00:13:56.659	-0.043
06/15/2022 13:36:58	00:13:56.760	1.537
06/15/2022 13:36:58	00:13:56.861	2.377
06/15/2022 13:36:58	00:13:56.961	-0.481
06/15/2022 13:36:59	00:13:57.061	-0.467
06/15/2022 13:36:59	00:13:57.161	4.069
06/15/2022 13:36:59	00:13:57.263	4.508
06/15/2022 13:36:59	00:13:57.365	-0.368
06/15/2022 13:36:59	00:13:57.467	1.124
06/15/2022 13:36:59	00:13:57.569	4.709
06/15/2022 13:36:59	00:13:57.671	-2.694
06/15/2022 13:36:59	00:13:57.773	-0.089
06/15/2022 13:36:59	00:13:57.875	-1.971
06/15/2022 13:36:59	00:13:57.977	-1.574
06/15/2022 13:37:00	00:13:58.079	1.045
06/15/2022 13:37:00	00:13:58.180	-1.527
06/15/2022 13:37:00	00:13:58.281	-1.207
06/15/2022 13:37:00	00:13:58.381	-1.227
06/15/2022 13:37:00	00:13:58.481	-0.708
06/15/2022 13:37:00	00:13:58.583	-2.479
06/15/2022 13:37:00	00:13:58.685	-0.805
06/15/2022 13:37:00	00:13:58.787	-2.331
06/15/2022 13:37:00	00:13:58.889	0.607
06/15/2022 13:37:00	00:13:58.991	-0.100
06/15/2022 13:37:01	00:13:59.093	-2.637
06/15/2022 13:37:01	00:13:59.195	-4.773
06/15/2022 13:37:01	00:13:59.297	0.118
06/15/2022 13:37:01	00:13:59.398	0.860
06/15/2022 13:37:01	00:13:59.500	1.943
06/15/2022 13:37:01	00:13:59.601	1.768
06/15/2022 13:37:01	00:13:59.701	3.040
06/15/2022 13:37:01	00:13:59.801	0.675
06/15/2022 13:37:01	00:13:59.901	-2.524
06/15/2022 13:37:01	00:14:00.003	-1.859
06/15/2022 13:37:02	00:14:00.105	-0.551
06/15/2022 13:37:02	00:14:00.207	-0.750
06/15/2022 13:37:02	00:14:00.309	-3.960
06/15/2022 13:37:02	00:14:00.411	-0.087
06/15/2022 13:37:02	00:14:00.513	-2.746
06/15/2022 13:37:02	00:14:00.615	1.552
06/15/2022 13:37:02	00:14:00.717	-1.868
06/15/2022 13:37:02	00:14:00.818	1.244
06/15/2022 13:37:02	00:14:00.918	-2.047
06/15/2022 13:37:03	00:14:01.019	-0.912
06/15/2022 13:37:03	00:14:01.121	1.912
06/15/2022 13:37:03	00:14:01.221	1.822
06/15/2022 13:37:03	00:14:01.323	3.707
06/15/2022 13:37:03	00:14:01.425	2.704
06/15/2022 13:37:03	00:14:01.527	3.771
06/15/2022 13:37:03	00:14:01.629	2.060
06/15/2022 13:37:03	00:14:01.731	-0.623
06/15/2022 13:37:03	00:14:01.833	-5.255
06/15/2022 13:37:03	00:14:01.935	2.451
06/15/2022 13:37:04	00:14:02.037	0.457
06/15/2022 13:37:04	00:14:02.139	-2.353
06/15/2022 13:37:04	00:14:02.240	3.610
06/15/2022 13:37:04	00:14:02.341	-0.596
06/15/2022 13:37:04	00:14:02.441	1.926
06/15/2022 13:37:04	00:14:02.541	-0.008
06/15/2022 13:37:04	00:14:02.641	-1.595
06/15/2022 13:37:04	00:14:02.743	-1.584
06/15/2022 13:37:04	00:14:02.845	-5.061
06/15/2022 13:37:04	00:14:02.947	1.707
06/15/2022 13:37:05	00:14:03.049	0.655
06/15/2022 13:37:05	00:14:03.151	-1.559
06/15/2022 13:37:05	00:14:03.253	-0.173
06/15/2022 13:37:05	00:14:03.355	3.287
06/15/2022 13:37:05	00:14:03.457	1.980
06/15/2022 13:37:05	00:14:03.559	-0.955
06/15/2022 13:37:05	00:14:03.660	1.793
06/15/2022 13:37:05	00:14:03.761	0.351
06/15/2022 13:37:05	00:14:03.861	-1.764
06/15/2022 13:37:05	00:14:03.961	-2.072
06/15/2022 13:37:06	00:14:04.061	2.017
06/15/2022 13:37:06	00:14:04.163	-0.424
06/15/2022 13:37:06	00:14:04.265	0.955
06/15/2022 13:37:06	00:14:04.367	-0.218
06/15/2022 13:37:06	00:14:04.469	0.203
06/15/2022 13:37:06	00:14:04.571	-0.941
06/15/2022 13:37:06	00:14:04.673	2.335
06/15/2022 13:37:06	00:14:04.775	1.396
06/15/2022 13:37:06	00:14:04.876	-0.293
06/15/2022 13:37:06	00:14:04.978	-1.199
06/15/2022 13:37:07	00:14:05.078	-1.409
06/15/2022 13:37:07	00:14:05.179	-0.679
06/15/2022 13:37:07	00:14:05.280	-0.566
06/15/2022 13:37:07	00:14:05.381	-1.443
06/15/2022 13:37:07	00:14:05.483	-1.348
06/15/2022 13:37:07	00:14:05.585	-0.264
06/15/2022 13:37:07	00:14:05.687	5.026
06/15/2022 13:37:07	00:14:05.789	0.152
06/15/2022 13:37:07	00:14:05.891	3.263
06/15/2022 13:37:07	00:14:05.993	3.836
06/15/2022 13:37:08	00:14:06.095	1.758
06/15/2022 13:37:08	00:14:06.197	-0.639
06/15/2022 13:37:08	00:14:06.299	-0.613
06/15/2022 13:37:08	00:14:06.400	2.003
06/15/2022 13:37:08	00:14:06.502	1.611
06/15/2022 13:37:08	00:14:06.603	-0.538
06/15/2022 13:37:08	00:14:06.703	2.321
06/15/2022 13:37:08	00:14:06.803	0.516
06/15/2022 13:37:08	00:14:06.905	-1.250
06/15/2022 13:37:08	00:14:07.008	-0.503
06/15/2022 13:37:09	00:14:07.109	-2.934
06/15/2022 13:37:09	00:14:07.211	-3.945
06/15/2022 13:37:09	00:14:07.313	0.502
06/15/2022 13:37:09	00:14:07.415	1.283
06/15/2022 13:37:09	00:14:07.517	0.446
06/15/2022 13:37:09	00:14:07.619	4.167
06/15/2022 13:37:09	00:14:07.720	-0.070
06/15/2022 13:37:09	00:14:07.822	4.823
06/15/2022 13:37:09	00:14:07.922	3.668
06/15/2022 13:37:09	00:14:08.023	1.752
06/15/2022 13:37:10	00:14:08.123	-2.130
06/15/2022 13:37:10	00:14:08.223	2.387
06/15/2022 13:37:10	00:14:08.325	0.096
06/15/2022 13:37:10	00:14:08.427	0.341
06/15/2022 13:37:10	00:14:08.529	2.576
06/15/2022 13:37:10	00:14:08.631	0.605
06/15/2022 13:37:10	00:14:08.733	1.405
06/15/2022 13:37:10	00:14:08.835	2.327
06/15/2022 13:37:10	00:14:08.937	-0.029
06/15/2022 13:37:10	00:14:09.039	-2.029
06/15/2022 13:37:11	00:14:09.140	1.508
06/15/2022 13:37:11	00:14:09.242	0.210
06/15/2022 13:37:11	00:14:09.344	-3.393
06/15/2022 13:37:11	00:14:09.445	-4.744
06/15/2022 13:37:11	00:14:09.545	2.478
06/15/2022 13:37:11	00:14:09.645	3.047
06/15/2022 13:37:11	00:14:09.752	2.784
06/15/2022 13:37:11	00:14:09.853	2.349
06/15/2022 13:37:11	00:14:09.955	0.181
06/15/2022 13:37:11	00:14:10.057	1.847
06/15/2022 13:37:12	00:14:10.159	0.697
06/15/2022 13:37:12	00:14:10.261	-3.055
06/15/2022 13:37:12	00:14:10.363	-3.380
06/15/2022 13:37:12	00:14:10.465	-3.334
06/15/2022 13:37:12	00:14:10.566	0.826
06/15/2022 13:37:12	00:14:10.666	-1.742
06/15/2022 13:37:12	00:14:10.766	-0.198
06/15/2022 13:37:12	00:14:10.867	-5.044
06/15/2022 13:37:12	00:14:10.967	-0.725
06/15/2022 13:37:12	00:14:11.069	2.171
06/15/2022 13:37:13	00:14:11.171	-0.212
06/15/2022 13:37:13	00:14:11.273	-0.298
06/15/2022 13:37:13	00:14:11.375	1.669
06/15/2022 13:37:13	00:14:11.477	2.530
06/15/2022 13:37:13	00:14:11.579	1.776
06/15/2022 13:37:13	00:14:11.681	-0.290
06/15/2022 13:37:13	00:14:11.782	1.792
06/15/2022 13:37:13	00:14:11.884	1.032
06/15/2022 13:37:13	00:14:11.986	0.644
06/15/2022 13:37:14	00:14:12.089	5.778
06/15/2022 13:37:14	00:14:12.191	1.480
06/15/2022 13:37:14	00:14:12.291	2.835
06/15/2022 13:37:14	00:14:12.391	-1.599
06/15/2022 13:37:14	00:14:12.493	2.261
06/15/2022 13:37:14	00:14:12.595	2.034
06/15/2022 13:37:14	00:14:12.697	0.126
06/15/2022 13:37:14	00:14:12.799	-0.269
06/15/2022 13:37:14	00:14:12.901	-4.117
06/15/2022 13:37:14	00:14:13.003	-2.645
06/15/2022 13:37:15	00:14:13.105	-2.374
06/15/2022 13:37:15	00:14:13.207	-2.587
06/15/2022 13:37:15	00:14:13.309	0.114
06/15/2022 13:37:15	00:14:13.410	2.414
06/15/2022 13:37:15	00:14:13.512	0.186
06/15/2022 13:37:15	00:14:13.613	0.559
06/15/2022 13:37:15	00:14:13.713	3.151
06/15/2022 13:37:15	00:14:13.815	1.776
06/15/2022 13:37:15	00:14:13.917	3.937
06/15/2022 13:37:15	00:14:14.024	0.818
06/15/2022 13:37:16	00:14:14.125	1.361
06/15/2022 13:37:16	00:14:14.227	2.604
06/15/2022 13:37:16	00:14:14.329	0.197
06/15/2022 13:37:16	00:14:14.431	-0.050
06/15/2022 13:37:16	00:14:14.533	2.141
06/15/2022 13:37:16	00:14:14.634	3.295
06/15/2022 13:37:16	00:14:14.736	4.931
06/15/2022 13:37:16	00:14:14.836	1.950
06/15/2022 13:37:16	00:14:14.938	1.285
06/15/2022 13:37:16	00:14:15.039	0.369
06/15/2022 13:37:17	00:14:15.139	-3.143
06/15/2022 13:37:17	00:14:15.241	-0.563
06/15/2022 13:37:17	00:14:15.343	-2.523
06/15/2022 13:37:17	00:14:15.445	-3.825
06/15/2022 13:37:17	00:14:15.547	-1.014
06/15/2022 13:37:17	00:14:15.649	-2.999
06/15/2022 13:37:17	00:14:15.751	-2.455
06/15/2022 13:37:17	00:14:15.853	0.769
06/15/2022 13:37:17	00:14:15.955	1.409
06/15/2022 13:37:17	00:14:16.057	-0.930
06/15/2022 13:37:18	00:14:16.159	-2.707
06/15/2022 13:37:18	00:14:16.260	-2.214
06/15/2022 13:37:18	00:14:16.362	0.579
06/15/2022 13:37:18	00:14:16.463	1.327
06/15/2022 13:37:18	00:14:16.565	1.847
06/15/2022 13:37:18	00:14:16.667	-1.094
06/15/2022 13:37:18	00:14:16.769	-0.099
06/15/2022 13:37:18	00:14:16.871	-2.519
06/15/2022 13:37:18	00:14:16.973	-1.799
06/15/2022 13:37:18	00:14:17.075	1.017
06/15/2022 13:37:19	00:14:17.177	-3.279
06/15/2022 13:37:19	00:14:17.279	1.516
06/15/2022 13:37:19	00:14:17.380	0.215
06/15/2022 13:37:19	00:14:17.482	2.108
06/15/2022 13:37:19	00:14:17.582	-3.092
06/15/2022 13:37:19	00:14:17.682	-2.315
06/15/2022 13:37:19	00:14:17.782	-0.317
06/15/2022 13:37:19	00:14:17.883	-1.875
06/15/2022 13:37:19	00:14:17.985	-1.510
