Local Date/Time	Relative Time	pump-a:volume [%]
06/15/2022 13:40:50	00:17:49.290	74.272
06/15/2022 13:40:51	00:17:50.292	74.272
06/15/2022 13:40:52	00:17:50.292	74.272
06/15/2022 13:40:52	00:17:50.924	74.282
06/15/2022 13:40:53	00:17:52.293	74.282
06/15/2022 13:40:54	00:17:53.308	74.282
06/15/2022 13:40:55	00:17:54.321	74.282
06/15/2022 13:40:56	00:17:55.328	74.282
06/15/2022 13:40:57	00:17:56.344	74.282
06/15/2022 13:40:58	00:17:57.348	74.282
06/15/2022 13:40:59	00:17:58.357	74.282
06/15/2022 13:41:00	00:17:59.360	74.282
06/15/2022 13:41:01	00:18:00.370	74.282
06/15/2022 13:41:02	00:18:01.375	74.282
06/15/2022 13:41:03	00:18:02.384	74.282
06/15/2022 13:41:04	00:18:03.385	74.282
06/15/2022 13:41:05	00:18:04.388	74.282
06/15/2022 13:41:06	00:18:05.394	74.282
06/15/2022 13:41:07	00:18:05.394	74.282
06/15/2022 13:41:07	00:18:05.879	74.292
06/15/2022 13:41:08	00:18:07.402	74.292
06/15/2022 13:41:09	00:18:08.417	74.292
06/15/2022 13:41:10	00:18:09.423	74.292
06/15/2022 13:41:11	00:18:10.424	74.292
06/15/2022 13:41:12	00:18:11.433	74.292
06/15/2022 13:41:13	00:18:12.439	74.292
06/15/2022 13:41:14	00:18:13.450	74.292
06/15/2022 13:41:15	00:18:14.449	74.292
06/15/2022 13:41:16	00:18:15.455	74.292
06/15/2022 13:41:17	00:18:16.464	74.292
06/15/2022 13:41:18	00:18:17.470	74.292
06/15/2022 13:41:19	00:18:18.479	74.292
06/15/2022 13:41:20	00:18:19.480	74.292
06/15/2022 13:41:21	00:18:20.480	74.292
06/15/2022 13:41:22	00:18:21.482	74.292
06/15/2022 13:41:23	00:18:22.484	74.292
06/15/2022 13:41:24	00:18:23.484	74.292
06/15/2022 13:41:25	00:18:24.486	74.292
06/15/2022 13:41:26	00:18:25.489	74.292
06/15/2022 13:41:27	00:18:25.489	74.292
06/15/2022 13:41:27	00:18:26.324	74.302
06/15/2022 13:41:28	00:18:27.495	74.302
06/15/2022 13:41:29	00:18:28.496	74.302
06/15/2022 13:41:30	00:18:29.500	74.302
06/15/2022 13:41:31	00:18:30.501	74.302
06/15/2022 13:41:32	00:18:31.504	74.302
06/15/2022 13:41:33	00:18:32.511	74.302
06/15/2022 13:41:34	00:18:33.512	74.302
06/15/2022 13:41:35	00:18:34.516	74.302
06/15/2022 13:41:36	00:18:35.525	74.302
06/15/2022 13:41:37	00:18:36.533	74.302
06/15/2022 13:41:38	00:18:37.542	74.302
06/15/2022 13:41:39	00:18:38.542	74.302
06/15/2022 13:41:40	00:18:39.543	74.302
06/15/2022 13:41:41	00:18:40.547	74.302
06/15/2022 13:41:42	00:18:41.557	74.302
06/15/2022 13:41:43	00:18:42.563	74.302
06/15/2022 13:41:44	00:18:43.572	74.302
06/15/2022 13:41:45	00:18:44.580	74.302
06/15/2022 13:41:46	00:18:45.591	74.302
06/15/2022 13:41:47	00:18:46.592	74.302
06/15/2022 13:41:48	00:18:47.605	74.302
06/15/2022 13:41:49	00:18:47.605	74.302
06/15/2022 13:41:49	00:18:48.424	74.312
06/15/2022 13:41:50	00:18:49.627	74.312
06/15/2022 13:41:51	00:18:50.637	74.312
06/15/2022 13:41:52	00:18:51.648	74.312
06/15/2022 13:41:53	00:18:52.654	74.312
06/15/2022 13:41:54	00:18:53.660	74.312
06/15/2022 13:41:55	00:18:54.672	74.312
06/15/2022 13:41:56	00:18:55.672	74.312
06/15/2022 13:41:57	00:18:56.683	74.312
06/15/2022 13:41:58	00:18:57.681	74.312
06/15/2022 13:41:59	00:18:58.692	74.312
06/15/2022 13:42:00	00:18:59.699	74.312
06/15/2022 13:42:01	00:18:59.699	74.312
06/15/2022 13:42:01	00:19:00.425	74.322
06/15/2022 13:42:02	00:19:01.713	74.322
06/15/2022 13:42:03	00:19:02.714	74.322
06/15/2022 13:42:04	00:19:03.714	74.322
06/15/2022 13:42:05	00:19:04.720	74.322
06/15/2022 13:42:06	00:19:05.720	74.322
06/15/2022 13:42:07	00:19:06.730	74.322
06/15/2022 13:42:08	00:19:07.730	74.322
06/15/2022 13:42:09	00:19:08.731	74.322
06/15/2022 13:42:10	00:19:09.745	74.322
06/15/2022 13:42:11	00:19:10.753	74.322
06/15/2022 13:42:12	00:19:11.760	74.322
06/15/2022 13:42:13	00:19:12.761	74.322
06/15/2022 13:42:14	00:19:13.767	74.322
06/15/2022 13:42:15	00:19:14.771	74.322
06/15/2022 13:42:16	00:19:15.778	74.322
06/15/2022 13:42:17	00:19:16.784	74.322
06/15/2022 13:42:18	00:19:17.784	74.322
06/15/2022 13:42:19	00:19:18.794	74.322
06/15/2022 13:42:20	00:19:19.793	74.322
06/15/2022 13:42:21	00:19:20.806	74.322
06/15/2022 13:42:22	00:19:21.808	74.322
06/15/2022 13:42:23	00:19:22.809	74.322
06/15/2022 13:42:24	00:19:23.816	74.322
06/15/2022 13:42:25	00:19:24.825	74.322
06/15/2022 13:42:26	00:19:24.825	74.322
06/15/2022 13:42:26	00:19:24.833	74.332
06/15/2022 13:42:27	00:19:26.843	74.332
06/15/2022 13:42:28	00:19:27.856	74.332
06/15/2022 13:42:29	00:19:28.861	74.332
06/15/2022 13:42:30	00:19:29.871	74.332
06/15/2022 13:42:31	00:19:30.869	74.332
06/15/2022 13:42:32	00:19:31.870	74.332
06/15/2022 13:42:33	00:19:32.872	74.332
06/15/2022 13:42:34	00:19:33.876	74.332
06/15/2022 13:42:35	00:19:34.887	74.332
06/15/2022 13:42:36	00:19:35.887	74.332
06/15/2022 13:42:37	00:19:36.887	74.332
06/15/2022 13:42:38	00:19:37.887	74.332
06/15/2022 13:42:39	00:19:38.887	74.332
06/15/2022 13:42:40	00:19:39.890	74.332
06/15/2022 13:42:41	00:19:39.890	74.332
06/15/2022 13:42:41	00:19:40.383	74.342
06/15/2022 13:42:43	00:19:41.916	74.342
06/15/2022 13:42:44	00:19:42.926	74.342
06/15/2022 13:42:45	00:19:43.931	74.342
06/15/2022 13:42:46	00:19:44.936	74.342
06/15/2022 13:42:47	00:19:45.943	74.342
06/15/2022 13:42:48	00:19:46.950	74.342
06/15/2022 13:42:49	00:19:47.955	74.342
06/15/2022 13:42:50	00:19:48.962	74.342
06/15/2022 13:42:51	00:19:49.963	74.342
06/15/2022 13:42:52	00:19:50.964	74.342
06/15/2022 13:42:53	00:19:51.970	74.342
06/15/2022 13:42:54	00:19:52.982	74.342
06/15/2022 13:42:55	00:19:53.998	74.342
06/15/2022 13:42:56	00:19:55.000	74.342
06/15/2022 13:42:57	00:19:56.013	74.342
06/15/2022 13:42:58	00:19:57.028	74.342
06/15/2022 13:42:59	00:19:58.033	74.342
06/15/2022 13:43:00	00:19:58.033	74.342
06/15/2022 13:43:00	00:19:58.475	74.352
06/15/2022 13:43:01	00:20:00.057	74.352
06/15/2022 13:43:02	00:20:01.056	74.352
06/15/2022 13:43:03	00:20:02.057	74.352
06/15/2022 13:43:04	00:20:03.058	74.352
06/15/2022 13:43:05	00:20:04.065	74.352
06/15/2022 13:43:06	00:20:05.072	74.352
06/15/2022 13:43:07	00:20:06.082	74.352
06/15/2022 13:43:08	00:20:07.088	74.352
06/15/2022 13:43:09	00:20:08.096	74.352
06/15/2022 13:43:10	00:20:09.104	74.352
06/15/2022 13:43:11	00:20:10.112	74.352
06/15/2022 13:43:12	00:20:11.127	74.352
06/15/2022 13:43:13	00:20:12.128	74.352
06/15/2022 13:43:14	00:20:13.135	74.352
06/15/2022 13:43:15	00:20:14.137	74.352
06/15/2022 13:43:16	00:20:15.139	74.352
06/15/2022 13:43:17	00:20:16.147	74.352
06/15/2022 13:43:18	00:20:17.154	74.352
06/15/2022 13:43:19	00:20:18.155	74.352
06/15/2022 13:43:20	00:20:19.155	74.352
06/15/2022 13:43:21	00:20:20.155	74.352
06/15/2022 13:43:22	00:20:20.155	74.352
06/15/2022 13:43:22	00:20:20.949	74.362
06/15/2022 13:43:23	00:20:22.158	74.362
06/15/2022 13:43:24	00:20:23.157	74.362
06/15/2022 13:43:25	00:20:24.169	74.362
06/15/2022 13:43:26	00:20:25.182	74.362
06/15/2022 13:43:27	00:20:26.184	74.362
06/15/2022 13:43:28	00:20:27.190	74.362
06/15/2022 13:43:29	00:20:28.199	74.362
06/15/2022 13:43:30	00:20:29.205	74.362
06/15/2022 13:43:31	00:20:30.214	74.362
06/15/2022 13:43:32	00:20:31.221	74.362
06/15/2022 13:43:33	00:20:32.231	74.362
06/15/2022 13:43:34	00:20:33.234	74.362
06/15/2022 13:43:35	00:20:34.243	74.362
06/15/2022 13:43:36	00:20:35.255	74.362
06/15/2022 13:43:37	00:20:36.260	74.362
06/15/2022 13:43:38	00:20:37.260	74.362
06/15/2022 13:43:39	00:20:37.260	74.362
06/15/2022 13:43:39	00:20:37.818	74.372
06/15/2022 13:43:40	00:20:39.276	74.372
06/15/2022 13:43:41	00:20:40.278	74.372
06/15/2022 13:43:42	00:20:41.279	74.372
06/15/2022 13:43:43	00:20:42.281	74.372
06/15/2022 13:43:44	00:20:43.299	74.372
06/15/2022 13:43:45	00:20:44.298	74.372
06/15/2022 13:43:46	00:20:45.306	74.372
06/15/2022 13:43:47	00:20:46.316	74.372
06/15/2022 13:43:48	00:20:47.324	74.372
06/15/2022 13:43:49	00:20:48.330	74.372
06/15/2022 13:43:50	00:20:49.331	74.372
06/15/2022 13:43:51	00:20:50.341	74.372
06/15/2022 13:43:52	00:20:51.344	74.372
06/15/2022 13:43:53	00:20:52.348	74.372
06/15/2022 13:43:54	00:20:53.354	74.372
06/15/2022 13:43:55	00:20:54.356	74.372
06/15/2022 13:43:56	00:20:55.369	74.372
06/15/2022 13:43:57	00:20:56.370	74.372
06/15/2022 13:43:58	00:20:57.380	74.372
06/15/2022 13:43:59	00:20:58.386	74.372
06/15/2022 13:44:00	00:20:59.386	74.372
06/15/2022 13:44:01	00:21:00.402	74.372
06/15/2022 13:44:02	00:21:00.402	74.372
06/15/2022 13:44:02	00:21:00.490	74.383
06/15/2022 13:44:03	00:21:02.409	74.383
06/15/2022 13:44:04	00:21:03.417	74.383
06/15/2022 13:44:05	00:21:04.424	74.383
06/15/2022 13:44:06	00:21:05.434	74.383
06/15/2022 13:44:07	00:21:06.442	74.383
06/15/2022 13:44:08	00:21:07.452	74.383
06/15/2022 13:44:09	00:21:08.468	74.383
06/15/2022 13:44:10	00:21:09.469	74.383
06/15/2022 13:44:11	00:21:10.482	74.383
06/15/2022 13:44:12	00:21:11.484	74.383
06/15/2022 13:44:13	00:21:12.484	74.383
06/15/2022 13:44:14	00:21:13.496	74.383
06/15/2022 13:44:15	00:21:14.496	74.383
06/15/2022 13:44:16	00:21:15.508	74.383
06/15/2022 13:44:17	00:21:16.510	74.383
06/15/2022 13:44:18	00:21:17.520	74.383
06/15/2022 13:44:19	00:21:18.528	74.383
06/15/2022 13:44:20	00:21:18.528	74.383
06/15/2022 13:44:20	00:21:19.308	74.393
06/15/2022 13:44:21	00:21:20.541	74.393
06/15/2022 13:44:22	00:21:21.541	74.393
06/15/2022 13:44:23	00:21:22.550	74.393
06/15/2022 13:44:24	00:21:23.562	74.393
06/15/2022 13:44:25	00:21:24.574	74.393
06/15/2022 13:44:26	00:21:25.579	74.393
06/15/2022 13:44:27	00:21:26.594	74.393
06/15/2022 13:44:28	00:21:27.605	74.393
06/15/2022 13:44:29	00:21:28.605	74.393
06/15/2022 13:44:30	00:21:29.606	74.393
06/15/2022 13:44:31	00:21:30.611	74.393
06/15/2022 13:44:32	00:21:31.613	74.393
06/15/2022 13:44:33	00:21:32.623	74.393
06/15/2022 13:44:34	00:21:33.636	74.393
06/15/2022 13:44:35	00:21:34.643	74.393
06/15/2022 13:44:36	00:21:35.653	74.393
06/15/2022 13:44:37	00:21:36.670	74.393
06/15/2022 13:44:38	00:21:37.685	74.393
06/15/2022 13:44:39	00:21:37.685	74.393
06/15/2022 13:44:39	00:21:38.025	74.403
06/15/2022 13:44:40	00:21:39.689	74.403
06/15/2022 13:44:41	00:21:40.691	74.403
06/15/2022 13:44:42	00:21:41.691	74.403
06/15/2022 13:44:43	00:21:42.712	74.403
06/15/2022 13:44:44	00:21:43.699	74.403
06/15/2022 13:44:45	00:21:44.723	74.403
06/15/2022 13:44:46	00:21:45.715	74.403
06/15/2022 13:44:47	00:21:46.715	74.403
06/15/2022 13:44:48	00:21:47.716	74.403
06/15/2022 13:44:49	00:21:48.732	74.403
06/15/2022 13:44:50	00:21:49.744	74.403
06/15/2022 13:44:51	00:21:50.753	74.403
06/15/2022 13:44:52	00:21:51.759	74.403
06/15/2022 13:44:53	00:21:52.760	74.403
06/15/2022 13:44:54	00:21:53.762	74.403
06/15/2022 13:44:55	00:21:54.761	74.403
06/15/2022 13:44:56	00:21:55.777	74.403
06/15/2022 13:44:57	00:21:56.779	74.403
06/15/2022 13:44:58	00:21:57.791	74.403
06/15/2022 13:44:59	00:21:58.806	74.403
06/15/2022 13:45:00	00:21:59.807	74.403
06/15/2022 13:45:01	00:22:00.823	74.403
06/15/2022 13:45:02	00:22:01.824	74.403
06/15/2022 13:45:03	00:22:02.837	74.403
06/15/2022 13:45:04	00:22:02.837	74.403
06/15/2022 13:45:04	00:22:03.519	74.413
06/15/2022 13:45:05	00:22:04.839	74.413
06/15/2022 13:45:06	00:22:05.844	74.413
06/15/2022 13:45:07	00:22:06.859	74.413
06/15/2022 13:45:08	00:22:07.870	74.413
06/15/2022 13:45:09	00:22:08.879	74.413
06/15/2022 13:45:10	00:22:09.887	74.413
06/15/2022 13:45:11	00:22:10.892	74.413
06/15/2022 13:45:12	00:22:11.899	74.413
06/15/2022 13:45:13	00:22:12.908	74.413
06/15/2022 13:45:15	00:22:13.915	74.413
06/15/2022 13:45:16	00:22:14.924	74.413
06/15/2022 13:45:17	00:22:15.934	74.413
06/15/2022 13:45:18	00:22:16.947	74.413
06/15/2022 13:45:19	00:22:17.948	74.413
06/15/2022 13:45:20	00:22:18.953	74.413
06/15/2022 13:45:21	00:22:19.966	74.413
06/15/2022 13:45:22	00:22:20.966	74.413
06/15/2022 13:45:23	00:22:21.981	74.413
06/15/2022 13:45:24	00:22:22.983	74.413
06/15/2022 13:45:25	00:22:22.983	74.413
06/15/2022 13:45:25	00:22:23.103	74.423
06/15/2022 13:45:26	00:22:24.995	74.423
06/15/2022 13:45:27	00:22:26.010	74.423
06/15/2022 13:45:28	00:22:27.020	74.423
06/15/2022 13:45:29	00:22:28.025	74.423
06/15/2022 13:45:30	00:22:29.027	74.423
06/15/2022 13:45:31	00:22:30.033	74.423
06/15/2022 13:45:32	00:22:31.032	74.423
06/15/2022 13:45:33	00:22:32.045	74.423
06/15/2022 13:45:34	00:22:33.056	74.423
06/15/2022 13:45:35	00:22:34.057	74.423
06/15/2022 13:45:36	00:22:35.058	74.423
06/15/2022 13:45:37	00:22:36.061	74.423
06/15/2022 13:45:38	00:22:37.063	74.423
06/15/2022 13:45:39	00:22:38.072	74.423
06/15/2022 13:45:40	00:22:39.072	74.423
06/15/2022 13:45:41	00:22:40.075	74.423
06/15/2022 13:45:42	00:22:41.089	74.423
06/15/2022 13:45:43	00:22:41.089	74.423
06/15/2022 13:45:43	00:22:41.693	74.433
06/15/2022 13:45:44	00:22:43.096	74.433
06/15/2022 13:45:45	00:22:44.103	74.433
06/15/2022 13:45:46	00:22:45.103	74.433
06/15/2022 13:45:47	00:22:46.114	74.433
06/15/2022 13:45:48	00:22:47.121	74.433
06/15/2022 13:45:49	00:22:48.123	74.433
06/15/2022 13:45:50	00:22:49.135	74.433
06/15/2022 13:45:51	00:22:50.138	74.433
06/15/2022 13:45:52	00:22:51.144	74.433
06/15/2022 13:45:53	00:22:52.144	74.433
06/15/2022 13:45:54	00:22:53.151	74.433
06/15/2022 13:45:55	00:22:54.166	74.433
06/15/2022 13:45:56	00:22:55.176	74.433
06/15/2022 13:45:57	00:22:56.175	74.433
06/15/2022 13:45:58	00:22:57.187	74.433
06/15/2022 13:45:59	00:22:58.199	74.433
06/15/2022 13:46:00	00:22:59.200	74.433
06/15/2022 13:46:01	00:23:00.208	74.433
06/15/2022 13:46:02	00:23:01.213	74.433
06/15/2022 13:46:03	00:23:02.219	74.433
06/15/2022 13:46:04	00:23:03.230	74.433
06/15/2022 13:46:05	00:23:04.245	74.433
06/15/2022 13:46:06	00:23:05.253	74.433
06/15/2022 13:46:07	00:23:06.266	74.433
06/15/2022 13:46:08	00:23:07.268	74.433
06/15/2022 13:46:09	00:23:07.268	74.433
06/15/2022 13:46:09	00:23:07.287	74.443
06/15/2022 13:46:10	00:23:09.277	74.443
06/15/2022 13:46:11	00:23:10.277	74.443
06/15/2022 13:46:12	00:23:11.283	74.443
06/15/2022 13:46:13	00:23:12.284	74.443
06/15/2022 13:46:14	00:23:13.292	74.443
06/15/2022 13:46:15	00:23:14.299	74.443
06/15/2022 13:46:16	00:23:15.298	74.443
06/15/2022 13:46:17	00:23:16.298	74.443
06/15/2022 13:46:18	00:23:17.299	74.443
06/15/2022 13:46:19	00:23:18.307	74.443
06/15/2022 13:46:20	00:23:19.315	74.443
06/15/2022 13:46:21	00:23:20.323	74.443
06/15/2022 13:46:22	00:23:21.325	74.443
06/15/2022 13:46:23	00:23:22.328	74.443
06/15/2022 13:46:24	00:23:23.339	74.443
06/15/2022 13:46:25	00:23:24.346	74.443
06/15/2022 13:46:26	00:23:25.355	74.443
06/15/2022 13:46:27	00:23:25.355	74.443
06/15/2022 13:46:27	00:23:26.212	74.453
06/15/2022 13:46:28	00:23:27.360	74.453
06/15/2022 13:46:29	00:23:28.369	74.453
06/15/2022 13:46:30	00:23:29.369	74.453
06/15/2022 13:46:31	00:23:30.371	74.453
06/15/2022 13:46:32	00:23:31.371	74.453
06/15/2022 13:46:33	00:23:32.383	74.453
06/15/2022 13:46:34	00:23:33.384	74.453
06/15/2022 13:46:35	00:23:34.385	74.453
06/15/2022 13:46:36	00:23:35.386	74.453
06/15/2022 13:46:37	00:23:36.395	74.453
06/15/2022 13:46:38	00:23:37.405	74.453
06/15/2022 13:46:39	00:23:38.410	74.453
06/15/2022 13:46:40	00:23:39.418	74.453
06/15/2022 13:46:41	00:23:40.426	74.453
06/15/2022 13:46:42	00:23:41.432	74.453
06/15/2022 13:46:43	00:23:42.433	74.453
06/15/2022 13:46:44	00:23:43.437	74.453
06/15/2022 13:46:45	00:23:44.449	74.453
06/15/2022 13:46:46	00:23:45.449	74.453
06/15/2022 13:46:47	00:23:46.449	74.453
06/15/2022 13:46:48	00:23:47.463	74.453
06/15/2022 13:46:49	00:23:48.465	74.453
06/15/2022 13:46:50	00:23:49.465	74.453
06/15/2022 13:46:51	00:23:50.469	74.453
06/15/2022 13:46:52	00:23:51.484	74.453
06/15/2022 13:46:53	00:23:52.484	74.453
06/15/2022 13:46:54	00:23:53.487	74.453
06/15/2022 13:46:55	00:23:53.487	74.453
06/15/2022 13:46:55	00:23:54.264	74.463
06/15/2022 13:46:56	00:23:55.510	74.463
06/15/2022 13:46:57	00:23:56.518	74.463
06/15/2022 13:46:58	00:23:57.527	74.463
06/15/2022 13:46:59	00:23:58.529	74.463
06/15/2022 13:47:00	00:23:59.541	74.463
06/15/2022 13:47:01	00:24:00.557	74.463
06/15/2022 13:47:02	00:24:01.557	74.463
06/15/2022 13:47:03	00:24:02.564	74.463
06/15/2022 13:47:04	00:24:03.565	74.463
06/15/2022 13:47:05	00:24:04.575	74.463
06/15/2022 13:47:06	00:24:05.576	74.463
06/15/2022 13:47:07	00:24:06.587	74.463
06/15/2022 13:47:08	00:24:07.590	74.463
06/15/2022 13:47:09	00:24:08.590	74.463
06/15/2022 13:47:10	00:24:09.590	74.463
06/15/2022 13:47:11	00:24:10.603	74.463
06/15/2022 13:47:12	00:24:11.611	74.463
06/15/2022 13:47:13	00:24:11.611	74.463
06/15/2022 13:47:13	00:24:12.166	74.473
06/15/2022 13:47:14	00:24:13.618	74.473
06/15/2022 13:47:15	00:24:14.620	74.473
06/15/2022 13:47:16	00:24:15.619	74.473
06/15/2022 13:47:17	00:24:16.634	74.473
06/15/2022 13:47:18	00:24:17.644	74.473
06/15/2022 13:47:19	00:24:18.650	74.473
06/15/2022 13:47:20	00:24:19.650	74.473
06/15/2022 13:47:21	00:24:20.659	74.473
06/15/2022 13:47:22	00:24:21.683	74.473
06/15/2022 13:47:23	00:24:22.684	74.473
06/15/2022 13:47:24	00:24:23.686	74.473
06/15/2022 13:47:25	00:24:24.700	74.473
06/15/2022 13:47:26	00:24:25.713	74.473
06/15/2022 13:47:27	00:24:26.722	74.473
06/15/2022 13:47:28	00:24:27.731	74.473
06/15/2022 13:47:29	00:24:28.755	74.473
06/15/2022 13:47:30	00:24:29.738	74.473
06/15/2022 13:47:31	00:24:30.738	74.473
06/15/2022 13:47:32	00:24:31.747	74.473
06/15/2022 13:47:33	00:24:32.749	74.473
06/15/2022 13:47:34	00:24:33.761	74.473
06/15/2022 13:47:35	00:24:34.766	74.473
06/15/2022 13:47:36	00:24:35.766	74.473
06/15/2022 13:47:37	00:24:36.778	74.473
06/15/2022 13:47:38	00:24:37.785	74.473
06/15/2022 13:47:39	00:24:38.791	74.473
06/15/2022 13:47:40	00:24:39.792	74.473
06/15/2022 13:47:41	00:24:40.798	74.473
06/15/2022 13:47:42	00:24:41.810	74.473
06/15/2022 13:47:43	00:24:41.810	74.473
06/15/2022 13:47:43	00:24:42.659	74.483
06/15/2022 13:47:44	00:24:43.823	74.483
06/15/2022 13:47:45	00:24:44.829	74.483
06/15/2022 13:47:46	00:24:45.842	74.483
06/15/2022 13:47:47	00:24:46.857	74.483
06/15/2022 13:47:48	00:24:47.856	74.483
06/15/2022 13:47:49	00:24:48.856	74.483
06/15/2022 13:47:50	00:24:49.860	74.483
06/15/2022 13:47:51	00:24:50.869	74.483
06/15/2022 13:47:52	00:24:51.870	74.483
06/15/2022 13:47:53	00:24:52.878	74.483
06/15/2022 13:47:54	00:24:53.879	74.483
06/15/2022 13:47:55	00:24:54.885	74.483
06/15/2022 13:47:56	00:24:55.893	74.483
06/15/2022 13:47:57	00:24:56.902	74.483
06/15/2022 13:47:59	00:24:57.915	74.483
06/15/2022 13:48:00	00:24:58.916	74.483
06/15/2022 13:48:01	00:24:59.917	74.483
06/15/2022 13:48:02	00:25:00.924	74.483
06/15/2022 13:48:03	00:25:01.932	74.483
06/15/2022 13:48:04	00:25:01.932	74.483
06/15/2022 13:48:04	00:25:02.667	74.493
06/15/2022 13:48:05	00:25:03.949	74.493
06/15/2022 13:48:06	00:25:04.948	74.493
06/15/2022 13:48:07	00:25:05.956	74.493
06/15/2022 13:48:08	00:25:06.962	74.493
06/15/2022 13:48:09	00:25:07.968	74.493
06/15/2022 13:48:10	00:25:08.981	74.493
06/15/2022 13:48:11	00:25:09.981	74.493
06/15/2022 13:48:12	00:25:10.982	74.493
06/15/2022 13:48:13	00:25:11.993	74.493
06/15/2022 13:48:14	00:25:13.002	74.493
06/15/2022 13:48:15	00:25:14.011	74.493
06/15/2022 13:48:16	00:25:15.017	74.493
06/15/2022 13:48:17	00:25:16.017	74.493
06/15/2022 13:48:18	00:25:17.040	74.493
06/15/2022 13:48:19	00:25:18.040	74.493
06/15/2022 13:48:20	00:25:19.046	74.493
06/15/2022 13:48:21	00:25:20.057	74.493
06/15/2022 13:48:22	00:25:21.067	74.493
06/15/2022 13:48:23	00:25:22.078	74.493
06/15/2022 13:48:24	00:25:23.078	74.493
06/15/2022 13:48:25	00:25:23.078	74.493
06/15/2022 13:48:25	00:25:23.921	74.503
06/15/2022 13:48:26	00:25:25.097	74.503
06/15/2022 13:48:27	00:25:26.104	74.503
06/15/2022 13:48:28	00:25:27.113	74.503
06/15/2022 13:48:29	00:25:28.123	74.503
06/15/2022 13:48:30	00:25:29.128	74.503
06/15/2022 13:48:31	00:25:30.135	74.503
06/15/2022 13:48:32	00:25:31.143	74.503
06/15/2022 13:48:33	00:25:32.141	74.503
06/15/2022 13:48:34	00:25:33.151	74.503
06/15/2022 13:48:35	00:25:34.151	74.503
06/15/2022 13:48:36	00:25:35.156	74.503
06/15/2022 13:48:37	00:25:36.167	74.503
06/15/2022 13:48:38	00:25:37.175	74.503
06/15/2022 13:48:39	00:25:38.182	74.503
06/15/2022 13:48:40	00:25:39.183	74.503
06/15/2022 13:48:41	00:25:40.197	74.503
06/15/2022 13:48:42	00:25:41.197	74.503
06/15/2022 13:48:43	00:25:42.200	74.503
06/15/2022 13:48:44	00:25:43.200	74.503
06/15/2022 13:48:45	00:25:44.212	74.503
06/15/2022 13:48:46	00:25:45.224	74.503
06/15/2022 13:48:47	00:25:46.230	74.503
06/15/2022 13:48:48	00:25:47.245	74.503
06/15/2022 13:48:49	00:25:48.246	74.503
06/15/2022 13:48:50	00:25:48.246	74.503
06/15/2022 13:48:50	00:25:49.017	74.514
06/15/2022 13:48:51	00:25:50.253	74.514
06/15/2022 13:48:52	00:25:51.260	74.514
06/15/2022 13:48:53	00:25:52.266	74.514
06/15/2022 13:48:54	00:25:53.281	74.514
06/15/2022 13:48:55	00:25:54.290	74.514
06/15/2022 13:48:56	00:25:55.290	74.514
06/15/2022 13:48:57	00:25:56.291	74.514
06/15/2022 13:48:58	00:25:57.297	74.514
06/15/2022 13:48:59	00:25:58.312	74.514
06/15/2022 13:49:00	00:25:59.317	74.514
06/15/2022 13:49:01	00:26:00.323	74.514
06/15/2022 13:49:02	00:26:01.337	74.514
06/15/2022 13:49:03	00:26:02.343	74.514
06/15/2022 13:49:04	00:26:03.353	74.514
06/15/2022 13:49:05	00:26:04.360	74.514
06/15/2022 13:49:06	00:26:05.369	74.514
06/15/2022 13:49:07	00:26:06.370	74.514
06/15/2022 13:49:08	00:26:07.375	74.514
06/15/2022 13:49:09	00:26:08.386	74.514
06/15/2022 13:49:10	00:26:09.385	74.514
06/15/2022 13:49:11	00:26:10.391	74.514
06/15/2022 13:49:12	00:26:11.405	74.514
06/15/2022 13:49:13	00:26:12.416	74.514
06/15/2022 13:49:14	00:26:13.417	74.514
06/15/2022 13:49:15	00:26:14.433	74.514
06/15/2022 13:49:16	00:26:15.434	74.514
06/15/2022 13:49:17	00:26:16.447	74.514
06/15/2022 13:49:18	00:26:16.447	74.514
06/15/2022 13:49:18	00:26:16.564	74.524
06/15/2022 13:49:19	00:26:18.458	74.524
06/15/2022 13:49:20	00:26:19.469	74.524
06/15/2022 13:49:21	00:26:20.471	74.524
06/15/2022 13:49:22	00:26:21.471	74.524
06/15/2022 13:49:23	00:26:22.477	74.524
06/15/2022 13:49:24	00:26:23.478	74.524
06/15/2022 13:49:25	00:26:24.480	74.524
06/15/2022 13:49:26	00:26:25.482	74.524
06/15/2022 13:49:27	00:26:26.494	74.524
06/15/2022 13:49:28	00:26:27.501	74.524
06/15/2022 13:49:29	00:26:28.499	74.524
06/15/2022 13:49:30	00:26:29.512	74.524
06/15/2022 13:49:31	00:26:30.513	74.524
06/15/2022 13:49:32	00:26:31.519	74.524
06/15/2022 13:49:33	00:26:32.531	74.524
06/15/2022 13:49:34	00:26:33.533	74.524
06/15/2022 13:49:35	00:26:34.541	74.524
06/15/2022 13:49:36	00:26:35.549	74.524
06/15/2022 13:49:37	00:26:36.551	74.524
06/15/2022 13:49:38	00:26:37.560	74.524
06/15/2022 13:49:39	00:26:38.562	74.524
06/15/2022 13:49:40	00:26:39.574	74.524
06/15/2022 13:49:41	00:26:40.590	74.524
06/15/2022 13:49:42	00:26:40.590	74.524
06/15/2022 13:49:42	00:26:41.478	74.534
06/15/2022 13:49:43	00:26:42.609	74.534
06/15/2022 13:49:44	00:26:43.622	74.534
06/15/2022 13:49:45	00:26:44.622	74.534
