Local Date/Time	Relative Time	pump-a:temperature [°C]
06/15/2022 14:00:25	00:37:24.215	25.063
06/15/2022 14:00:26	00:37:25.228	25.063
06/15/2022 14:00:27	00:37:26.229	25.063
06/15/2022 14:00:28	00:37:27.234	25.063
06/15/2022 14:00:29	00:37:28.241	25.063
06/15/2022 14:00:30	00:37:29.247	25.063
06/15/2022 14:00:31	00:37:30.262	25.063
06/15/2022 14:00:32	00:37:31.262	25.063
06/15/2022 14:00:33	00:37:32.275	25.063
06/15/2022 14:00:34	00:37:33.276	25.063
06/15/2022 14:00:35	00:37:34.291	25.063
06/15/2022 14:00:36	00:37:35.292	25.063
06/15/2022 14:00:37	00:37:36.293	25.063
06/15/2022 14:00:38	00:37:37.296	25.063
06/15/2022 14:00:39	00:37:38.309	25.063
06/15/2022 14:00:40	00:37:39.308	25.063
06/15/2022 14:00:41	00:37:40.329	25.063
06/15/2022 14:00:42	00:37:41.325	25.063
06/15/2022 14:00:43	00:37:42.329	25.063
06/15/2022 14:00:44	00:37:43.339	25.063
06/15/2022 14:00:45	00:37:44.353	25.063
06/15/2022 14:00:46	00:37:45.354	25.063
06/15/2022 14:00:47	00:37:46.370	25.063
06/15/2022 14:00:48	00:37:47.371	25.063
06/15/2022 14:00:49	00:37:48.375	25.063
06/15/2022 14:00:50	00:37:49.391	25.063
06/15/2022 14:00:51	00:37:50.401	25.063
06/15/2022 14:00:52	00:37:51.401	25.063
06/15/2022 14:00:53	00:37:52.402	25.063
06/15/2022 14:00:54	00:37:53.403	25.063
06/15/2022 14:00:55	00:37:54.404	25.063
06/15/2022 14:00:56	00:37:55.411	25.063
06/15/2022 14:00:57	00:37:56.418	25.063
06/15/2022 14:00:58	00:37:57.424	25.063
06/15/2022 14:00:59	00:37:58.434	25.063
06/15/2022 14:01:00	00:37:59.434	25.063
06/15/2022 14:01:01	00:38:00.447	25.063
06/15/2022 14:01:02	00:38:01.463	25.063
06/15/2022 14:01:03	00:38:02.472	25.063
06/15/2022 14:01:04	00:38:03.484	25.063
06/15/2022 14:01:05	00:38:04.488	25.063
06/15/2022 14:01:06	00:38:05.496	25.063
06/15/2022 14:01:07	00:38:06.496	25.063
06/15/2022 14:01:08	00:38:07.502	25.063
06/15/2022 14:01:09	00:38:08.511	25.063
06/15/2022 14:01:10	00:38:09.515	25.063
06/15/2022 14:01:11	00:38:10.526	25.063
06/15/2022 14:01:12	00:38:11.528	25.063
06/15/2022 14:01:13	00:38:12.545	25.063
06/15/2022 14:01:14	00:38:13.545	25.063
06/15/2022 14:01:15	00:38:14.556	25.063
06/15/2022 14:01:16	00:38:15.557	25.063
06/15/2022 14:01:17	00:38:16.558	25.063
06/15/2022 14:01:18	00:38:17.566	25.063
06/15/2022 14:01:19	00:38:18.573	25.063
06/15/2022 14:01:20	00:38:19.574	25.063
06/15/2022 14:01:21	00:38:20.573	25.063
06/15/2022 14:01:22	00:38:21.574	25.063
06/15/2022 14:01:23	00:38:22.580	25.063
06/15/2022 14:01:24	00:38:23.592	25.063
06/15/2022 14:01:25	00:38:24.605	25.063
06/15/2022 14:01:26	00:38:25.606	25.063
06/15/2022 14:01:27	00:38:26.607	25.063
06/15/2022 14:01:28	00:38:27.611	25.063
06/15/2022 14:01:29	00:38:28.624	25.063
06/15/2022 14:01:30	00:38:29.624	25.063
06/15/2022 14:01:31	00:38:30.634	25.063
06/15/2022 14:01:32	00:38:31.636	25.063
06/15/2022 14:01:33	00:38:32.641	25.063
06/15/2022 14:01:34	00:38:33.654	25.063
06/15/2022 14:01:35	00:38:34.659	25.063
06/15/2022 14:01:36	00:38:35.668	25.063
06/15/2022 14:01:37	00:38:36.670	25.063
06/15/2022 14:01:38	00:38:37.673	25.063
06/15/2022 14:01:39	00:38:38.682	25.063
06/15/2022 14:01:40	00:38:39.689	25.063
06/15/2022 14:01:41	00:38:40.700	25.063
06/15/2022 14:01:42	00:38:41.712	25.063
06/15/2022 14:01:43	00:38:42.720	25.063
06/15/2022 14:01:44	00:38:43.730	25.063
06/15/2022 14:01:45	00:38:44.730	25.063
06/15/2022 14:01:46	00:38:45.732	25.063
06/15/2022 14:01:47	00:38:46.747	25.063
06/15/2022 14:01:48	00:38:47.759	25.063
06/15/2022 14:01:49	00:38:48.760	25.063
06/15/2022 14:01:50	00:38:49.762	25.063
06/15/2022 14:01:51	00:38:50.762	25.063
06/15/2022 14:01:52	00:38:51.775	25.063
06/15/2022 14:01:53	00:38:52.775	25.063
06/15/2022 14:01:54	00:38:53.776	25.063
06/15/2022 14:01:55	00:38:54.795	25.063
06/15/2022 14:01:56	00:38:55.792	25.063
06/15/2022 14:01:57	00:38:56.793	25.063
06/15/2022 14:01:58	00:38:57.810	25.063
06/15/2022 14:01:59	00:38:58.816	25.063
06/15/2022 14:02:00	00:38:59.822	25.063
06/15/2022 14:02:01	00:39:00.823	25.063
06/15/2022 14:02:02	00:39:01.823	25.063
06/15/2022 14:02:03	00:39:02.828	25.063
06/15/2022 14:02:04	00:39:03.838	25.063
06/15/2022 14:02:05	00:39:04.844	25.063
06/15/2022 14:02:06	00:39:05.854	25.063
06/15/2022 14:02:07	00:39:06.869	25.063
06/15/2022 14:02:08	00:39:07.878	25.063
06/15/2022 14:02:09	00:39:08.884	25.063
06/15/2022 14:02:10	00:39:09.891	25.063
06/15/2022 14:02:11	00:39:10.895	25.063
06/15/2022 14:02:12	00:39:11.902	25.063
06/15/2022 14:02:13	00:39:12.902	25.063
06/15/2022 14:02:14	00:39:13.907	25.063
06/15/2022 14:02:16	00:39:14.916	25.063
06/15/2022 14:02:17	00:39:15.918	25.063
06/15/2022 14:02:18	00:39:16.918	25.063
06/15/2022 14:02:19	00:39:17.924	25.063
06/15/2022 14:02:20	00:39:18.930	25.063
06/15/2022 14:02:21	00:39:19.931	25.063
06/15/2022 14:02:22	00:39:20.939	25.063
06/15/2022 14:02:23	00:39:21.941	25.063
06/15/2022 14:02:24	00:39:22.948	25.063
06/15/2022 14:02:25	00:39:23.949	25.063
06/15/2022 14:02:26	00:39:24.954	25.063
06/15/2022 14:02:27	00:39:25.957	25.063
06/15/2022 14:02:28	00:39:26.963	25.063
06/15/2022 14:02:29	00:39:27.964	25.063
06/15/2022 14:02:30	00:39:28.972	25.063
06/15/2022 14:02:31	00:39:29.984	25.063
06/15/2022 14:02:32	00:39:30.986	25.063
06/15/2022 14:02:33	00:39:31.995	25.063
06/15/2022 14:02:34	00:39:33.002	25.063
06/15/2022 14:02:35	00:39:34.006	25.063
06/15/2022 14:02:36	00:39:35.015	25.063
06/15/2022 14:02:37	00:39:36.017	25.063
06/15/2022 14:02:38	00:39:37.025	25.063
06/15/2022 14:02:39	00:39:38.033	25.063
06/15/2022 14:02:40	00:39:39.032	25.063
06/15/2022 14:02:41	00:39:40.044	25.063
06/15/2022 14:02:42	00:39:41.050	25.063
06/15/2022 14:02:43	00:39:42.064	25.063
06/15/2022 14:02:44	00:39:43.062	25.063
06/15/2022 14:02:45	00:39:44.064	25.063
06/15/2022 14:02:46	00:39:45.073	25.063
06/15/2022 14:02:47	00:39:46.082	25.063
06/15/2022 14:02:48	00:39:47.090	25.063
06/15/2022 14:02:49	00:39:48.090	25.063
06/15/2022 14:02:50	00:39:49.091	25.063
06/15/2022 14:02:51	00:39:50.092	25.063
06/15/2022 14:02:52	00:39:51.095	25.063
06/15/2022 14:02:53	00:39:52.106	25.063
06/15/2022 14:02:54	00:39:53.105	25.063
06/15/2022 14:02:55	00:39:54.111	25.063
06/15/2022 14:02:56	00:39:55.118	25.063
06/15/2022 14:02:57	00:39:56.125	25.063
06/15/2022 14:02:58	00:39:57.127	25.063
06/15/2022 14:02:59	00:39:58.127	25.063
06/15/2022 14:03:00	00:39:59.129	25.063
06/15/2022 14:03:01	00:40:00.128	25.063
06/15/2022 14:03:02	00:40:01.128	25.063
06/15/2022 14:03:03	00:40:02.130	25.063
06/15/2022 14:03:04	00:40:03.134	25.063
06/15/2022 14:03:05	00:40:04.142	25.063
06/15/2022 14:03:06	00:40:05.151	25.063
06/15/2022 14:03:07	00:40:06.159	25.063
06/15/2022 14:03:08	00:40:07.165	25.063
06/15/2022 14:03:09	00:40:08.174	25.063
06/15/2022 14:03:10	00:40:09.181	25.063
06/15/2022 14:03:11	00:40:10.187	25.063
06/15/2022 14:03:12	00:40:11.193	25.063
06/15/2022 14:03:13	00:40:12.203	25.063
06/15/2022 14:03:14	00:40:13.218	25.063
06/15/2022 14:03:15	00:40:14.218	25.063
06/15/2022 14:03:16	00:40:15.218	25.063
06/15/2022 14:03:17	00:40:16.219	25.063
06/15/2022 14:03:18	00:40:17.218	25.063
06/15/2022 14:03:19	00:40:18.234	25.063
06/15/2022 14:03:20	00:40:19.235	25.063
06/15/2022 14:03:21	00:40:20.244	25.063
06/15/2022 14:03:22	00:40:21.259	25.063
06/15/2022 14:03:23	00:40:22.262	25.063
06/15/2022 14:03:24	00:40:23.262	25.063
06/15/2022 14:03:25	00:40:24.262	25.063
06/15/2022 14:03:26	00:40:25.262	25.063
06/15/2022 14:03:27	00:40:26.263	25.063
06/15/2022 14:03:28	00:40:27.265	25.063
06/15/2022 14:03:29	00:40:28.277	25.063
06/15/2022 14:03:30	00:40:29.285	25.063
06/15/2022 14:03:31	00:40:30.292	25.063
06/15/2022 14:03:32	00:40:31.293	25.063
06/15/2022 14:03:33	00:40:32.297	25.063
06/15/2022 14:03:34	00:40:33.297	25.063
06/15/2022 14:03:35	00:40:34.298	25.063
06/15/2022 14:03:36	00:40:35.299	25.063
06/15/2022 14:03:37	00:40:36.301	25.063
06/15/2022 14:03:38	00:40:37.301	25.063
06/15/2022 14:03:39	00:40:38.308	25.063
06/15/2022 14:03:40	00:40:39.308	25.063
06/15/2022 14:03:41	00:40:40.321	25.063
06/15/2022 14:03:42	00:40:41.330	25.063
06/15/2022 14:03:43	00:40:42.332	25.063
06/15/2022 14:03:44	00:40:43.337	25.063
06/15/2022 14:03:45	00:40:44.343	25.063
06/15/2022 14:03:46	00:40:45.344	25.063
06/15/2022 14:03:47	00:40:46.358	25.063
06/15/2022 14:03:48	00:40:47.361	25.063
06/15/2022 14:03:49	00:40:48.370	25.063
06/15/2022 14:03:50	00:40:49.384	25.063
06/15/2022 14:03:51	00:40:50.393	25.063
06/15/2022 14:03:52	00:40:51.399	25.063
06/15/2022 14:03:53	00:40:52.410	25.063
06/15/2022 14:03:54	00:40:53.420	25.063
06/15/2022 14:03:55	00:40:54.424	25.063
06/15/2022 14:03:56	00:40:55.434	25.063
06/15/2022 14:03:57	00:40:56.448	25.063
06/15/2022 14:03:58	00:40:57.449	25.063
06/15/2022 14:03:59	00:40:58.453	25.063
06/15/2022 14:04:00	00:40:59.457	25.063
06/15/2022 14:04:01	00:41:00.462	25.063
06/15/2022 14:04:02	00:41:01.472	25.063
06/15/2022 14:04:03	00:41:02.479	25.063
06/15/2022 14:04:04	00:41:03.480	25.063
06/15/2022 14:04:05	00:41:04.495	25.063
06/15/2022 14:04:06	00:41:05.494	25.063
06/15/2022 14:04:07	00:41:06.496	25.063
06/15/2022 14:04:08	00:41:07.501	25.063
06/15/2022 14:04:09	00:41:08.502	25.063
06/15/2022 14:04:10	00:41:09.510	25.063
06/15/2022 14:04:11	00:41:10.514	25.063
06/15/2022 14:04:12	00:41:11.511	25.063
06/15/2022 14:04:13	00:41:12.511	25.063
06/15/2022 14:04:14	00:41:13.516	25.063
06/15/2022 14:04:15	00:41:14.529	25.063
06/15/2022 14:04:16	00:41:15.539	25.063
06/15/2022 14:04:17	00:41:16.541	25.063
06/15/2022 14:04:18	00:41:17.550	25.063
06/15/2022 14:04:19	00:41:18.555	25.063
06/15/2022 14:04:20	00:41:19.557	25.063
06/15/2022 14:04:21	00:41:20.562	25.063
06/15/2022 14:04:22	00:41:21.578	25.063
06/15/2022 14:04:23	00:41:22.608	25.063
06/15/2022 14:04:24	00:41:23.588	25.063
06/15/2022 14:04:25	00:41:24.597	25.063
06/15/2022 14:04:26	00:41:25.604	25.063
06/15/2022 14:04:27	00:41:26.605	25.063
06/15/2022 14:04:28	00:41:27.607	25.063
06/15/2022 14:04:29	00:41:28.606	25.063
06/15/2022 14:04:30	00:41:29.623	25.063
06/15/2022 14:04:31	00:41:30.623	25.063
06/15/2022 14:04:32	00:41:31.636	25.063
06/15/2022 14:04:33	00:41:32.635	25.063
06/15/2022 14:04:34	00:41:33.636	25.063
06/15/2022 14:04:35	00:41:34.637	25.063
06/15/2022 14:04:36	00:41:35.654	25.063
06/15/2022 14:04:37	00:41:36.665	25.063
06/15/2022 14:04:38	00:41:37.674	25.063
06/15/2022 14:04:39	00:41:38.675	25.063
06/15/2022 14:04:40	00:41:39.685	25.063
06/15/2022 14:04:41	00:41:40.691	25.063
06/15/2022 14:04:42	00:41:41.699	25.063
06/15/2022 14:04:43	00:41:42.706	25.063
06/15/2022 14:04:44	00:41:43.713	25.063
06/15/2022 14:04:45	00:41:44.719	25.063
06/15/2022 14:04:46	00:41:45.734	25.063
06/15/2022 14:04:47	00:41:46.746	25.063
06/15/2022 14:04:48	00:41:47.751	25.063
06/15/2022 14:04:49	00:41:48.753	25.063
06/15/2022 14:04:50	00:41:49.761	25.063
06/15/2022 14:04:51	00:41:50.769	25.063
06/15/2022 14:04:52	00:41:51.780	25.063
06/15/2022 14:04:53	00:41:52.794	25.063
06/15/2022 14:04:54	00:41:53.796	25.063
06/15/2022 14:04:55	00:41:54.806	25.063
06/15/2022 14:04:56	00:41:55.807	25.063
06/15/2022 14:04:57	00:41:56.822	25.063
06/15/2022 14:04:58	00:41:57.831	25.063
06/15/2022 14:04:59	00:41:58.840	25.063
06/15/2022 14:05:00	00:41:59.839	25.063
06/15/2022 14:05:01	00:42:00.841	25.063
06/15/2022 14:05:02	00:42:01.840	25.063
06/15/2022 14:05:03	00:42:02.841	25.063
06/15/2022 14:05:04	00:42:03.845	25.063
06/15/2022 14:05:05	00:42:04.852	25.063
06/15/2022 14:05:06	00:42:05.853	25.063
06/15/2022 14:05:07	00:42:06.855	25.063
06/15/2022 14:05:08	00:42:07.861	25.063
06/15/2022 14:05:09	00:42:08.868	25.063
06/15/2022 14:05:10	00:42:09.869	25.063
06/15/2022 14:05:11	00:42:10.878	25.063
06/15/2022 14:05:12	00:42:11.876	25.063
06/15/2022 14:05:13	00:42:12.878	25.063
06/15/2022 14:05:14	00:42:13.886	25.063
06/15/2022 14:05:15	00:42:14.885	25.063
06/15/2022 14:05:16	00:42:15.891	25.063
06/15/2022 14:05:17	00:42:16.900	25.063
06/15/2022 14:05:18	00:42:17.908	25.063
06/15/2022 14:05:20	00:42:18.917	25.063
06/15/2022 14:05:21	00:42:19.918	25.063
06/15/2022 14:05:22	00:42:20.925	25.063
06/15/2022 14:05:23	00:42:21.931	25.063
06/15/2022 14:05:24	00:42:22.931	25.063
06/15/2022 14:05:25	00:42:23.942	25.063
06/15/2022 14:05:26	00:42:24.941	25.063
06/15/2022 14:05:27	00:42:25.953	25.063
06/15/2022 14:05:28	00:42:26.952	25.063
06/15/2022 14:05:29	00:42:27.956	25.063
06/15/2022 14:05:30	00:42:28.963	25.063
06/15/2022 14:05:31	00:42:29.969	25.063
06/15/2022 14:05:32	00:42:30.972	25.063
06/15/2022 14:05:33	00:42:31.981	25.063
06/15/2022 14:05:34	00:42:32.981	25.063
06/15/2022 14:05:35	00:42:33.995	25.063
06/15/2022 14:05:36	00:42:35.000	25.063
06/15/2022 14:05:37	00:42:36.011	25.063
06/15/2022 14:05:38	00:42:37.019	25.063
06/15/2022 14:05:39	00:42:38.030	25.063
06/15/2022 14:05:40	00:42:39.032	25.063
06/15/2022 14:05:41	00:42:40.033	25.063
06/15/2022 14:05:42	00:42:41.041	25.063
06/15/2022 14:05:43	00:42:42.042	25.063
06/15/2022 14:05:44	00:42:43.049	25.063
06/15/2022 14:05:45	00:42:44.060	25.063
06/15/2022 14:05:46	00:42:45.064	25.063
06/15/2022 14:05:47	00:42:46.067	25.063
06/15/2022 14:05:48	00:42:47.072	25.063
06/15/2022 14:05:49	00:42:48.072	25.063
06/15/2022 14:05:50	00:42:49.083	25.063
06/15/2022 14:05:51	00:42:50.094	25.063
06/15/2022 14:05:52	00:42:51.106	25.063
06/15/2022 14:05:53	00:42:52.113	25.063
06/15/2022 14:05:54	00:42:53.121	25.063
06/15/2022 14:05:55	00:42:54.138	25.063
06/15/2022 14:05:56	00:42:55.136	25.063
06/15/2022 14:05:57	00:42:56.138	25.063
06/15/2022 14:05:58	00:42:57.146	25.063
06/15/2022 14:05:59	00:42:58.150	25.063
06/15/2022 14:06:00	00:42:59.160	25.063
06/15/2022 14:06:01	00:43:00.155	25.063
06/15/2022 14:06:02	00:43:01.155	25.063
06/15/2022 14:06:03	00:43:02.161	25.063
06/15/2022 14:06:04	00:43:03.168	25.063
06/15/2022 14:06:05	00:43:04.174	25.063
06/15/2022 14:06:06	00:43:05.174	25.063
06/15/2022 14:06:07	00:43:06.177	25.063
06/15/2022 14:06:08	00:43:07.175	25.063
06/15/2022 14:06:09	00:43:08.182	25.063
06/15/2022 14:06:10	00:43:09.190	25.063
06/15/2022 14:06:11	00:43:10.199	25.063
06/15/2022 14:06:12	00:43:11.206	25.063
06/15/2022 14:06:13	00:43:12.207	25.063
06/15/2022 14:06:14	00:43:13.206	25.063
06/15/2022 14:06:15	00:43:14.218	25.063
06/15/2022 14:06:16	00:43:15.216	25.063
06/15/2022 14:06:17	00:43:16.228	25.063
06/15/2022 14:06:18	00:43:17.229	25.063
06/15/2022 14:06:19	00:43:18.235	25.063
06/15/2022 14:06:20	00:43:19.237	25.063
06/15/2022 14:06:21	00:43:20.249	25.063
06/15/2022 14:06:22	00:43:21.252	25.063
06/15/2022 14:06:23	00:43:22.254	25.063
06/15/2022 14:06:24	00:43:23.260	25.063
06/15/2022 14:06:25	00:43:24.268	25.063
06/15/2022 14:06:26	00:43:25.275	25.063
06/15/2022 14:06:27	00:43:26.285	25.063
06/15/2022 14:06:28	00:43:27.292	25.063
06/15/2022 14:06:29	00:43:28.294	25.063
06/15/2022 14:06:30	00:43:29.301	25.063
06/15/2022 14:06:31	00:43:30.312	25.063
06/15/2022 14:06:32	00:43:31.323	25.063
06/15/2022 14:06:33	00:43:32.324	25.063
06/15/2022 14:06:34	00:43:33.332	25.063
06/15/2022 14:06:35	00:43:34.341	25.063
06/15/2022 14:06:36	00:43:35.355	25.063
06/15/2022 14:06:37	00:43:36.355	25.063
06/15/2022 14:06:38	00:43:37.363	25.063
06/15/2022 14:06:39	00:43:38.371	25.063
06/15/2022 14:06:40	00:43:39.377	25.063
06/15/2022 14:06:41	00:43:40.375	25.063
06/15/2022 14:06:42	00:43:41.392	25.063
06/15/2022 14:06:43	00:43:42.401	25.063
06/15/2022 14:06:44	00:43:43.400	25.063
06/15/2022 14:06:45	00:43:44.400	25.063
06/15/2022 14:06:46	00:43:45.405	25.063
06/15/2022 14:06:47	00:43:46.401	25.063
06/15/2022 14:06:48	00:43:47.401	25.063
06/15/2022 14:06:49	00:43:48.401	25.063
06/15/2022 14:06:50	00:43:49.418	25.063
06/15/2022 14:06:51	00:43:50.416	25.063
06/15/2022 14:06:52	00:43:51.416	25.063
06/15/2022 14:06:53	00:43:52.417	25.063
06/15/2022 14:06:54	00:43:53.417	25.063
06/15/2022 14:06:55	00:43:54.417	25.063
06/15/2022 14:06:56	00:43:55.432	25.063
06/15/2022 14:06:57	00:43:56.447	25.063
06/15/2022 14:06:58	00:43:57.446	25.063
